,Unnamed: 0.1,Unnamed: 0,id,conversation_id,date,user_id,username,name,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,retweet_id,reply_to,retweet_date,translate,influencer
95,3104244,3104204,1354995579907170306,1354993932426477568,2021-01-29 03:31:35+00:00,7.026545403871273e+17,haydenzadams,Hayden Adams 🦄,@KRupyaa @iamDCinvestor Not a big doge fan of doge personally but @WrappedFi could prob make it happen,en,"[{'screen_name': 'wrappedfi', 'name': 'wrapped.com', 'id': '1315483304586477574'}]",[],[],3.0,0.0,2.0,[],[],https://twitter.com/haydenzadams/status/1354995579907170306,False,,0.0,,,,,,"[{'screen_name': 'KRupyaa', 'name': 'KrpyaRupya', 'id': '948272744524853248'}, {'screen_name': 'iamDCinvestor', 'name': 'DCinvΞstor ☀🦇🔊', 'id': '956670268596015105'}]",,,True
96,3104782,3104742,1354995334246780933,1354995334246780933,2021-01-29 03:30:36+00:00,26377478.0,laurashin,Laura Shin,"😂 Omg, it feels like a full 25% of the comments on here are about $DOGE and another 25% mention #Bitcoin or say, “HODL”",en,[],[],[],4.0,2.0,37.0,['bitcoin'],['doge'],https://twitter.com/laurashin/status/1354995334246780933,False,https://twitter.com/IPProfEvans/status/1354987631944359942,0.0,,,,,,[],,,True
97,3105967,3105927,1354994849859006466,1354994849859006466,2021-01-29 03:28:41+00:00,9.4873668055441e+17,elliotrades,Ellio is Buying,$DOGE ONLY   UP ONLY,en,[],[],[],60.0,98.0,457.0,[],['doge'],https://twitter.com/elliotrades/status/1354994849859006466,False,,0.0,,,,,,[],,,True
98,3114023,3113983,1354992278515838978,1354992278515838978,2021-01-29 03:18:28+00:00,9.4873668055441e+17,elliotrades,Ellio is Buying,My gf just told me “I’m buying $DOGE all my friends told me it’s going to $1 and we’re all gonna dump it right when it hits $1”,en,[],[],[],213.0,117.0,1434.0,[],['doge'],https://twitter.com/elliotrades/status/1354992278515838978,False,,0.0,,,,,,[],,,True
99,3115329,3115289,1354991530491039745,1354991530491039745,2021-01-29 03:15:30+00:00,9.4873668055441e+17,elliotrades,Ellio is Buying,What’s happening with $DOGE is nothing short of history I the making.,en,[],[],[],65.0,151.0,837.0,[],['doge'],https://twitter.com/elliotrades/status/1354991530491039745,False,,0.0,,,,,,[],,,True
100,3118668,3118628,1354989546144817153,1354989169664114690,2021-01-29 03:07:36+00:00,657863.0,kevinrose,KΞvin Rose,Does Doge hit $1?,en,[],[],[],32.0,18.0,113.0,[],[],https://twitter.com/kevinrose/status/1354989546144817153,False,,0.0,,,,,,[],,,True
101,3137099,3137059,1354971167379972097,1354971167379972097,2021-01-29 01:54:35+00:00,9.029269414134538e+17,cz_binance,CZ 🔶 Binance,#DOGE fixes this. 😆,en,[],[],[],159.0,247.0,1755.0,['doge'],[],https://twitter.com/cz_binance/status/1354971167379972097,False,https://twitter.com/APompliano/status/1354970803478163460,0.0,,,,,,[],,,True
102,3150534,3150494,1354957649473908739,1354955426257903623,2021-01-29 01:00:52+00:00,143053926.0,gavinandresen,Gavin Andresen,@ErikVoorhees Citadel was shorting DOGE too?,en,[],[],[],9.0,3.0,93.0,[],[],https://twitter.com/gavinandresen/status/1354957649473908739,False,,0.0,,,,,,"[{'screen_name': 'ErikVoorhees', 'name': 'Erik Voorhees', 'id': '61417559'}]",,,True
103,3203247,3203207,1354901067461390336,1354901067461390336,2021-01-28 21:16:01+00:00,9.4873668055441e+17,elliotrades,Ellio is Buying,$DOGE IS PEACEFUL PROTEST,en,[],[],[],100.0,426.0,2070.0,[],['doge'],https://twitter.com/elliotrades/status/1354901067461390336,False,,0.0,,,,,,[],,,True
104,3224651,3224611,1354860879121010688,1354860879121010688,2021-01-28 18:36:20+00:00,657863.0,kevinrose,KΞvin Rose,#dogecoin #DOGE  https://t.co/PJ1gI5gGXO,und,[],[],['https://pbs.twimg.com/media/Es1uwFCUcAYKwM4.jpg'],25.0,72.0,500.0,"['dogecoin', 'doge']",[],https://twitter.com/kevinrose/status/1354860879121010688,False,,1.0,https://pbs.twimg.com/media/Es1uwFCUcAYKwM4.jpg,,,,,[],,,True
105,3228832,3228792,1354850180630106113,1354850180630106113,2021-01-28 17:53:49+00:00,9.4873668055441e+17,elliotrades,Ellio is Buying,if $DOGE goes 100X does that mean bear market is next? Asking for a friend,en,[],[],[],84.0,51.0,581.0,[],['doge'],https://twitter.com/elliotrades/status/1354850180630106113,False,,0.0,,,,,,[],,,True
106,3237001,3236961,1354829206157283329,1354828738215563267,2021-01-28 16:30:28+00:00,9.029269414134538e+17,cz_binance,CZ 🔶 Binance,@breakingcrypto2 I never had $DOGE. But always rooting for long.,en,[],[],[],51.0,35.0,411.0,[],['doge'],https://twitter.com/cz_binance/status/1354829206157283329,False,,0.0,,,,,,"[{'screen_name': 'breakingcrypto2', 'name': 'breakingcryptonews', 'id': '1072710080976572421'}]",,,True
107,3237202,3237162,1354828738215563267,1354828738215563267,2021-01-28 16:28:37+00:00,9.029269414134538e+17,cz_binance,CZ 🔶 Binance,"$DOGE 🐕‍🦺was created to be ""a payment system that is instant, fun, and free from traditional banking fees."" - Wiki  It is also probably the most successful and measurable joke in human history, currently at $2+ billion USD market cap.  This is only possible in #crypto. Freedom.",en,[],[],[],252.0,878.0,4732.0,['crypto'],['doge'],https://twitter.com/cz_binance/status/1354828738215563267,False,,0.0,,,,,,[],,,True
108,3244071,3244031,1354815005724610565,1354815005724610565,2021-01-28 15:34:03+00:00,9.029269414134538e+17,cz_binance,CZ 🔶 Binance,WallStreetBets already in #crypto? in $DOGE now?  HIGH risk WARNING. HIGH volatility WARNING.  We won't be able to ban it or pause trading. Too many other exchanges trading it. Will just cause more problems.  Please do exercise extreme caution. Stay #SAFU.,en,[],[],[],16.0,314.0,1564.0,"['crypto', 'safu']",['doge'],https://twitter.com/cz_binance/status/1354815005724610565,False,https://twitter.com/binance/status/1354812128473931786,0.0,,,,,,[],,,True
109,3268708,3268668,1354677512127668227,1354677512127668227,2021-01-28 06:27:42+00:00,20745781.0,bobbyong,Bobby Ong,Dogecoin up 50% today! What an interesting day with all the chatter on GME. Never bet against the doge!  https://t.co/sc0hmE0Rmi  https://t.co/5cdgmoLCQt,en,[],['https://www.coingecko.com/en/coins/dogecoin'],['https://pbs.twimg.com/media/EszH2ysUcAMe8p4.jpg'],3.0,2.0,22.0,[],[],https://twitter.com/bobbyong/status/1354677512127668227,False,,1.0,https://pbs.twimg.com/media/EszH2ysUcAMe8p4.jpg,,,,,[],,,True
110,3333855,3333815,1349439019126460416,1349439019126460416,2021-01-13 19:31:48+00:00,657863.0,kevinrose,KΞvin Rose,"Looking at @dogecoin's GitHub, development has certainly stalled. I'd love to fund a group of developers to give doge the attention it deserves. cc: @elonmusk",en,"[{'screen_name': 'dogecoin', 'name': 'dogecoin', 'id': '2235729541'}, {'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}]",[],[],66.0,107.0,547.0,[],[],https://twitter.com/kevinrose/status/1349439019126460416,False,,0.0,,,,,,[],,,True
111,3336550,3336510,1349162475162361856,1349153828814336001,2021-01-13 01:12:54+00:00,23618940.0,lopp,Jameson Lopp,@badcryptobitch @matthew_d_green Yes he is a good doge and we go for walks with a harness.,en,[],[],[],0.0,0.0,1.0,[],[],https://twitter.com/lopp/status/1349162475162361856,False,,0.0,,,,,,"[{'screen_name': 'badcryptobitch', 'name': 'Mikerah', 'id': '1054739762815234048'}, {'screen_name': 'matthew_d_green', 'name': 'Matthew Green', 'id': '106234268'}]",,,True
