,avgGas,timestamp,samples,tokenPrice_open,tokenPrice_close,tokenPrice_low,tokenPrice_high,txFee_open,txFee_close,txFee_low,txFee_high,gasPrice_open,gasPrice_close,gasPrice_low,gasPrice_high,token_name
0,80760.23212666667,2022-07-11T12:56:29.537Z,30,1151.64,1148.77,1148.77,1153.34,0.008381071175321882,0.008325356771071551,0.00282907639500822,0.089573954419521,0.07,0.07,0.05,1.0,aurora
1,76647.66663333333,2022-07-11T12:26:29.125Z,30,1147.71,1141.53,1141.53,1147.71,0.005210931165317221,0.00368703118871295,0.00346764843412092,0.072658513416588,0.07,0.05,0.03,500.0,aurora
2,87430.07928666665,2022-07-11T11:56:28.691Z,30,1141.2,1143.72,1140.87,1144.14,0.0036859653207180006,0.008501447278313642,0.0036848994527230497,0.04869217325972608,0.07,0.07,0.05,1.74,aurora
3,53745.39119666665,2022-07-11T11:26:28.250Z,30,1143.72,1148.05,1143.72,1148.32,0.011183947510050002,0.003803533711010951,0.003799723716875101,0.011183947510050002,0.07,0.07,0.05,1.0,aurora
4,80276.97425666665,2022-07-11T10:56:27.735Z,30,1147.98,1146.62,1145.67,1147.98,0.0038033017983244207,0.00495619053780186,0.0038033017983244207,0.06668377393345201,0.07,0.07,0.03,1.0,aurora
5,80370.39390000001,2022-07-11T10:26:27.192Z,30,1147.29,1147.3,1146.88,1148.14,0.004421199661558471,0.0050348340663698005,0.0041712400871068206,0.08412416961441499,0.07,0.07,0.05,1.0,aurora
6,60379.268756666665,2022-07-11T09:56:26.387Z,30,1147.7,1147.5,1147.02,1149.06,0.008085109645210501,0.05561774500725,0.0017161976197166504,0.05561774500725,0.07,1.0,0.05,1.0,aurora
7,96328.78731,2022-07-11T09:26:26.106Z,30,1147.23,1146.5,1145.49,1147.23,0.00401611977995445,0.009339966549375002,0.00104628794549895,0.20425486914656804,0.07,0.07,0.05,1.0,aurora
8,102382.45603,2022-07-11T08:56:25.478Z,30,1146.47,1144.71,1143.38,1147.12,0.011982362972537233,0.00826525034748,0.00421294520247552,0.10176335843044002,0.07,0.07,0.03,1.0,aurora
9,120291.69192333336,2022-07-11T08:26:24.094Z,30,1144.56,1144.48,1143.36,1144.56,0.005295985077642,0.0042619279961888,0.0042619279961888,0.18811863188931205,0.07,0.07,0.03,1.0,aurora
