,avgGas,timestamp,samples,tokenPrice_open,tokenPrice_close,tokenPrice_low,tokenPrice_high,txFee_open,txFee_close,txFee_low,txFee_high,gasPrice_open,gasPrice_close,gasPrice_low,gasPrice_high,token_name
0,484296.03102000005,2022-03-13T12:55:41.874Z,30,0.12473,0.12413,0.123896,0.12473,0.0018355167290406,0.0018220368525144002,0.001285607294790374,0.003901530460312201,30.0,30.0,30.0,51.51,one
1,480513.1546793104,2022-03-13T12:26:29.843Z,29,0.12413,0.125244,0.124008,0.125244,0.001983303633642971,0.0011662706562577559,0.0011662706562577559,0.00297619109102544,30.0,30.0,30.0,51.51,one
2,530409.9768233332,2022-03-13T11:56:27.818Z,30,0.125244,0.124801,0.124801,0.125697,0.0027310025005792197,0.0014846702383872182,0.0014846702383872182,0.0027310025005792197,30.0,30.0,30.0,50.0,one
3,480922.9466,2022-03-13T11:26:26.458Z,30,0.124801,0.125777,0.124801,0.125777,0.002002037291686858,0.002090575295399643,0.001319933894582727,0.002216108029376244,30.0,30.0,30.0,50.0,one
4,503092.6640533333,2022-03-13T10:56:25.277Z,30,0.125777,0.125569,0.125569,0.125805,0.0016042646434475854,0.001647192693935817,0.001476728565797027,0.00276642701614824,30.57,30.0,30.0,50.0,one
5,480855.79732333333,2022-03-13T10:26:23.761Z,30,0.125569,0.125337,0.125337,0.125644,0.0022477044746814115,0.001669521090939751,0.001412726421715542,0.00571377592342812,30.08,31.0,30.0,100.0,one
6,504652.0293366667,2022-03-13T09:56:22.621Z,30,0.125337,0.125286,0.125225,0.125393,0.001705850091104886,0.0017637308527773633,0.0013556273076756528,0.00251366921367975,30.0,30.04,30.0,50.0,one
7,532116.4511833333,2022-03-13T09:26:21.265Z,30,0.125286,0.125611,0.125286,0.125687,0.0018086030972262082,0.0014827376852645014,0.0014827376852645014,0.002762120122149368,30.0,31.0,30.0,100.0,one
8,479966.70125666657,2022-03-13T08:56:19.191Z,30,0.125611,0.125833,0.125611,0.125918,0.001462038714440578,0.002023343846377053,0.0014543324489694604,0.0035478820078540807,33.48,30.0,30.0,51.51,one
9,522197.57868999994,2022-03-13T08:26:17.018Z,30,0.125833,0.125748,0.125503,0.125833,0.00215144734311706,0.0021114650084774404,0.0016082985529759953,0.0023894091284634555,30.27,31.94,30.0,100.0,one
10,552046.1722866667,2022-03-13T07:56:15.665Z,30,0.125748,0.126605,0.125748,0.126605,0.0018825282453239641,0.00161893341095115,0.0015286735261439042,0.0026311596065887503,31.0,30.0,30.0,50.0,one
11,526345.1805133332,2022-03-13T07:26:12.867Z,30,0.126605,0.126293,0.126293,0.126605,0.0023394536218621373,0.0019786194075774345,0.001601602692623609,0.0029146103669720233,30.0,31.0,30.0,50.0,one
12,550376.9789000001,2022-03-13T06:56:11.100Z,30,0.126293,0.126057,0.126057,0.126536,0.001962027689291682,0.002657676474897179,0.0017759214892493413,0.00324786387612321,30.0,33.68,30.0,70.01,one
13,519238.2963933335,2022-03-13T06:26:09.107Z,30,0.126057,0.125921,0.125921,0.126149,0.001846360452589893,0.0018748003597848994,0.0013638059375409692,0.002616555187041606,30.53,31.0,30.0,50.0,one
14,522260.3573766666,2022-03-13T05:56:07.354Z,30,0.125921,0.12593,0.125849,0.125979,0.001581438788815617,0.00215754441488058,0.001581438788815617,0.00505053113580434,31.0,34.55,30.0,101.0,one
