,avgGas,timestamp,samples,tokenPrice_open,tokenPrice_close,tokenPrice_low,tokenPrice_high,txFee_open,txFee_close,txFee_low,txFee_high,gasPrice_open,gasPrice_close,gasPrice_low,gasPrice_high,token_name
0,684292.4466599998,2022-09-09T12:55:46.107Z,30,1722.61,1729.45,1719.55,1729.57,0.13971229502302573,0.10515526453636252,0.09659212961689961,0.13971229502302573,0.1,0.1,0.1,0.1,arb
1,593830.8689766667,2022-09-09T12:25:45.967Z,30,1728.27,1703.34,1702.6,1728.27,0.10566933856961672,0.0735300372853026,0.0735300372853026,0.12474770657431183,0.1,0.1,0.1,0.1,arb
2,513150.3204366667,2022-09-09T11:55:45.871Z,30,1703.45,1701.35,1699.28,1704.1,0.07960597813339151,0.10181309015087699,0.07721483724095682,0.10551824839822503,0.1,0.1,0.1,0.1,arb
3,521497.43714999984,2022-09-09T11:25:45.669Z,30,1701.14,1703.6,1701.14,1704.07,0.07840791861626081,0.08833367038428801,0.07034421694689762,0.17764246219450305,0.1,0.1,0.1,0.1,arb
4,561554.5383733332,2022-09-09T10:55:45.467Z,30,1703.12,1710.58,1697.97,1710.58,0.0870156850795768,0.08740409665655101,0.07874563612759021,0.11027924608134182,0.1,0.1,0.1,0.1,arb
5,480232.58378999995,2022-09-09T10:25:45.248Z,30,1710.58,1691.11,1691.11,1710.58,0.07526365875211362,0.0921604288233953,0.0642574655538984,0.09980374632969433,0.1,0.1,0.1,0.1,arb
6,505224.1059200001,2022-09-09T09:55:45.121Z,30,1690.35,1692.4,1690.35,1697.26,0.08368634102722651,0.08689068563344002,0.0748924415172168,0.10609790707964882,0.1,0.1,0.1,0.1,arb
7,448228.1511866667,2022-09-09T09:25:44.921Z,30,1692.4,1693.13,1688.29,1693.42,0.08129228832450802,0.07288795069681712,0.06136055932080832,0.08890269603106221,0.1,0.1,0.1,0.1,arb
8,452692.76084333326,2022-09-09T08:55:44.720Z,30,1693.13,1706.61,1693.13,1711.92,0.07392413884090773,0.0734691028213302,0.06419182224976722,0.10117573825793251,0.1,0.1,0.1,0.1,arb
9,423092.67153000005,2022-09-09T08:25:44.454Z,30,1706.76,1705.11,1704.94,1709.7,0.07374822833315521,0.0716812025675724,0.06243973751540742,0.088125948356103,0.1,0.1,0.1,0.1,arb
10,459162.32242333336,2022-09-09T07:55:44.229Z,30,1704.83,1704.07,1703.88,1707.67,0.0672546238976497,0.08354645739019702,0.06599975177324952,0.09173279904780121,0.1,0.1,0.1,0.1,arb
11,487169.28264000005,2022-09-09T07:25:44.043Z,30,1704.07,1709.5,1702.25,1709.75,0.10469004773459832,0.08825931622573001,0.07291219675108182,0.10469004773459832,0.1,0.1,0.1,0.1,arb
12,469930.46296999994,2022-09-09T06:55:43.920Z,30,1710.19,1709.28,1707.58,1714.26,0.07660680986980531,0.07645880646329761,0.07178612549702382,0.09897152483046401,0.1,0.1,0.1,0.1,arb
13,488594.8466633334,2022-09-09T06:25:43.687Z,30,1709.8,1702.94,1702.93,1714.35,0.07766779750950002,0.09367167214416962,0.07360245328847581,0.09420190565625,0.1,0.1,0.1,0.1,arb
14,527077.1106100001,2022-09-09T05:55:43.529Z,30,1702.72,1707.48,1702.4,1707.59,0.09553792933553602,0.088403971752432,0.08084233194695761,0.10118560537036081,0.1,0.1,0.1,0.1,arb
15,623674.3839266668,2022-09-09T05:25:43.282Z,30,1707.43,1695.52,1695.52,1707.43,0.10334140831466272,0.10665416110636163,0.0889889759950188,0.13478781741602722,0.1,0.1,0.1,0.1,arb
16,633407.7580900003,2022-09-09T04:55:43.125Z,30,1696.7,1698.07,1695.13,1698.75,0.118890398070584,0.10413896360469141,0.09272938126085281,0.1241791972194096,0.1,0.1,0.1,0.1,arb
17,659517.80267,2022-09-09T04:25:42.959Z,30,1698.18,1690.64,1690.04,1698.19,0.1207350744487866,0.08836603280027602,0.08836603280027602,0.1272616201789947,0.1,0.1,0.1,0.1,arb
18,515792.3541666667,2022-09-09T03:55:42.750Z,30,1689.95,1669.61,1664.0,1695.16,0.07859414126005153,0.08371415584211961,0.06938190107815681,0.11259994344113891,0.1,0.1,0.1,0.1,arb
19,514714.0497266667,2022-09-09T03:25:42.615Z,30,1671.65,1641.92,1641.72,1671.65,0.07885556287464052,0.06859883044940801,0.06859883044940801,0.10862924767844281,0.1,0.1,0.1,0.1,arb
20,503197.0030285715,2022-09-09T02:55:59.663Z,28,1641.89,1641.05,1639.47,1642.1,0.08322026572052262,0.0929844213821455,0.07188690684741282,0.0979031716866775,0.1,0.1,0.1,0.1,arb
21,625727.44866,2022-09-09T02:25:59.432Z,30,1641.01,1639.36,1639.36,1642.35,0.08597487595338392,0.10103765568988803,0.08527567960402051,0.13296412173406952,0.1,0.1,0.1,0.1,arb
22,631989.5982533335,2022-09-09T01:55:59.294Z,30,1639.24,1635.02,1634.02,1639.24,0.10488351150898162,0.1236755166347508,0.0784947239077032,0.127239243755625,0.1,0.1,0.1,0.1,arb
23,659296.1900099999,2022-09-09T01:25:59.112Z,30,1634.87,1643.51,1633.96,1643.51,0.1036410516787178,0.11364492972147923,0.09590218441493481,0.12638198479202722,0.1,0.1,0.1,0.1,arb
24,724920.27123,2022-09-09T00:55:58.932Z,30,1643.83,1641.62,1640.13,1643.83,0.1117956454275,0.12474425704747101,0.098534441656,0.14527881049007102,0.1,0.1,0.1,0.1,arb
25,826396.9778866667,2022-09-09T00:25:58.818Z,30,1641.75,1641.8,1640.36,1643.33,0.119672675388915,0.135609919575988,0.11308198364634602,0.1909938913971498,0.1,0.1,0.1,0.1,arb
26,924129.3268699998,2022-09-08T23:55:58.107Z,30,1641.8,1635.93,1633.59,1642.02,0.14734705122173,0.14648852256436443,0.1298704788958266,0.173705513381148,0.1,0.1,0.1,0.1,arb
27,974332.9293433334,2022-09-08T23:25:57.924Z,30,1636.0,1637.42,1631.06,1638.04,0.17804845529304003,0.18344791892754642,0.12643074153328482,0.21001041078605284,0.1,0.1,0.1,0.1,arb
28,1023568.6202533332,2022-09-08T22:55:57.801Z,30,1637.42,1631.48,1631.48,1637.42,0.18580363856708046,0.17382402038438644,0.14640476513577502,0.18841714861899153,0.1,0.1,0.1,0.1,arb
29,1031724.8133233333,2022-09-08T22:25:57.503Z,30,1631.59,1635.63,1630.05,1635.63,0.1413989644122006,0.17614353753217954,0.1413989644122006,0.18933191137665,0.1,0.1,0.1,0.1,arb
30,1135227.3990299997,2022-09-08T21:55:57.241Z,30,1635.63,1638.94,1635.63,1639.34,0.18337695518443387,0.17101138430535023,0.16200189708738522,0.21010626332935264,0.1,0.1,0.1,0.1,arb
31,1171253.86055,2022-09-08T21:25:57.117Z,30,1638.81,1639.53,1637.43,1641.85,0.17754745653506251,0.2112678471484818,0.16033902293020483,0.21664716586604849,0.1,0.1,0.1,0.1,arb
32,1313402.2493966667,2022-09-08T20:55:56.995Z,30,1639.83,1641.85,1638.66,1643.4,0.24708211782765424,0.2166666830884255,0.18035811814438324,0.2510563200297737,0.1,0.1,0.1,0.1,arb
33,1222542.2823533334,2022-09-08T20:25:56.874Z,30,1645.04,1648.71,1644.68,1650.42,0.22731351386347518,0.17226574285009322,0.1692001400402952,0.2550658111653024,0.1,0.1,0.1,0.1,arb
34,1140449.2451966668,2022-09-08T19:55:56.753Z,30,1648.71,1633.57,1633.57,1651.13,0.2021042159945424,0.19607620526621533,0.16937011757230874,0.21979061388265098,0.1,0.1,0.1,0.1,arb
35,1124114.4789633332,2022-09-08T19:25:56.621Z,30,1633.11,1633.05,1630.8,1633.29,0.20550079942345353,0.16092453082584152,0.15259624323777302,0.24965365720713603,0.1,0.1,0.1,0.1,arb
36,1150460.6841033332,2022-09-08T18:55:56.460Z,30,1632.66,1632.98,1628.28,1633.57,0.18839875838927944,0.19697402996465582,0.16276815814155782,0.22375085336503858,0.1,0.1,0.1,0.1,arb
37,1210415.5837166668,2022-09-08T18:25:56.316Z,30,1632.39,1630.74,1630.69,1635.03,0.19660244509759145,0.200832776984217,0.15151262043451083,0.242181635308704,0.1,0.1,0.1,0.1,arb
38,1196081.4515766671,2022-09-08T17:55:56.127Z,30,1630.81,1631.27,1629.49,1632.14,0.19231100942027493,0.21902694611529622,0.16801185057303072,0.2379090208113162,0.1,0.1,0.1,0.1,arb
39,1321873.6046366664,2022-09-08T17:25:55.954Z,30,1631.85,1633.16,1631.85,1636.87,0.1862786671307925,0.16734081509676643,0.16734081509676643,0.34510600309855566,0.1,0.1,0.1,0.1,arb
40,1174563.2718600002,2022-09-08T16:55:55.780Z,30,1633.54,1628.93,1624.98,1634.54,0.1780765743980072,0.19493956191320988,0.15912840427719624,0.23099120834038817,0.1,0.1,0.1,0.1,arb
