,avgGas,timestamp,samples,tokenPrice_open,tokenPrice_close,tokenPrice_low,tokenPrice_high,txFee_open,txFee_close,txFee_low,txFee_high,gasPrice_open,gasPrice_close,gasPrice_low,gasPrice_high,token_name
0,126469.1954933333,2022-05-12T12:55:42.404Z,30,0.149137,0.149456,0.149137,0.1501,1.92916407653666e-05,4.199355294185601e-05,1.5918051324515302e-05,4.199355294185601e-05,1.0,2.0,1.0,2.0,fuse
1,132918.90877241382,2022-05-12T12:26:34.907Z,29,0.149483,0.148491,0.147951,0.14981,1.7898941080338603e-05,1.8852043326020104e-05,1.78211614656879e-05,2.3368538216740497e-05,1.0,1.0,1.0,1.01,fuse
2,137829.36997666667,2022-05-12T11:56:34.004Z,30,0.14856,0.14986,0.148335,0.14986,2.084751051912e-05,1.5970780218142e-05,1.5748670509137002e-05,2.9771108462785503e-05,1.0,1.0,1.0,1.01,fuse
3,118705.49988666664,2022-05-12T11:26:33.571Z,30,0.149595,0.153859,0.149595,0.154379,1.8804288606372e-05,2.071884835662362e-05,1.39432192329521e-05,2.1481003684051802e-05,1.0,1.01,1.0,1.11,fuse
4,119264.91356333336,2022-05-12T10:56:32.563Z,30,0.153859,0.151909,0.151634,0.153859,2.34522966417295e-05,1.71363291253961e-05,1.3755387046099202e-05,2.50184228574525e-05,1.0,1.0,1.0,5.0,fuse
5,120084.5409666667,2022-05-12T10:26:29.825Z,30,0.151909,0.148409,0.148409,0.151909,1.8668685034548097e-05,1.84917353096978e-05,1.3166137526785201e-05,2.3801502094876002e-05,1.0,1.0,1.0,1.01,fuse
6,128753.20432666666,2022-05-12T09:56:28.649Z,30,0.148221,0.147852,0.147281,0.148221,1.784027775082521e-05,1.6359217355451604e-05,1.37084673645816e-05,5.6732072970779015e-05,1.0,1.0,1.0,1.11,fuse
7,114720.60153000004,2022-05-12T09:26:22.704Z,30,0.147657,0.149562,0.147657,0.149773,1.9492258732092302e-05,1.746895293604667e-05,1.4166118497936601e-05,2.23067549248014e-05,1.0,1.01,1.0,1.01,fuse
8,120869.99763999997,2022-05-12T08:56:22.183Z,30,0.149562,0.154485,0.148638,0.155743,1.77335685535176e-05,1.986989072740394e-05,1.4994195828432803e-05,3.874692881366453e-05,1.0,1.01,1.0,2.01,fuse
9,115734.4218724138,2022-05-12T08:26:28.869Z,29,0.154485,0.155893,0.152311,0.155893,2.0385703170144005e-05,1.928582640604033e-05,1.43534726226531e-05,2.55350591957289e-05,1.0,1.01,1.0,2.01,fuse
10,121411.82635,2022-05-12T07:56:28.205Z,30,0.155893,0.152979,0.152979,0.156777,1.7563044483323903e-05,1.9221290793058803e-05,1.39172656239088e-05,5.5962737006395105e-05,1.0,1.0,1.0,1.04,fuse
11,110975.08303333333,2022-05-12T07:26:27.935Z,30,0.152979,0.146069,0.146069,0.152979,1.9743047059023e-05,1.58532147243162e-05,1.3126207109539799e-05,2.4115298546210003e-05,1.01,1.0,1.0,5.0,fuse
12,153467.26116333337,2022-05-12T06:56:27.218Z,30,0.146462,0.150834,0.14578,0.150834,1.9059485181829004e-05,1.7683966099164003e-05,1.4308628767725099e-05,6.224801524967486e-05,1.01,1.0,1.0,2.01,fuse
13,119071.27464333334,2022-05-12T06:26:26.914Z,30,0.150834,0.14962,0.14962,0.151835,2.0919002551981125e-05,1.9197243247224002e-05,1.3735185277658e-05,2.42602257427512e-05,1.0,1.0,1.0,1.01,fuse
14,125751.99598333333,2022-05-12T05:56:26.511Z,30,0.149626,0.149874,0.148778,0.150341,2.4276278486299663e-05,1.8032094597445518e-05,1.36039679931987e-05,3.13048407279154e-05,1.0,1.01,1.0,50.0,fuse
15,114424.14984333335,2022-05-12T05:26:24.540Z,30,0.149869,0.15148,0.149552,0.151556,1.81330169794954e-05,1.558002270929104e-05,1.4157375064232998e-05,2.2963838220470996e-05,1.0,1.01,1.0,2.01,fuse
16,120562.50384666664,2022-05-12T04:56:24.131Z,30,0.15148,0.152095,0.15125,0.152126,1.873461780885016e-05,1.7317237802906e-05,1.44185420287155e-05,2.3849683154863806e-05,1.0,1.0,1.0,1.01,fuse
17,115311.18510666669,2022-05-12T04:26:23.785Z,30,0.152275,0.154509,0.152275,0.154509,1.726338361496e-05,1.7590993285738148e-05,1.4394186995745902e-05,2.4220911434303805e-05,1.0,1.01,1.0,1.01,fuse
18,126137.5239033333,2022-05-12T03:56:23.437Z,30,0.154509,0.158544,0.154509,0.158555,1.9693914532509427e-05,1.43195093920944e-05,1.43195093920944e-05,3.2453479586096804e-05,1.01,1.0,1.0,2.01,fuse
19,113129.11536333333,2022-05-12T03:26:22.684Z,30,0.159013,0.160456,0.159013,0.160456,1.6777981400404477e-05,1.58695786127168e-05,1.5357255357195e-05,2.0730378845120198e-05,1.0,1.0,1.0,1.01,fuse
20,118471.18408333334,2022-05-12T02:56:22.075Z,30,0.160456,0.162044,0.160456,0.162238,2.0031119100737287e-05,1.8073329429732325e-05,1.5283155420334903e-05,2.4249369056838195e-05,1.0,1.01,1.0,1.01,fuse
21,115944.96312333332,2022-05-12T02:26:21.686Z,30,0.162044,0.164081,0.161626,0.164103,2.0230517419032083e-05,1.87629153957182e-05,1.5907559979761426e-05,2.3383832601427547e-05,1.0,1.0,1.0,1.01,fuse
22,119662.07807666672,2022-05-12T01:56:21.283Z,30,0.164081,0.165406,0.164081,0.165406,1.8836598528431804e-05,1.9914341952435602e-05,1.4763750661682268e-05,2.7061163523854573e-05,1.01,1.0,1.0,1.04,fuse
