,avgGas,timestamp,samples,tokenPrice_open,tokenPrice_close,tokenPrice_low,tokenPrice_high,txFee_open,txFee_close,txFee_low,txFee_high,gasPrice_open,gasPrice_close,gasPrice_low,gasPrice_high,token_name
0,223115.29034666665,2024-05-01T12:55:51.167Z,30,3330.94,3330.94,3330.94,3330.94,0.0007184847639438801,0.0007042878070164182,0.00011349187351832382,0.0009868717760431662,0.001,0.001,0.0,0.0012,blast
1,223370.38416999998,2024-05-01T12:25:49.448Z,30,3330.94,3330.94,3330.94,3330.94,0.0006781855535004493,0.000513245831712174,5.863363373554721e-05,0.0011188825164612764,0.0009,0.0009,0.0,0.0011,blast
2,258478.11127333334,2024-05-01T11:55:47.782Z,30,3330.94,3330.94,3330.94,3330.94,0.0007515150818021681,0.0007172460197346168,7.844833252618982e-05,0.0011346928228381822,0.001,0.0009,0.0,0.0012,blast
3,285075.4804233333,2024-05-01T11:25:46.235Z,30,3330.94,3330.94,3330.94,3330.94,0.00100136111612202,0.00146825447582208,9.661722948494102e-05,0.00146825447582208,0.0008,0.001,0.0,0.0012,blast
4,253827.98025666675,2024-05-01T10:55:44.554Z,30,3330.94,3330.94,3330.94,3330.94,0.00105225730140393,0.0006436743623398332,0.0004850651071440257,0.0013373361753018732,0.0009,0.0009,0.0,0.0012,blast
5,241174.84488000002,2024-05-01T10:25:43.013Z,30,3330.94,3330.94,3330.94,3330.94,0.0008401726961637551,0.0006710776915122631,0.0,0.000978844961670208,0.001,0.0009,0.0,0.002,blast
6,240795.80882999997,2024-05-01T09:55:41.340Z,30,3330.94,3330.94,3330.94,3330.94,0.0007051056910537375,0.0008587502722800361,0.0005420580121026109,0.001119803896102026,0.0009,0.001,0.0,0.0012,blast
7,247140.5193266667,2024-05-01T09:25:39.766Z,30,3330.94,3330.94,3330.94,3330.94,0.0007772415495928201,0.000911102895421528,0.0,0.001051704258440756,0.001,0.001,0.0,0.0012,blast
8,265597.93025862065,2024-05-01T08:56:38.169Z,29,3330.94,3330.94,3330.94,3330.94,0.0007635015639908641,0.0009089174690184681,6.993286965494442e-05,0.0012235288372831406,0.0009,0.001,0.0,0.0012,blast
9,301869.85604333325,2024-05-01T08:26:36.587Z,30,3330.94,3330.94,3330.94,3330.94,0.0007881021670665422,0.001315816279089348,0.00010320540910650102,0.0015072505188453488,0.0009,0.001,0.0,0.0012,blast
10,413784.04956,2024-05-01T07:56:34.983Z,30,3330.94,3330.94,3330.94,3330.94,0.0016623528866954542,0.000842720334711632,0.0001340690572847254,0.001794880150749788,0.001,0.0008,0.0,0.0013,blast
11,482734.1552733333,2024-05-01T07:26:33.444Z,30,3330.94,3330.94,3330.94,3330.94,0.0,0.0015016501268493461,0.0,0.002445530070440792,0.0012,0.001,0.0,0.0012,blast
12,362583.86563,2024-05-01T06:56:31.819Z,30,3330.94,3330.94,3330.94,3330.94,0.001067091551759268,0.001173700084833774,0.0,0.001966234705412017,0.0009,0.001,0.0,0.0015,blast
13,259052.55344999998,2024-05-01T06:26:30.238Z,30,3330.94,3330.94,3330.94,3330.94,0.000736763086678472,0.0007002576257657041,7.691444698066781e-05,0.001335433239324952,0.0009,0.001,0.0,0.0012,blast
14,232309.37644,2024-05-01T05:56:28.639Z,30,3330.94,3330.94,3330.94,3330.94,0.0007873480122720821,0.0006085184220417204,6.8934540270475e-05,0.0012689848129088241,0.001,0.0009,0.0,0.0012,blast
