,avgL1Fee,avgGas,timestamp,samples,tokenPrice_open,tokenPrice_close,tokenPrice_low,tokenPrice_high,txFee_open,txFee_close,txFee_low,txFee_high,gasPrice_open,gasPrice_close,gasPrice_low,gasPrice_high,token_name
25,0.11820271033333332,900843.2153366669,2022-11-08T00:26:15.351Z,30,1564.82,1568.08,1564.82,1571.0,0.001850575353153506,0.0018717315752689201,0.000453829496551,0.0050905561650004625,0.001,0.001,0.0009,1.0,opt
26,0.14144978466666663,892045.9935266665,2022-11-07T23:56:15.066Z,30,1568.08,1570.05,1568.01,1571.59,0.0020891773927332806,0.000555813923797665,0.0005257612111520002,0.0031385839641029332,0.001,0.001,0.001,1.0,opt
27,0.2049258793333333,693723.1697466666,2022-11-07T23:26:14.638Z,30,1567.12,1567.12,1566.74,1573.34,0.000760499985912,0.0011614882263199999,0.00025869789232,0.00524316966420625,0.001,0.001,0.001,0.0036,opt
28,0.1406612203333334,740578.6409366666,2022-11-07T22:56:14.398Z,30,1567.01,1556.84,1556.53,1567.12,0.0009742007932905002,0.001995211752003244,0.00040873587293809195,0.003137294859826352,0.001,0.001,0.001,1.0,opt
29,0.17726445899999999,844067.5344833336,2022-11-07T22:26:13.914Z,30,1556.53,1571.61,1555.26,1571.61,0.000622993557335449,0.0029773176658897497,0.00037312835960584805,0.0029773176658897497,0.001,0.001,0.001,1.0,opt
30,0.18441648200000002,872099.8147966665,2022-11-07T21:56:13.560Z,30,1571.61,1577.98,1566.95,1577.98,0.008713153368445149,0.0014879016428920003,0.000264536209673127,0.9270230783258324,0.001,0.001,0.001,1.001,opt
31,0.15848715900000002,932340.5501866665,2022-11-07T21:26:13.054Z,30,1573.92,1597.89,1573.92,1598.64,0.00286255598256,0.000706734656245737,0.00026021715525120006,2.1905740115384735,0.001,0.001,0.001,1.001,opt
32,0.18157774,559515.44971,2022-11-07T20:56:12.688Z,30,1597.92,1604.46,1597.92,1604.46,0.0010414927541257443,0.00031028952134466004,0.000248750227434989,0.002593180367856,0.001,0.001,0.001,1.0,opt
33,0.18644903466666662,653258.7738766666,2022-11-07T20:26:12.277Z,30,1601.23,1605.5,1601.23,1605.97,0.0009533580859290642,0.0010580169072694002,0.00030485318992897603,0.0035075435663039995,0.001,0.001,0.001,1.0,opt
34,0.2961459683333333,1024572.2485933333,2022-11-07T19:56:11.933Z,30,1603.44,1605.86,1601.89,1606.79,0.000669182722913448,0.00283828907452374,0.000343827062429935,0.005366349491487756,0.0011,0.001,0.0008,1.0,opt
35,0.22046691166666663,1154812.7430433333,2022-11-07T19:26:11.518Z,30,1602.54,1592.06,1592.06,1602.55,0.0034264422269120343,0.0012970309832350002,0.000186534464770003,0.0074938681393453286,0.001,0.001,0.001,1.0,opt
36,0.22641723799999994,489856.4944800001,2022-11-07T18:56:11.203Z,30,1591.18,1590.28,1589.35,1592.19,0.0012261327971235002,0.000278206019349932,0.000278206019349932,0.003743139592012324,0.001,0.001,0.001,0.05,opt
37,0.2815717186666667,637811.6424966666,2022-11-07T18:26:10.858Z,30,1590.28,1589.19,1587.48,1592.04,0.000633373511282324,0.0013204646190585272,0.00039480656051703604,0.00404276172452,0.001,0.001,0.001,1.0,opt
38,0.184865748,573353.12381,2022-11-07T17:56:10.512Z,30,1589.16,1583.51,1583.45,1589.16,0.0021785558336909643,0.0006604757590097051,0.00021981769589999998,0.9309290599680001,0.001,0.001,0.001,1.001,opt
39,0.15268592699999997,416116.6552566666,2022-11-07T17:26:10.209Z,30,1583.51,1585.42,1583.51,1585.6,0.00029444771039182304,0.000332349542907978,0.000202580101124172,0.002246691721297404,0.001,0.001,0.001,1.001,opt
40,0.20550360199999998,438424.20519999997,2022-11-07T16:56:09.821Z,30,1585.42,1586.31,1578.34,1586.31,0.0005727111149119561,0.0012487815080739898,0.000214846123029741,0.002212942753035,0.001,0.001,0.001,1.0,opt
41,0.23469927266666663,527512.3963433334,2022-11-07T16:26:09.437Z,30,1584.08,1588.99,1582.96,1589.81,0.0006289248271393631,0.000625979371343885,0.00027113234275,0.0018851591030400001,0.001,0.001,0.001,0.003,opt
42,0.28180433633333324,534593.2686633333,2022-11-07T15:56:09.182Z,30,1589.37,1585.76,1585.64,1597.57,0.00043366744533902097,0.0005570902960249441,0.000261706728436118,0.003940733334050938,0.001,0.001,0.001,1.0,opt
43,0.24760163466666665,983920.8573700004,2022-11-07T15:26:08.936Z,30,1585.64,1580.35,1580.23,1585.64,0.0005309778756240001,0.0006171616048439101,0.00031018225651662,0.012614016344416343,0.001,0.001,0.001,1.0,opt
44,0.25366209966666664,712619.9226033333,2022-11-07T14:56:08.717Z,30,1580.29,1575.35,1573.42,1582.19,0.00029746974010687506,0.00239291062236891,0.00029746974010687506,0.0027131810514812002,0.001,0.001,0.001,0.0101,opt
45,0.32256150033333325,798457.0504366668,2022-11-07T14:26:08.258Z,30,1575.35,1578.77,1575.35,1579.41,0.000992685843570995,0.00047889621373770004,0.000238620647484262,0.00383891194118575,0.001,0.0011,0.001,3.0,opt
46,0.539854982,487526.23866,2022-11-07T13:56:07.505Z,30,1578.75,1578.02,1577.42,1579.92,0.00040554254642325,0.002055628530315934,0.00027026402301067007,0.002055628530315934,0.001,0.001,0.0009,3.0,opt
47,0.3069306359999999,508495.5722933334,2022-11-07T13:26:07.240Z,30,1577.97,1582.19,1577.97,1582.73,0.002183149185848748,0.0013186603070880875,0.00022782209217739704,0.02558346488723884,0.0012,0.0012,0.001,1.001,opt
48,0.21465365266666664,756572.128296667,2022-11-07T12:56:06.623Z,30,1578.73,1578.58,1577.91,1585.16,0.001035881646465507,0.000835355884773,0.00021928854323550003,0.003577809037310431,0.001,0.001,0.001,1.001,opt
49,0.128982939,379075.7780333333,2022-11-07T12:26:06.380Z,30,1578.58,1582.31,1578.3,1582.54,0.000918819855759286,0.0005349319108529231,0.00019383707217391602,0.0013135538828499362,0.001,0.001,0.001,0.0101,opt
50,0.17076459066666666,442573.1613866667,2022-11-07T11:56:06.025Z,30,1581.74,1579.2,1579.2,1584.81,0.00031215225891868603,0.00045742480778736,0.000171046398781188,0.0018982500723521121,0.001,0.001,0.001,0.0101,opt
51,0.11412849166666668,373973.9633,2022-11-07T11:26:05.649Z,30,1579.24,1578.74,1576.79,1581.49,0.00022252502313599998,0.0008060370832425661,0.00020682117346350004,0.00132907246952544,0.0011,0.001,0.001,1.0,opt
52,0.11232606366666666,283096.1643333334,2022-11-07T10:56:05.338Z,30,1578.74,1577.01,1577.01,1580.16,0.000424380322975668,0.00029116499512879204,0.0001713013601625,0.001154095003426657,0.001,0.001,0.0009,0.015,opt
53,0.11492845733333333,473089.9405533334,2022-11-07T10:26:04.978Z,30,1577.04,1580.97,1577.04,1581.25,0.000327955840034376,0.0009605226133988562,0.000284601984613758,0.003041286971866983,0.001,0.0011,0.0009,0.004,opt
54,0.10811154533333332,517082.22419000004,2022-11-07T09:56:04.824Z,30,1576.72,1568.25,1564.17,1577.16,0.0010773083159022721,0.0003419616633565501,0.000148326040464,0.0022709198117340005,0.001,0.001,0.0008,0.015,opt
55,0.10314311766666666,335923.59539000003,2022-11-07T09:26:04.599Z,30,1568.25,1571.93,1568.2,1572.84,0.0003408270344815501,0.00020891614201968905,0.00020891614201968905,0.0013621449379900002,0.001,0.001,0.0009,1.001,opt
56,0.11611890866666666,366887.17753666674,2022-11-07T08:56:04.419Z,30,1571.69,1567.7,1567.7,1571.69,0.000271277123113242,0.00046682578675000014,0.00018102307134781003,0.001833725606513646,0.001,0.001,0.0008,0.018,opt
57,0.10473407566666666,405305.3879666665,2022-11-07T08:26:04.050Z,30,1568.22,1561.11,1559.38,1568.26,0.000355240755415908,0.0006999370824937861,0.00023314927560452102,0.00138396325764891,0.001,0.001,0.0008,1.001,opt
58,0.10629619100000001,834573.3787866667,2022-11-07T07:56:03.563Z,30,1561.11,1563.71,1551.68,1568.12,0.00031683230470864196,0.0005718245094950001,0.00025653366603658204,0.006513629698580896,0.001,0.001,0.0008,1.0,opt
59,0.10310537466666665,679071.9136933334,2022-11-07T07:26:03.020Z,30,1563.71,1571.47,1563.71,1572.42,0.002103368396832296,0.000676869087617195,0.00026420555751400506,0.0027558217911251106,0.0012,0.001,0.001,1.0,opt
60,0.11996934333333335,549814.9335033334,2022-11-07T06:56:02.679Z,30,1570.95,1579.87,1570.37,1579.87,0.0015422432161124253,0.00048312012459313103,0.000222776110029491,0.00270391359548907,0.001,0.001,0.0008,1.001,opt
61,0.10280475166666665,325576.2438966667,2022-11-07T06:26:02.187Z,30,1579.91,1586.09,1579.91,1587.74,0.00038753051521950006,0.0004420027999560579,0.00020317713753050301,0.0022848642011111843,0.001,0.001,0.0008,0.05,opt
62,0.10720188800000001,431123.0181600001,2022-11-07T05:56:01.338Z,30,1582.87,1588.21,1582.87,1588.26,0.0004359992438059081,0.00039278842090460705,0.00015609091034305802,0.0021190821158750587,0.001,0.001,0.0008,0.003,opt
63,0.10373210733333335,537409.5542266668,2022-11-07T05:26:00.727Z,30,1588.21,1588.31,1586.85,1591.37,0.0010230809414703932,0.000276512858675,0.000276512858675,0.0024212745311625,0.001,0.001,0.0009,0.1339,opt
64,0.11075959133333332,380142.74147333327,2022-11-07T04:55:59.675Z,30,1588.18,1585.14,1585.14,1590.35,0.0011841198501220001,0.00028713484765807804,0.000164778130367814,0.001597314749553216,0.001,0.001,0.0009,0.003,opt
65,0.09442036966666666,384840.11569999997,2022-11-07T04:25:59.299Z,30,1585.14,1580.88,1580.19,1585.28,0.000254240848394532,0.0010399962073757761,0.00022307187127312502,3.1931813383178302,0.001,0.0012,0.0009,10.0,opt
66,0.10309261133333333,425894.8186433334,2022-11-07T03:55:59.036Z,30,1580.68,1587.01,1580.63,1587.25,0.00137785576421906,0.000587573712083716,0.00029149731811512,0.055537027592035604,0.001,0.001,0.001,1.001,opt
67,0.11128188379310344,430012.12791379314,2022-11-07T03:26:58.768Z,29,1587.01,1583.0,1582.87,1587.48,0.0013344594742778551,0.0004770301903861,0.00018723542901,0.0027019789913273946,0.001,0.001,0.001,1.0,opt
68,0.10141317296296297,464228.34254814807,2022-11-07T02:56:19.982Z,27,1583.98,1592.69,1583.98,1592.69,0.0008863997736639521,0.00032886224533214807,0.000293803132596048,0.0024255154785538607,0.001,0.001,0.001,1.001,opt
69,0.10221870466666666,650604.6215866668,2022-11-07T02:26:19.562Z,30,1592.69,1586.35,1586.35,1594.35,0.0007871657796446401,0.001065515232029545,0.00026171003590000005,0.002832059701112559,0.001,0.001,0.001,1.001,opt
70,0.10232118166666665,553650.4564533334,2022-11-07T01:56:19.270Z,30,1586.36,1582.64,1581.98,1590.2,0.00029358024213378795,0.0010315005890839122,0.00019566891005893403,0.002109329890170585,0.001,0.001,0.001,0.0162,opt
71,0.11276629333333334,731667.97545,2022-11-07T01:26:19.073Z,30,1582.64,1569.44,1569.44,1582.69,0.00044049849552384006,0.00067042580900616,0.00034516687844522405,0.005247361668977311,0.001,0.001,0.001,1.0,opt
72,0.10715841899999998,816336.2808999998,2022-11-07T00:56:18.708Z,30,1569.45,1568.76,1568.76,1575.99,0.00044016133883077507,0.00136110604609602,0.00017513504270900802,0.0030663479804904823,0.001,0.001,0.001,1.0,opt
73,0.10360912633333334,958930.4488933333,2022-11-07T00:26:18.269Z,30,1568.76,1579.39,1568.76,1579.39,0.0011650315538679964,0.00048459767322981816,0.00048459767322981816,0.010535028587059356,0.001,0.001,0.001,1.0,opt
74,0.10786853066666667,1015181.7661266668,2022-11-06T23:56:17.671Z,30,1579.39,1572.9,1569.79,1579.39,0.0016179826375601824,0.00230152228069533,0.000360346966433363,0.0038691943542667855,0.001,0.001,0.0009,0.0069,opt
75,0.11974492433333331,1081524.2839066663,2022-11-06T23:26:17.125Z,30,1572.95,1579.85,1571.19,1580.62,0.001087527477394225,0.001026729440545255,0.00025820277397428003,0.0031370364069734256,0.003,0.001,0.001,0.1196,opt
76,0.12804643733333332,1235895.9510366663,2022-11-06T22:56:16.885Z,30,1579.85,1602.72,1577.0,1602.72,0.0014767780007334602,0.0020687274624502086,0.0007019653576960262,0.01671309720550125,0.001,0.001,0.0008,3.0,opt
77,0.11117883699999999,611903.7670000001,2022-11-06T22:26:16.559Z,30,1602.72,1599.25,1596.63,1602.72,0.0017161274432221925,0.00102223231812395,0.000350397165447,0.0027273017872319547,0.001,0.001,0.001,0.05,opt
78,0.10101020400000002,749411.9020666666,2022-11-06T21:56:16.199Z,30,1599.25,1607.1,1597.42,1607.35,0.000465940302935525,0.00171858004399455,0.00023680551772024502,0.003728040676373844,0.001,0.001,0.001,3.0,opt
79,0.10117451599999998,480003.7491800001,2022-11-06T21:26:15.924Z,30,1607.35,1608.24,1607.35,1610.53,0.00033357957398125003,0.0011635328346525362,0.00013910265738,0.00265981266573132,0.001,0.001,0.001,1.0,opt
80,0.10283760499999998,562159.4603700001,2022-11-06T20:56:15.687Z,30,1608.82,1606.51,1606.51,1611.18,0.00127126311902125,0.001400839234820217,0.00014838693924250004,0.003023136105719742,0.001,0.001,0.001,3.0,opt
81,0.10669328633333333,539075.1298600001,2022-11-06T20:26:15.291Z,30,1606.89,1608.39,1606.51,1608.48,0.0005801430720615271,0.0004920771464748091,0.000215315689194788,0.0028309110801676865,0.001,0.001,0.0009,1.0,opt
82,0.11318868633333333,510410.40628000005,2022-11-06T19:56:14.930Z,30,1610.07,1608.88,1608.13,1610.3,0.000302142167157831,0.0012705695683954,0.00020837525940000003,0.0031540092109888004,0.001,0.001,0.001,1.0,opt
83,0.1361169786666667,652634.8215466666,2022-11-06T19:26:14.649Z,30,1608.94,1609.84,1607.0,1611.3,0.0010672673799334543,0.00043002142670399993,0.00024800264155798804,0.00604268647910869,0.001,0.001,0.0008,1.001,opt
84,0.149139078,506380.21448333334,2022-11-06T18:56:14.327Z,30,1609.84,1608.34,1608.2,1612.86,0.0007908370552864001,0.001482755778052464,0.000238570146534044,0.003242962107954324,0.001,0.001,0.001,3.0,opt
85,0.13961079933333334,454666.3124,2022-11-06T18:26:14.014Z,30,1608.29,1609.82,1606.75,1609.82,0.0014871052949439433,0.000887534248304522,0.00021476585718249998,0.002262079030280335,0.001,0.001,0.001,1.001,opt
86,0.15862743600000007,581238.8140199999,2022-11-06T17:56:13.616Z,30,1609.82,1614.8,1609.77,1615.78,0.000732738312955478,0.0015934087444000001,0.00030577499469287996,0.0036718267958474075,0.001,0.001,0.001,1.0,opt
87,0.12236102199999999,532278.5166833333,2022-11-06T17:26:13.340Z,30,1614.8,1619.43,1614.68,1619.47,0.00034236579166284,0.00041245767932160003,0.00018706972020800003,0.0019967976773908,0.0012,0.001,0.001,3.0,opt
88,0.12964246599999998,486795.03073333326,2022-11-06T16:56:12.663Z,30,1619.83,1624.16,1619.43,1624.16,0.0014045370717848391,0.0010074192872660801,0.000224733458502,0.0017252866669612405,0.001,0.001,0.001,1.0,opt
89,0.16335793633333334,702418.0752000002,2022-11-06T16:26:12.243Z,30,1624.11,1618.0,1618.0,1625.52,0.000398137874405172,0.00041394207021220003,0.00030558230891635,0.17342214776327433,0.001,0.001,0.001,0.2293,opt
90,0.159446704,976999.07152,2022-11-06T15:56:11.794Z,30,1619.22,1630.39,1617.84,1630.39,0.00028576399365000003,0.0011577484170280001,0.00028576399365000003,0.0032315061750300004,0.001,0.001,0.001,1.0,opt
91,0.127072838,320952.13807000004,2022-11-06T15:26:11.470Z,30,1631.44,1629.42,1629.42,1631.44,0.00036847419382121606,0.0006310807479493141,0.00022590428353965302,0.0017268660253360003,0.001,0.001,0.001,20.0,opt
92,0.11307395833333332,404740.4911933333,2022-11-06T14:56:11.228Z,30,1629.74,1626.35,1626.2,1631.8,0.001048780606432342,0.00057643240522043,0.000207689159072457,0.0024426160877914385,0.001,0.001,0.001,1.001,opt
93,0.13335031333333333,548397.8330866668,2022-11-06T14:26:10.983Z,30,1626.35,1620.23,1620.23,1628.33,0.00040359597977501,0.001231027308299762,0.00028319685807567,0.005791090504725286,0.001,0.001,0.001,3.0,opt
94,0.11591759233333333,457661.3885700001,2022-11-06T13:56:10.616Z,30,1622.21,1621.53,1619.34,1622.24,0.00037689442993859304,0.000415312209264051,0.000171066695107408,0.002843932962862734,0.001,0.001,0.001,0.2001,opt
95,0.1241834446666667,354468.6719633334,2022-11-06T13:26:10.162Z,30,1621.53,1618.23,1618.17,1621.53,0.0006234997973520509,0.00035546773772205905,0.00022487449582800004,0.0025466513674343998,0.001,0.001,0.001,0.003,opt
96,0.09597952566666669,323136.38065666676,2022-11-06T12:56:09.907Z,30,1618.17,1617.62,1617.09,1619.43,0.0005090982352269391,0.0007968259199790341,0.00018834362985014803,0.001215407860618392,0.001,0.001,0.0008,0.003,opt
97,0.100481098,262507.5620033333,2022-11-06T12:26:07.675Z,30,1618.05,1622.5,1616.97,1622.5,0.00026909339198143503,0.000227914006694,0.000227914006694,0.001313208417752,0.001,0.001,0.0008,1.0,opt
98,0.12310422300000003,462085.70227,2022-11-06T11:56:07.476Z,30,1622.2,1619.07,1618.37,1622.87,0.000565254477689904,0.000224530468893969,0.000224530468893969,0.005075172747444216,0.001,0.001,0.0009,1.0,opt
99,0.08649568733333333,514515.18675666663,2022-11-06T11:26:07.245Z,30,1618.61,1624.7,1615.18,1625.15,0.000710741981616464,0.00035301577879722005,0.000252290168748336,0.0017977434178725004,0.001,0.001,0.001,0.01,opt
100,0.11402234633333332,263670.64501000004,2023-01-07T12:55:39.538Z,30,1252.41,1252.41,1252.41,1252.41,0.0007067300159805002,0.00021027162357600005,0.00014686794989774704,0.001163696326167336,0.001,0.001,0.001,3.0353,opt
101,0.09947996766666668,238969.88487666668,2023-01-07T12:25:39.169Z,30,1252.41,1252.41,1252.41,1252.41,0.00022034237762700006,0.00014955057028725305,0.0001266809583975,0.0014859826232058542,0.0012,0.001,0.001,1.001,opt
102,0.09906545965517241,309994.58654827584,2023-01-07T11:56:38.877Z,29,1252.41,1252.41,1252.41,1252.41,0.0003100355733438,0.00019984896385645204,0.00015410459743100401,0.0029886443308065,0.001,0.001,0.001,1.001,opt
103,0.09109405466666667,211647.06807999997,2023-01-07T11:26:38.708Z,30,1252.41,1252.41,1252.41,1252.41,0.00014903850166874704,0.0003274940476357531,0.00012103740180816603,0.0009074530506777032,0.001,0.001,0.001,1.001,opt
104,0.11032618399999998,248589.15370666664,2023-01-07T10:56:38.455Z,30,1252.41,1252.41,1252.41,1252.41,0.0002951683019025001,0.0003316899342382531,0.00016787345382825305,0.0007523424008100871,0.001,0.001,0.001,1.001,opt
105,0.09860660533333336,243213.37197,2023-01-07T10:26:38.157Z,30,1252.41,1252.41,1252.41,1252.41,0.00034958265677474703,0.00026714105685600003,0.00015227904992324702,0.0008975625683968622,0.001,0.001,0.0009,0.01,opt
106,0.09536182,288179.74871333333,2023-01-07T09:56:37.772Z,30,1252.41,1252.41,1252.41,1252.41,0.00024114879019800003,0.0010431094509279271,0.00012868225159091702,0.0013287618687601653,0.001,0.001,0.001,0.1,opt
107,0.09068484533333335,288877.81864666665,2023-01-07T09:26:37.638Z,30,1252.41,1252.41,1252.41,1252.41,0.000418462117455,0.00018641126620465504,0.00013173256892346212,0.3108363054984656,0.001,0.001,0.001,3.0,opt
108,0.10289854966666669,190356.8711766667,2023-01-07T08:56:37.477Z,30,1252.41,1252.41,1252.41,1252.41,7.470915983686201e-05,0.00025848169523329207,7.470915983686201e-05,0.00048658913020725313,0.001,0.001,0.001,1.001,opt
109,0.093256958,194839.58660666665,2023-01-07T08:26:37.234Z,30,1252.41,1252.41,1252.41,1252.41,0.00015141824761500002,0.00020219153351474703,0.00013847011402641905,0.0006303371180182531,0.001,0.001,0.001,1.001,opt
110,0.09614471433333334,220661.05262666667,2023-01-07T07:56:36.983Z,30,1252.41,1252.41,1252.41,1252.41,0.00019727469709574703,0.00024722902984215605,0.00013416600767774704,0.0005829862095150001,0.0012,0.001,0.0009,0.0016,opt
111,0.089218567,222716.27736000004,2023-01-07T07:26:36.800Z,30,1252.41,1252.41,1252.41,1252.41,0.0003196880684182471,0.0007402589979642001,0.00013364584523437503,0.0007402589979642001,0.001,0.0011,0.001,0.01,opt
112,0.094714837,210533.67422000002,2023-01-07T06:56:36.522Z,30,1252.41,1252.41,1252.41,1252.41,0.00017749743152700004,0.00026630198774372404,0.000133260691461834,0.0004557743950965841,0.001,0.001,0.001,1.0,opt
113,0.09955014466666666,263915.07431,2023-01-07T06:26:36.252Z,30,1252.41,1252.41,1252.41,1252.41,0.00023471427194406903,0.00015552552621000002,0.0001329453754524,0.006585832834560661,0.001,0.001,0.001,1.2,opt
114,0.09451965866666664,233340.12838,2023-01-07T05:56:35.968Z,30,1252.41,1252.41,1252.41,1252.41,0.0002655101184576,0.000204499807302843,0.00012211464749122802,0.0009258298567312531,0.001,0.001,0.001,3.0,opt
115,0.09620210966666667,208151.42639666665,2023-01-07T05:26:35.762Z,30,1252.41,1252.41,1252.41,1252.41,0.000298430600385747,0.0003463969528065571,0.00012805425439220704,0.00287854483620345,0.001,0.001,0.001,5.0,opt
116,0.11282885733333337,215940.17550333327,2023-01-07T04:56:35.501Z,30,1252.41,1252.41,1252.41,1252.41,0.00032170864409174704,0.00018425862953250005,0.0001679338409055,0.0009464939538210001,0.001,0.001,0.001,0.01,opt
117,0.09700879733333333,204724.37821333334,2023-01-07T04:26:35.272Z,30,1252.41,1252.41,1252.41,1252.41,0.00027586221389100005,0.000180210484101855,0.000169016816364312,0.0005538795749100001,0.001,0.001,0.001,0.01,opt
118,0.08914522100000001,170039.0991566667,2023-01-07T03:56:34.931Z,30,1252.41,1252.41,1252.41,1252.41,0.00020929340783025307,0.00022593891674107803,8.693029384243802e-05,0.00046445009077575306,0.001,0.001,0.001,5.0,opt
