,avgGas,timestamp,samples,tokenPrice_open,tokenPrice_close,tokenPrice_low,tokenPrice_high,txFee_open,txFee_close,txFee_low,txFee_high,gasPrice_open,gasPrice_close,gasPrice_low,gasPrice_high,token_name
0,467570.3639233334,2024-05-01T12:55:51.187Z,30,9.552e-05,9.552e-05,9.552e-05,9.552e-05,0.01634234664916156,0.014017650382551488,0.010209793883757971,0.041699881678313094,424246.0609,440976.1587,368037.3863,652188.0,pulse
1,618836.1612266668,2024-05-01T12:25:49.472Z,30,9.552e-05,9.552e-05,9.552e-05,9.552e-05,0.015142831691917864,0.011763430855185117,0.010248679504349545,0.13421307293616339,410000.0,412641.0105,356230.6319,568671.9534,pulse
2,909712.3402866666,2024-05-01T11:55:47.838Z,30,9.552e-05,9.552e-05,9.552e-05,9.552e-05,0.01387789962026544,0.029540115598652585,0.012164876878006776,0.2750376660964817,458656.0096,434505.4752,378438.0102,535500.694,pulse
3,937673.0780566665,2024-05-01T11:25:46.264Z,30,9.552e-05,9.552e-05,9.552e-05,9.552e-05,0.030774513124554655,0.03702472669097994,0.011815454570307481,0.0798675117108172,413563.8299,431728.3194,331342.9506,570533.0807,pulse
4,752588.1462566666,2024-05-01T10:55:44.574Z,30,9.552e-05,9.552e-05,9.552e-05,9.552e-05,0.03182838013911309,0.021124861529357112,0.01591376254217993,0.06370480935647169,444145.8793,389322.9989,358773.8787,486039.2803,pulse
5,615671.6104499999,2024-05-01T10:25:43.032Z,30,9.552e-05,9.552e-05,9.552e-05,9.552e-05,0.034896080160881575,0.07674885113277616,0.010934866008016084,0.07674885113277616,366654.7737,403111.7638,355195.737,596940.7371,pulse
6,656507.9582733331,2024-05-01T09:55:41.350Z,30,9.552e-05,9.552e-05,9.552e-05,9.552e-05,0.030898742199813055,0.01671888042081021,0.006817566293449906,0.05991951667954684,391773.747,444439.9866,360222.4994,940913.8558,pulse
7,598546.4916133335,2024-05-01T09:25:39.764Z,30,9.552e-05,9.552e-05,9.552e-05,9.552e-05,0.025622582078598365,0.006586626795829119,0.006586626795829119,0.09539318214493728,410000.0,434628.823,374291.6747,1792698.1346,pulse
8,724877.3825862068,2024-05-01T08:56:38.180Z,29,9.552e-05,9.552e-05,9.552e-05,9.552e-05,0.019710708646852086,0.024130731254787065,0.01357559746410277,0.15032245110945452,451946.1171,612117.6877,334350.0177,652188.0,pulse
9,548307.8226266666,2024-05-01T08:26:36.603Z,30,9.552e-05,9.552e-05,9.552e-05,9.552e-05,0.021258095679486604,0.013242046905317452,0.006806299095868327,0.04551809332171296,410000.0,470047.0011,363089.181,878820.0559,pulse
