,date,avg_fee,avg_value
111,2020-04-21,23756.783034494,97580624.52685584
112,2020-04-22,27499.977785689,113023487.3766809
113,2020-04-23,35571.881824165,106371533.42242226
114,2020-04-24,37272.589743381,147174831.6266463
115,2020-04-25,40133.685525442,81859377.33508189
116,2020-04-26,29127.718306254,77498388.55143641
117,2020-04-27,31460.558180278,124052005.24725434
118,2020-04-28,26731.028308621,101301627.4566278
119,2020-04-29,46816.251406966,200918770.29850927
120,2020-04-30,101808.526075694,229263477.0181328
121,2020-05-01,106579.628206525,119668582.13386352
122,2020-05-02,113240.903658413,71000380.35285413
123,2020-05-03,133118.137386192,97301727.14665207
124,2020-05-04,72969.350777679,105157057.71907371
125,2020-05-05,66814.628823973,125673547.74098615
126,2020-05-06,61953.116991596,115082778.6683313
127,2020-05-07,84478.558921487,144322407.23713303
128,2020-05-08,106229.909981174,151457802.3820426
129,2020-05-09,123479.025739888,140647975.88403305
130,2020-05-10,81281.493674897,104546681.93268847
131,2020-05-11,93897.464299288,137109717.92012095
132,2020-05-12,93861.095678283,132496557.85373995
133,2020-05-13,101465.063295763,138571726.62853694
134,2020-05-14,140168.808536372,152000714.6424159
135,2020-05-15,159466.289969476,120074413.2574905
136,2020-05-16,182523.288857336,75345536.11970532
137,2020-05-17,145343.131577306,91636175.5094131
138,2020-05-18,224962.304987553,137754635.24671713
139,2020-05-19,199962.301189715,159322314.47145656
140,2020-05-20,242312.758589241,141414096.990687
141,2020-05-21,246421.949057601,120546996.00149284
142,2020-05-22,200531.397035414,128900864.8270336
143,2020-05-23,207463.455968526,77245163.17250142
144,2020-05-24,119019.868094821,100855710.5295145
145,2020-05-25,107978.664440958,151988327.6368382
146,2020-05-26,71733.955805359,121872520.08925654
147,2020-05-27,72270.4373026,140542666.66772962
148,2020-05-28,87800.853501989,104323313.43386236
149,2020-05-29,103129.753930888,135771693.0083458
150,2020-05-30,107516.106048651,78034440.31591825
151,2020-05-31,62232.401001112,110273168.86681964
152,2020-06-01,77698.413754619,152559524.0910808
153,2020-06-02,191602.028625116,188539096.31861153
154,2020-06-03,78117.272761647,133847522.26007876
155,2020-06-04,61788.487269497,137253700.5613972
156,2020-06-05,51923.931445737,121781934.34372482
157,2020-06-06,63354.262550507,65498596.47045948
158,2020-06-07,43863.222987131,67581163.64686655
159,2020-06-08,40141.639858073,116800814.59869848
160,2020-06-09,30474.906199725,101538719.9425612
161,2020-06-10,32189.004530905,137360282.3154865
162,2020-06-11,38145.903715098,111408601.38035683
163,2020-06-12,28251.282009584,96924901.93664916
164,2020-06-13,30485.901729146,77298007.1387207
165,2020-06-14,18312.293821941,66240667.4292016
166,2020-06-15,37670.98431595,124600670.00857195
167,2020-06-16,43316.485573358,149860798.7665166
168,2020-06-17,43739.661204944,105451821.68026164
169,2020-06-18,50971.679411225,101164478.13513
170,2020-06-19,43834.553195644,159901418.0212732
171,2020-06-20,50980.961847015,71050180.29865181
172,2020-06-21,29711.277804382,70546323.11713149
173,2020-06-22,34399.393253989,119192138.65236165
174,2020-06-23,39435.708494604,144297174.80412552
175,2020-06-24,40311.70214478,157554068.85516644
176,2020-06-25,40199.106832454,141680552.22090468
177,2020-06-26,33353.034605461,139221697.47994885
178,2020-06-27,39418.373304488,77650656.29189442
179,2020-06-28,25791.554217161,97978604.6869146
180,2020-06-29,33060.714402846,121675511.85489713
181,2020-06-30,43237.196066,133582993.49865714
182,2020-07-01,48493.051234948,107945794.45295382
183,2020-07-02,49062.870790201,113648883.44350027
184,2020-07-03,89145.105260337,108502881.40458368
185,2020-07-04,56009.148401856,86693310.56978777
186,2020-07-05,30419.648326543,84135121.38481604
187,2020-07-06,31709.030139061,129151134.16363464
188,2020-07-07,33060.496430763,106453050.2924457
189,2020-07-08,41761.946584507,117632372.03129058
190,2020-07-09,46714.3654947,102236702.07509148
191,2020-07-10,45845.165364485,104897880.19625118
192,2020-07-11,48031.350505286,74192977.16475841
193,2020-07-12,26525.279104335,92612194.72837272
194,2020-07-13,36159.584975648,145462249.79658994
195,2020-07-14,48668.122003047,94756530.31706516
196,2020-07-15,66501.89537781,95251949.87914263
197,2020-07-16,70602.820000493,105471509.91259892
198,2020-07-17,79563.313650862,104649760.27906476
199,2020-07-18,106371.05338613,79504732.95581675
200,2020-07-19,55353.486201696,89382433.54333934
201,2020-07-20,73446.072403406,108626392.62621176
202,2020-07-21,98368.439942029,102997612.64977624
203,2020-07-22,121419.748968025,97750701.57891025
204,2020-07-23,116537.49281205,111908727.96786208
205,2020-07-24,108986.738408023,105155413.77911082
206,2020-07-25,137190.551692893,97502990.15352257
207,2020-07-26,84506.509598624,92036974.88228185
208,2020-07-27,102274.160008979,138414122.54117075
209,2020-07-28,157775.569285034,132608965.53921494
210,2020-07-29,153780.590643071,119497289.0615614
211,2020-07-30,173377.67296791,115970158.61956742
212,2020-07-31,169207.75734867,104649338.77334948
213,2020-08-01,188839.553076688,103447398.69445424
214,2020-08-02,282853.477220491,98152496.87407196
215,2020-08-03,138070.79819883,122822581.73445334
216,2020-08-04,103220.514069091,108022678.15081304
217,2020-08-05,150467.14778563,119074120.68445729
218,2020-08-06,200582.038128525,120782209.12212896
219,2020-08-07,153445.085800478,110874060.43936092
220,2020-08-08,122949.307663216,99567766.8123604
221,2020-08-09,86945.942545719,94165406.7057128
222,2020-08-10,165684.701781774,115984408.47942507
223,2020-08-11,145781.008888583,107240008.03915069
224,2020-08-12,132235.092648705,101031563.22408636
225,2020-08-13,130692.407760137,99043236.43885043
226,2020-08-14,103114.679774824,142922971.9330029
227,2020-08-15,97935.464421079,161363411.501574
228,2020-08-16,72399.798393477,232519036.2962444
229,2020-08-17,99385.857488628,347464508.34404874
230,2020-08-18,153593.983654587,218180079.8003864
231,2020-08-19,161990.396463325,200671764.5263576
232,2020-08-20,140255.460055433,199488558.6644641
233,2020-08-21,139635.289810295,168104756.59026176
234,2020-08-22,120371.791993556,158337783.27683327
235,2020-08-23,80967.762468421,175246355.29836804
236,2020-08-24,107538.155231764,206342532.45245844
237,2020-08-25,99351.312192745,184072990.24818575
238,2020-08-26,106287.150011539,213054821.3194324
239,2020-08-27,124832.495722091,218470417.54951575
240,2020-08-28,109386.460567886,224616493.46042165
241,2020-08-29,87265.303397211,211462586.58944315
242,2020-08-30,86301.9161788,234726096.67152947
243,2020-08-31,90987.225414067,310829501.5428065
244,2020-09-01,113247.493197655,253079733.84343448
245,2020-09-02,117892.958286315,249527932.3205597
246,2020-09-03,149751.031320952,303776878.2519505
247,2020-09-04,163536.328404329,297986130.9608886
248,2020-09-05,161854.122136629,262346615.95158803
249,2020-09-06,102304.126743917,306794729.11881834
250,2020-09-07,107384.417762862,327152553.67381686
251,2020-09-08,92404.0010816,289478276.96357363
252,2020-09-09,94717.119117007,351336844.0512068
253,2020-09-10,100303.717697309,352821071.2682174
254,2020-09-11,98887.087540868,348933382.41544485
255,2020-09-12,66676.308512718,309222874.41877484
256,2020-09-13,59766.118618208,356284202.75448364
257,2020-09-14,65104.794314846,281432149.2581976
258,2020-09-15,72017.923090749,300626247.2124257
259,2020-09-16,93381.238795348,310605408.42288977
260,2020-09-17,66351.487729869,419034799.5879105
261,2020-09-18,62065.186719449,408608795.82467526
262,2020-09-19,52720.909043432,343476554.5536284
263,2020-09-20,43301.909692787,321233828.6968571
264,2020-09-21,77914.420397984,404282505.56983906
265,2020-09-22,73763.46418662,314808431.49361336
266,2020-09-23,91860.651562826,273060356.82828
267,2020-09-24,83366.370122039,269765917.2355787
268,2020-09-25,74807.949571467,288866550.11670166
269,2020-09-26,52386.553774206,306600128.8132714
270,2020-09-27,48503.297259868,284427106.9598204
271,2020-09-28,58064.862429371,276569937.430244
272,2020-09-29,68988.70671749,268575214.10446614
273,2020-09-30,79631.737043853,241356866.5050596
274,2020-10-01,99341.313304046,225371248.05575404
275,2020-10-02,120148.624545192,300464436.0715379
276,2020-10-03,74922.529884379,255243662.37479764
277,2020-10-04,65552.6422828,248633513.79956013
278,2020-10-05,100404.541175903,246408254.87647527
279,2020-10-06,110445.837842634,242880893.6645797
280,2020-10-07,98680.182641196,209751160.0497099
281,2020-10-08,92098.646659205,221742111.76321897
282,2020-10-09,99474.995439677,291580569.2844151
283,2020-10-10,84927.365972031,226841205.89653647
284,2020-10-11,71930.843728694,296292989.7481577
285,2020-10-12,73833.788150357,251460276.9314856
286,2020-10-13,71441.043044986,240844892.7963069
287,2020-10-14,86987.969779249,269808672.41533625
288,2020-10-15,95229.176574958,272955243.94593227
289,2020-10-16,71144.589853328,253348139.15371972
290,2020-10-17,44499.130436355,313038069.02290094
291,2020-10-18,47017.027232477,322794428.0717151
292,2020-10-19,56779.340145102,395583263.33288074
293,2020-10-20,68823.760114025,458820300.3182961
294,2020-10-21,106796.016350775,434079906.389464
295,2020-10-22,144877.694766021,423780992.2923058
296,2020-10-23,141721.282668984,298476667.55868304
297,2020-10-24,103896.927663797,218208109.39165404
298,2020-10-25,81707.86139955,236428476.33019903
299,2020-10-26,126599.050812969,387397958.9150912
300,2020-10-27,223059.144815758,336005327.7715253
301,2020-10-28,248002.651288406,348329041.2018701
302,2020-10-29,299694.138062483,297303197.7929557
303,2020-10-30,383363.246034889,289986278.08984584
304,2020-10-31,323993.117411294,213714006.35481876
305,2020-11-01,213840.929605753,278523008.4717269
306,2020-11-02,330749.61453859,373553872.8951956
307,2020-11-03,313198.946775054,345867666.3035258
308,2020-11-04,230682.394227363,227759541.17956492
309,2020-11-05,298776.091582416,339521453.0412092
310,2020-11-06,290714.227525784,321008823.2319501
311,2020-11-07,169681.659328865,208505731.53181168
312,2020-11-08,700734.824337307,213375774.11707953
313,2020-11-09,147041.098698111,235320052.51370543
314,2020-11-10,152272.396428371,247566820.76117325
315,2020-11-11,119745.082250807,226364758.80007944
316,2020-11-12,123056.691596719,212092282.56188372
317,2020-11-13,107452.635389694,180081430.70944217
318,2020-11-14,78392.577564634,240592679.90260175
319,2020-11-15,80824.507108893,221854859.10741383
320,2020-11-16,79457.961236092,416237612.60487777
321,2020-11-17,93373.712977524,311110286.2125577
322,2020-11-18,89690.445330343,287962776.3239916
323,2020-11-19,103492.200328367,264211069.31330955
324,2020-11-20,109358.88142961,249153378.1837107
325,2020-11-21,51087.936975733,219418388.96282625
326,2020-11-22,37479.656802002,247455497.47535044
327,2020-11-23,60379.843112128,264130680.9348493
328,2020-11-24,106361.753159859,246361220.64453673
329,2020-11-25,99104.398346767,215906194.4386092
330,2020-11-26,117112.75079276,244709082.8086128
331,2020-11-27,104258.565856646,202088971.72406575
332,2020-11-28,65511.137469059,157540537.08000007
333,2020-11-29,52298.261510834,170748600.02364925
334,2020-11-30,122587.116544978,291773358.8612923
335,2020-12-01,150795.064575665,198740858.64928412
336,2020-12-02,163716.270776439,176321519.0494216
337,2020-12-03,154567.487361676,154510740.69669545
338,2020-12-04,134956.09619013,206045477.8416041
339,2020-12-05,80967.454232044,187715728.73414585
340,2020-12-06,58295.871737735,182365480.10020545
341,2020-12-07,76041.488147737,180886112.45448747
342,2020-12-08,76391.820188174,173219199.35264468
343,2020-12-09,82788.992753138,209031264.5830504
344,2020-12-10,85563.504335305,217754125.85943043
345,2020-12-11,86077.479191712,157244829.63314283
346,2020-12-12,56322.46872408,170691692.1553374
347,2020-12-13,44522.636833449,213054260.3420939
348,2020-12-14,67866.418487625,234708075.55418217
349,2020-12-15,77152.255162178,235247991.3817213
350,2020-12-16,99309.521712983,287391970.5929109
351,2020-12-17,206583.485495864,268006299.05109343
352,2020-12-18,215125.165156092,225768917.27313337
353,2020-12-19,114576.861415913,173383805.1344638
354,2020-12-20,90542.752357476,164962840.1577274
355,2020-12-21,170468.898259004,217649856.40830964
356,2020-12-22,151312.889089759,217023898.8465005
357,2020-12-23,159813.772526339,200443298.10248163
358,2020-12-24,148600.706333546,259873508.3438962
359,2020-12-25,123360.080216592,241119960.9050033
360,2020-12-26,91744.723244153,253030055.4333161
361,2020-12-27,115923.64999238,285986308.9544945
362,2020-12-28,124782.282973582,217692072.6537624
363,2020-12-29,109813.803648039,187798722.18027055
364,2020-12-30,128672.681876027,170673437.4821652
365,2020-12-31,139194.144070031,187866004.0802959
366,2021-01-01,72706.600928187,204993315.2270836
367,2021-01-02,84881.615512574,242130536.93201292
368,2021-01-03,91520.858186653,216718723.1650245
369,2021-01-04,125710.276880539,177546343.5468606
370,2021-01-05,142302.797920732,208125909.3869126
371,2021-01-06,147348.228753092,183983290.39405417
372,2021-01-07,140598.770417802,233921279.0395908
373,2021-01-08,216579.087409403,230073783.20465645
374,2021-01-09,131753.856792341,203318880.6886132
375,2021-01-10,128108.392777665,187535311.55582952
376,2021-01-11,178266.177152265,243478202.44017947
377,2021-01-12,231783.685891647,223072323.56439063
378,2021-01-13,180504.390535655,185860281.8409912
379,2021-01-14,173279.832362151,193632179.17234212
380,2021-01-15,233889.782845223,169196600.65312725
381,2021-01-16,147080.232490913,181368930.36897367
382,2021-01-17,89618.274628539,178014221.0814562
383,2021-01-18,113375.403430731,197657001.66566783
384,2021-01-19,152344.092199292,220500751.0817117
385,2021-01-20,125960.328195933,212941884.0398848
386,2021-01-21,185880.286377158,240551272.62987128
387,2021-01-22,193257.675452505,203521622.38893807
388,2021-01-23,95219.826381721,180437611.2674882
389,2021-01-24,82956.373211233,197918227.73037693
390,2021-01-25,144890.549210527,251218904.7997635
391,2021-01-26,97152.58011365,174268313.87188566
392,2021-01-27,115818.746672838,201223984.7395995
393,2021-01-28,116878.012450224,223501474.5631306
394,2021-01-29,280412.110974884,225100922.83564168
395,2021-01-30,178361.948048901,205897415.61522016
396,2021-01-31,145849.848467991,225154351.52554065
397,2021-02-01,246909.901184402,209994445.4730253
398,2021-02-02,173328.076079725,178555374.1090445
399,2021-02-03,195967.236650211,197392090.27996823
400,2021-02-04,260209.26857585,193103793.3607836
401,2021-02-05,243811.449468919,180218484.86805043
402,2021-02-06,136681.458234992,216067769.82332492
403,2021-02-07,127360.004061868,229397247.97629064
404,2021-02-08,189250.626574174,220763140.70564443
405,2021-02-09,272599.661158705,303166163.79722714
406,2021-02-10,263702.902384221,201139298.63620728
407,2021-02-11,319030.569903801,241026491.53094748
408,2021-02-12,365044.185345368,199242163.76203677
409,2021-02-13,176480.772178382,152242895.03663424
410,2021-02-14,138778.782578179,218108966.17901
411,2021-02-15,199568.266518895,243583972.18186143
412,2021-02-16,204143.544743757,269661114.6223773
413,2021-02-17,242414.420774761,202124297.9777076
414,2021-02-18,276277.212544459,215904282.20421672
415,2021-02-19,316761.451114258,213381265.0269983
416,2021-02-20,190806.882693773,212296501.13891628
417,2021-02-21,146789.704978733,209505272.9803757
418,2021-02-22,279677.241654881,209852205.01754177
419,2021-02-23,385378.673596617,219683188.99424285
420,2021-02-24,306666.198105134,190711015.59577805
421,2021-02-25,267377.165411991,220758318.1886345
422,2021-02-26,386602.44230999,200979657.59946224
423,2021-02-27,141368.920898599,170265373.20949855
424,2021-02-28,119107.187962394,219107150.7663325
425,2021-03-01,245594.832641346,191376210.0120568
426,2021-03-02,204398.013534851,183739926.02712613
427,2021-03-03,212514.767703965,178127621.78323683
428,2021-03-04,238116.364480197,160384210.57760048
429,2021-03-05,256345.633578418,172245819.451168
430,2021-03-06,153321.534951137,172908943.01492184
431,2021-03-07,108537.783275635,259146422.94030625
432,2021-03-08,184837.837455819,215094725.96111393
433,2021-03-09,180192.518438766,197396568.72010452
434,2021-03-10,158630.227773557,162132561.54971507
435,2021-03-11,216134.095754559,175333011.59237066
436,2021-03-12,292822.977599864,134520990.66952443
437,2021-03-13,224980.886257747,128810100.73457313
438,2021-03-14,124737.324250473,140781464.82326928
439,2021-03-15,277750.409674838,132162982.49307436
440,2021-03-16,185918.663745659,139695483.9043108
441,2021-03-17,190262.519316128,143781421.50695443
442,2021-03-18,261777.057421018,116671677.06899208
443,2021-03-19,277497.937645873,115633721.03344236
444,2021-03-20,158443.613821268,121547848.83299886
445,2021-03-21,114627.824515694,144046618.75907785
446,2021-03-22,154209.635592043,132148290.35244793
447,2021-03-23,133590.003558374,177971301.5186465
448,2021-03-24,116403.008745491,166154468.5665852
449,2021-03-25,145874.853779205,160364716.8693883
450,2021-03-26,164004.10929864,146313995.59093782
451,2021-03-27,113105.442692658,133815025.98619412
452,2021-03-28,89456.674556279,115064215.35988292
453,2021-03-29,144149.756402872,165421530.84598136
454,2021-03-30,196757.541028437,143322562.5846758
455,2021-03-31,200480.554668478,121414571.3076528
456,2021-04-01,160151.174822546,133502530.90306492
457,2021-04-02,196317.06271654,136922774.36392337
458,2021-04-03,142846.062030896,149656573.604599
459,2021-04-04,101671.660196868,148088561.47661743
460,2021-04-05,160611.548161485,183330123.8898576
461,2021-04-06,222042.521599807,199023240.18105257
462,2021-04-07,221970.919456141,155985660.6945133
463,2021-04-08,224825.25900608,157659669.15029812
464,2021-04-09,294808.680468731,146752325.30389956
465,2021-04-10,195881.319403187,158169719.88384917
466,2021-04-11,110556.735656465,166411715.07241493
467,2021-04-12,150574.121074207,173806873.93947223
468,2021-04-13,207299.553345663,182546806.3161285
469,2021-04-14,308623.078039277,172970760.04223463
470,2021-04-15,348929.861328978,154307135.84631166
471,2021-04-16,539412.363381173,203386725.15178567
472,2021-04-17,420895.020576385,152777763.9811297
473,2021-04-18,355728.002204269,176827706.49296373
474,2021-04-19,557289.682150143,154206189.58488017
475,2021-04-20,586446.28371665,182821836.78670812
476,2021-04-21,641439.517469209,220271811.7253564
477,2021-04-22,558217.155259607,234644604.05644605
478,2021-04-23,423777.122696193,221680684.12239993
479,2021-04-24,325154.142484837,178042435.55916345
480,2021-04-25,216720.96926109,218762681.41133085
481,2021-04-26,475129.376247419,257935902.7873016
482,2021-04-27,286935.995735434,245107690.69544876
483,2021-04-28,270536.487563775,221974404.1862257
484,2021-04-29,288069.100618567,245606491.3211146
485,2021-04-30,234280.548642976,249293582.29559004
486,2021-05-01,242464.701756845,191136769.27404287
487,2021-05-02,175745.35854598,205267998.1892386
488,2021-05-03,210220.110166991,234370272.08957568
489,2021-05-04,153807.441742152,235488451.10539007
490,2021-05-05,154266.946211181,181571998.46651348
491,2021-05-06,214341.47318359,171673623.84142637
492,2021-05-07,189510.055369065,191484516.54207888
493,2021-05-08,175220.343498254,148529477.12304667
494,2021-05-09,187877.926892966,128863111.28791147
495,2021-05-10,180480.558291082,138944229.8616545
496,2021-05-11,154816.898475462,114034813.77956358
497,2021-05-12,146106.463292612,148790258.93412447
498,2021-05-13,137639.442703785,252085610.4165395
499,2021-05-14,133118.119952504,247617617.52052277
500,2021-05-15,191545.765443797,239974674.6030288
501,2021-05-16,118841.653796652,245323883.7480919
502,2021-05-17,138378.679494916,303768352.1113301
503,2021-05-18,138208.993203691,246718078.5164574
504,2021-05-19,196477.403521277,331589390.8915521
505,2021-05-20,331061.023763592,334876404.47205937
506,2021-05-21,299802.560728241,256506983.7483327
507,2021-05-22,199980.405947179,314990139.2034661
508,2021-05-23,252198.420070178,324583581.34905237
509,2021-05-24,201481.253266652,327440228.9882341
510,2021-05-25,201429.266957828,286552949.05515707
511,2021-05-26,181828.123466922,280159436.80281043
512,2021-05-27,179320.53798796,265412900.47786185
513,2021-05-28,123009.584689198,378117409.7611194
514,2021-05-29,106879.871134843,304145082.88210213
515,2021-05-30,66498.273019378,181925022.15750527
516,2021-05-31,99387.05597858,149472071.82681015
517,2021-06-01,88763.087674136,194530787.31393772
518,2021-06-02,160065.102407015,139495807.31637132
519,2021-06-03,119542.052138472,141688664.96824583
520,2021-06-04,167166.307560891,128584421.99328756
521,2021-06-05,203265.380434767,111884895.3621672
522,2021-06-06,90492.077473843,295054021.94072306
523,2021-06-07,80726.45322119,280664863.8906968
524,2021-06-08,177158.257269813,303187136.5999216
525,2021-06-09,148799.930701856,179336248.32233065
526,2021-06-10,195603.184389765,166622850.36821783
527,2021-06-11,154279.635012051,191951151.8452097
528,2021-06-12,149170.734129923,138270223.3617716
529,2021-06-13,103364.749223857,194170481.0505576
530,2021-06-14,83230.003746324,191042261.6296188
531,2021-06-15,253652.286925632,165947079.3388011
532,2021-06-16,130525.609942958,196380289.83906272
533,2021-06-17,113252.112693813,203039137.35691935
534,2021-06-18,104492.656165854,213564967.06847256
535,2021-06-19,101824.674462263,173067854.0019831
536,2021-06-20,88569.09290979,229031001.45386416
537,2021-06-21,173479.576363107,254805201.7107125
538,2021-06-22,188066.496134298,281910474.38785243
539,2021-06-23,192129.483627187,243625645.3337076
540,2021-06-24,126066.162141725,249527272.319318
541,2021-06-25,226763.513254909,334197629.9239083
542,2021-06-26,136034.030116293,287049135.60947126
543,2021-06-27,559010.509336123,282189432.6949197
544,2021-06-28,224892.391696418,229410529.16029665
545,2021-06-29,215985.649331582,195091869.61938488
546,2021-06-30,295383.412393832,173424801.60370114
547,2021-07-01,274124.793195566,215797820.40945393
548,2021-07-02,264968.207821219,260488246.88429168
549,2021-07-03,164542.913898219,176225789.68380365
550,2021-07-04,206970.260786388,274757005.69685405
551,2021-07-05,92969.3568096,206070264.0160092
552,2021-07-06,125176.517567562,181996697.1426568
553,2021-07-07,104157.967509934,184453090.16239187
554,2021-07-08,66989.06125126,437428653.7564856
555,2021-07-09,69182.945216697,466749061.6305864
556,2021-07-10,71189.311706579,296851615.77023387
557,2021-07-11,57343.21977414,338252286.3187595
558,2021-07-12,153252.744740424,237011891.3577473
559,2021-07-13,71658.067575211,216409681.77282447
560,2021-07-14,91450.590778177,206013658.4446418
561,2021-07-15,49072.248069624,254242397.346658
562,2021-07-16,44523.000133598,257244718.09123904
563,2021-07-17,65396.789954632,315075548.6385875
564,2021-07-18,54306.345692042,222217333.1139852
565,2021-07-19,29363.955943472,256663990.9002504
566,2021-07-20,52027.520214221,250445860.12629005
567,2021-07-21,29095.316481183,253619797.84325296
568,2021-07-22,44964.663939628,246774063.4219177
569,2021-07-23,116598.299356225,234646242.24726224
570,2021-07-24,21315.819347718,236546896.26008943
571,2021-07-25,21211.924142893,264682476.2915864
572,2021-07-26,164911.606336308,284236579.4842161
573,2021-07-27,39446.793671757,969280071.8665748
574,2021-07-28,23753.048923939,519404597.5051152
575,2021-07-29,48426.82293406,315634807.6620337
576,2021-07-30,27500.760174251,220185181.4123889
577,2021-07-31,26173.557540298,303665175.5264287
578,2021-08-01,26173.834626577,556062099.9349501
579,2021-08-02,21234.357840211,368865751.58493936
580,2021-08-03,22151.08519855,328410401.280391
581,2021-08-04,23804.408672101,317732667.99873745
582,2021-08-05,25029.261161024,233943886.1812825
