,date,avg_count,avg_base_fee_per_gas
154,2020-06-03,140.34744571160735,
155,2020-06-04,144.76536486696733,
156,2020-06-05,139.11088834053078,
157,2020-06-06,147.03900543900536,
158,2020-06-07,145.96133622022782,
159,2020-06-08,150.71065356418637,
160,2020-06-09,142.44984567901233,
161,2020-06-10,147.5031387319521,
162,2020-06-11,143.2844533911425,
163,2020-06-12,136.6919766369506,
164,2020-06-13,128.4320283600492,
165,2020-06-14,120.29068342016556,
166,2020-06-15,141.176261219437,
167,2020-06-16,140.62595182595197,
168,2020-06-17,137.11596009975025,
169,2020-06-18,141.68139534883682,
170,2020-06-19,145.46240196832204,
171,2020-06-20,145.66223116199865,
172,2020-06-21,151.73835511145316,
173,2020-06-22,169.18404337722703,
174,2020-06-23,173.77243092207453,
175,2020-06-24,165.18000925497404,
176,2020-06-25,161.51038759689968,
177,2020-06-26,157.80164392059518,
178,2020-06-27,159.80172820110005,
179,2020-06-28,152.9793008279667,
180,2020-06-29,165.21022993899595,
181,2020-06-30,171.52616144466688,
182,2020-07-01,162.96426899672366,
183,2020-07-02,161.3037876435894,
184,2020-07-03,157.85297297297294,
185,2020-07-04,147.23619106892778,
186,2020-07-05,135.5212503849709,
187,2020-07-06,157.96995508750248,
188,2020-07-07,163.97196549599568,
189,2020-07-08,167.877343990163,
190,2020-07-09,166.46080870917598,
191,2020-07-10,161.53699656571925,
192,2020-07-11,150.45614572172087,
193,2020-07-12,153.74518564165783,
194,2020-07-13,177.39627290928706,
195,2020-07-14,171.50499531689007,
196,2020-07-15,171.9040989945866,
197,2020-07-16,166.60742126598066,
198,2020-07-17,167.0438487759527,
199,2020-07-18,164.1907753600978,
200,2020-07-19,167.79538056115302,
201,2020-07-20,177.70354257302674,
202,2020-07-21,175.56347962382415,
203,2020-07-22,176.1671826625385,
204,2020-07-23,175.88822447102106,
205,2020-07-24,176.29683174407884,
206,2020-07-25,184.9734067663256,
207,2020-07-26,175.38424784216923,
208,2020-07-27,195.7566728739916,
209,2020-07-28,188.75123533045056,
210,2020-07-29,178.72404791154784,
211,2020-07-30,182.34873160037577,
212,2020-07-31,188.12131501774985,
213,2020-08-01,179.7707534141478,
214,2020-08-02,173.58711069996966,
215,2020-08-03,181.7160284126001,
216,2020-08-04,181.76549570647933,
217,2020-08-05,183.16540188942173,
218,2020-08-06,186.6285495011509,
219,2020-08-07,192.76492364645907,
220,2020-08-08,183.12002477930983,
221,2020-08-09,188.2313935681464,
222,2020-08-10,199.00956494908976,
223,2020-08-11,193.91527520098944,
224,2020-08-12,188.9064084831712,
225,2020-08-13,186.6243247414721,
226,2020-08-14,184.73954489544903,
227,2020-08-15,171.09389961390008,
228,2020-08-16,177.1512682551881,
229,2020-08-17,184.74148171303537,
230,2020-08-18,187.35802469135783,
231,2020-08-19,187.0126018134321,
232,2020-08-20,181.05203550658084,
233,2020-08-21,193.64437596302008,
234,2020-08-22,170.76812267657974,
235,2020-08-23,170.6741675535957,
236,2020-08-24,178.35819521178666,
237,2020-08-25,177.15159533073975,
238,2020-08-26,177.53356675293136,
239,2020-08-27,174.93858704017302,
240,2020-08-28,173.26067656513067,
241,2020-08-29,173.78488014751096,
242,2020-08-30,174.92191088654133,
243,2020-08-31,187.4781553398056,
244,2020-09-01,190.736640636962,
245,2020-09-02,181.9768910799561,
246,2020-09-03,177.87962246634729,
247,2020-09-04,172.72695625851298,
248,2020-09-05,159.1112809538369,
249,2020-09-06,155.2967780971103,
250,2020-09-07,162.5162287480685,
251,2020-09-08,157.39690326536822,
252,2020-09-09,162.18844375963138,
253,2020-09-10,172.1910906298002,
254,2020-09-11,163.50829401917537,
255,2020-09-12,159.14228580218378,
256,2020-09-13,159.2126814362112,
257,2020-09-14,167.18612573552195,
258,2020-09-15,166.36192947641612,
259,2020-09-16,160.3676789587849,
260,2020-09-17,213.3559939301973,
261,2020-09-18,193.44335664335657,
262,2020-09-19,167.0243640821333,
263,2020-09-20,166.13210981343786,
264,2020-09-21,172.63012029846206,
265,2020-09-22,167.96039757726373,
266,2020-09-23,166.09468362187897,
267,2020-09-24,166.9794257638566,
268,2020-09-25,160.3828270303784,
269,2020-09-26,153.21490818549586,
270,2020-09-27,151.77119974874324,
271,2020-09-28,168.6737976264841,
272,2020-09-29,170.38265226240816,
273,2020-09-30,168.49469081823833,
274,2020-10-01,158.5589105058363,
275,2020-10-02,157.54409684011975,
276,2020-10-03,150.0436078431372,
277,2020-10-04,154.6292170092577,
278,2020-10-05,159.43065466956267,
279,2020-10-06,167.41378244746542,
280,2020-10-07,163.38709168376195,
281,2020-10-08,161.79114426281586,
282,2020-10-09,164.56114769520215,
283,2020-10-10,159.21815947150083,
284,2020-10-11,152.94580605876075,
285,2020-10-12,169.14387486448757,
286,2020-10-13,171.49315485244873,
287,2020-10-14,167.31829305598038,
288,2020-10-15,190.33907083015936,
289,2020-10-16,178.74615147783192,
290,2020-10-17,161.14171901332912,
291,2020-10-18,154.37379844961285,
292,2020-10-19,171.20564149226558,
293,2020-10-20,169.97355880092283,
294,2020-10-21,178.00614156302777,
295,2020-10-22,181.8664729275004,
296,2020-10-23,174.98254556688337,
297,2020-10-24,153.77635976906706,
298,2020-10-25,148.9745331069608,
299,2020-10-26,167.9769563872566,
300,2020-10-27,164.7770817417875,
301,2020-10-28,173.95939551213496,
302,2020-10-29,169.75927060986834,
303,2020-10-30,171.16207055923573,
304,2020-10-31,166.96092552865483,
305,2020-11-01,161.38120104438556,
306,2020-11-02,178.69477911646555,
307,2020-11-03,171.73350721080064,
308,2020-11-04,174.24911904397115,
309,2020-11-05,173.23165489714498,
310,2020-11-06,179.22786358770486,
311,2020-11-07,174.11107692307712,
312,2020-11-08,155.47032731722268,
313,2020-11-09,176.37851544490567,
314,2020-11-10,179.3947613143207,
315,2020-11-11,167.98131127450932,
316,2020-11-12,168.80420761670817,
317,2020-11-13,176.97842056932947,
318,2020-11-14,163.109599510853,
319,2020-11-15,158.48273754964816,
320,2020-11-16,170.70907967881405,
321,2020-11-17,179.7719540229888,
322,2020-11-18,173.6056381660474,
323,2020-11-19,169.88167650174046,
324,2020-11-20,180.2341909485435,
325,2020-11-21,178.5231495583309,
326,2020-11-22,176.3721001689965,
327,2020-11-23,188.13083242908004,
328,2020-11-24,188.83386630120333,
329,2020-11-25,186.4158293399284,
330,2020-11-26,179.6004898209088,
331,2020-11-27,171.86987688951191,
332,2020-11-28,150.37657220791,
333,2020-11-29,152.63052825552853,
334,2020-11-30,180.2001522070013,
335,2020-12-01,179.83755177174393,
336,2020-12-02,166.3389225275578,
337,2020-12-03,169.87010214971795,
338,2020-12-04,175.89347185610188,
339,2020-12-05,162.54380292532738,
340,2020-12-06,157.7485513876186,
341,2020-12-07,170.53379737045685,
342,2020-12-08,177.33127698951333,
343,2020-12-09,174.28774799333624,
344,2020-12-10,170.02785992217932,
345,2020-12-11,173.01264261486227,
346,2020-12-12,168.24279771992013,
347,2020-12-13,176.15276707260688,
348,2020-12-14,190.31161863887252,
349,2020-12-15,187.283865002312,
350,2020-12-16,193.0783473603667,
351,2020-12-17,205.24174311926595,
352,2020-12-18,183.9393005700202,
353,2020-12-19,178.51888240712373,
354,2020-12-20,164.2166004280033,
355,2020-12-21,176.34517220172276,
356,2020-12-22,176.42279298677238,
357,2020-12-23,190.1330907988476,
358,2020-12-24,176.6217928902623,
359,2020-12-25,177.22097902097892,
360,2020-12-26,173.1067902172264,
361,2020-12-27,180.91149354640396,
362,2020-12-28,190.5082613309077,
363,2020-12-29,188.25319812792551,
364,2020-12-30,187.5997860635696,
365,2020-12-31,179.00276837895998,
366,2021-01-01,173.6763941940413,
367,2021-01-02,177.37297379185003,
368,2021-01-03,190.61442248301432,
369,2021-01-04,195.66809881847504,
370,2021-01-05,192.65783833435364,
371,2021-01-06,197.44548959136455,
372,2021-01-07,201.7663144810443,
373,2021-01-08,195.50326103443032,
374,2021-01-09,190.20367510809183,
375,2021-01-10,184.71208422337537,
376,2021-01-11,196.12208946078457,
377,2021-01-12,177.80442410373726,
378,2021-01-13,171.7012650510598,
379,2021-01-14,184.9210115516699,
380,2021-01-15,186.47424403586075,
381,2021-01-16,183.36493546404475,
382,2021-01-17,174.48352325223206,
383,2021-01-18,187.49276477832456,
384,2021-01-19,191.6785550283179,
385,2021-01-20,184.54393432654305,
386,2021-01-21,181.87557888237103,
387,2021-01-22,182.501774417528,
388,2021-01-23,174.38709677419268,
389,2021-01-24,172.46474309520156,
390,2021-01-25,185.0495095033727,
391,2021-01-26,183.3888547743325,
392,2021-01-27,176.40383426097708,
393,2021-01-28,183.2616189596796,
394,2021-01-29,200.52115295211587,
395,2021-01-30,190.64804381846685,
396,2021-01-31,187.57330119029623,
397,2021-02-01,200.40853752504248,
398,2021-02-02,200.6299661225755,
399,2021-02-03,202.79241209130197,
400,2021-02-04,201.02255985266976,
401,2021-02-05,204.2661703117734,
402,2021-02-06,188.3460653474465,
403,2021-02-07,187.7689960329569,
404,2021-02-08,197.2385590599876,
405,2021-02-09,204.7099460292985,
406,2021-02-10,202.26056985294133,
407,2021-02-11,194.95488721804497,
408,2021-02-12,197.7774371551194,
409,2021-02-13,194.9811614510355,
410,2021-02-14,183.97087970727264,
411,2021-02-15,186.3454433497541,
412,2021-02-16,187.8050886661524,
413,2021-02-17,192.16720109940425,
414,2021-02-18,201.39987591127664,
415,2021-02-19,201.24950585373224,
416,2021-02-20,205.92871439568904,
417,2021-02-21,190.21094834232775,
418,2021-02-22,201.9978448275865,
419,2021-02-23,200.38172869886256,
420,2021-02-24,198.67181944659072,
421,2021-02-25,189.2184190330005,
422,2021-02-26,188.9698868847438,
423,2021-02-27,185.3031283710892,
424,2021-02-28,182.44301840111285,
425,2021-03-01,183.12615812229785,
426,2021-03-02,189.34076335877864,
427,2021-03-03,192.73533083645472,
428,2021-03-04,189.54765924788904,
429,2021-03-05,185.2321839080463,
430,2021-03-06,176.82751790339782,
431,2021-03-07,182.19916628068532,
432,2021-03-08,187.14107692307752,
433,2021-03-09,198.25073838022712,
434,2021-03-10,192.29409063074087,
435,2021-03-11,200.27544816835567,
436,2021-03-12,204.89629057187037,
437,2021-03-13,198.61056511056475,
438,2021-03-14,195.93529592149648,
439,2021-03-15,205.28009942519864,
440,2021-03-16,200.7656441717794,
441,2021-03-17,196.2211597779145,
442,2021-03-18,199.9323181049068,
443,2021-03-19,198.4677221026749,
444,2021-03-20,193.39803891527504,
445,2021-03-21,187.8311789440893,
446,2021-03-22,201.4576271186444,
447,2021-03-23,199.68624135280575,
448,2021-03-24,201.9537322640351,
449,2021-03-25,207.1941971139084,
450,2021-03-26,193.5825049701792,
451,2021-03-27,189.78627602158792,
452,2021-03-28,186.64993069459416,
453,2021-03-29,195.0393180770998,
454,2021-03-30,199.5969622583619,
455,2021-03-31,209.95086794792343,
456,2021-04-01,209.94567219152844,
457,2021-04-02,210.50805701890263,
458,2021-04-03,198.15121801746585,
459,2021-04-04,182.5750647767101,
460,2021-04-05,199.22365591397852,
461,2021-04-06,206.0464291223203,
462,2021-04-07,200.80128499311613,
463,2021-04-08,198.9851278079003,
464,2021-04-09,201.46848381601316,
465,2021-04-10,199.78972956548105,
466,2021-04-11,192.0109990834099,
467,2021-04-12,206.87277470841,
468,2021-04-13,208.59854803830768,
469,2021-04-14,214.9699178167157,
470,2021-04-15,184.20615384615408,
471,2021-04-16,221.82138970931135,
472,2021-04-17,224.67914025050248,
473,2021-04-18,214.85402245808325,
474,2021-04-19,230.75656249999972,
475,2021-04-20,236.4072948328263,
476,2021-04-21,240.1219512195129,
477,2021-04-22,245.79491974442968,
478,2021-04-23,238.31007751938017,
479,2021-04-24,213.7081538461541,
480,2021-04-25,213.4506068520503,
481,2021-04-26,223.83959202596216,
482,2021-04-27,223.226418002466,
483,2021-04-28,234.81417298468207,
484,2021-04-29,236.07603331277016,
485,2021-04-30,223.4118741280423,
486,2021-05-01,219.99815071659728,
487,2021-05-02,220.85665316297852,
488,2021-05-03,228.80036883356348,
489,2021-05-04,236.18065805658085,
490,2021-05-05,233.02807609696305,
491,2021-05-06,236.9621094958244,
492,2021-05-07,236.99239956568945,
493,2021-05-08,263.78075855689247,
494,2021-05-09,264.9891941957404,
495,2021-05-10,263.3863740985129,
496,2021-05-11,266.17822242903594,
497,2021-05-12,252.2250349433139,
498,2021-05-13,242.97338635668385,
499,2021-05-14,236.48124131542437,
500,2021-05-15,227.4760580784679,
501,2021-05-16,220.67435738618724,
502,2021-05-17,225.36641221374128,
503,2021-05-18,220.49404301408,
504,2021-05-19,227.4908921064928,
505,2021-05-20,225.7691474547428,
506,2021-05-21,213.3219968798753,
507,2021-05-22,198.64794181368032,
508,2021-05-23,195.88673690734447,
509,2021-05-24,202.3645753044553,
510,2021-05-25,201.35009369144268,
511,2021-05-26,206.2559477530712,
512,2021-05-27,200.99377431906652,
513,2021-05-28,201.93068234566016,
514,2021-05-29,200.00386578011444,
515,2021-05-30,199.514103163472,
516,2021-05-31,202.06897088587857,
517,2021-06-01,196.7202840382832,
518,2021-06-02,201.9947740547184,
519,2021-06-03,208.88678950655856,
520,2021-06-04,199.6936646724954,
521,2021-06-05,182.8840534659623,
522,2021-06-06,173.68738518064865,
523,2021-06-07,190.56896283626207,
524,2021-06-08,188.58115830115852,
525,2021-06-09,185.53285692092575,
526,2021-06-10,183.93005261528964,
527,2021-06-11,183.34149364735097,
528,2021-06-12,175.90565744482453,
529,2021-06-13,173.75807199134883,
530,2021-06-14,184.81666925828063,
531,2021-06-15,188.17847809377432,
532,2021-06-16,187.70260978277904,
533,2021-06-17,188.34301606922148,
534,2021-06-18,182.698204527713,
535,2021-06-19,163.428104575163,
536,2021-06-20,163.43917143298873,
537,2021-06-21,191.50839138695395,
538,2021-06-22,201.5914245766656,
539,2021-06-23,186.96126924871643,
540,2021-06-24,188.0666874415697,
541,2021-06-25,193.52428256070567,
542,2021-06-26,179.00420102691757,
543,2021-06-27,171.32490694789078,
544,2021-06-28,217.1512527064648,
545,2021-06-29,197.3649703403062,
546,2021-06-30,187.79457784663043,
547,2021-07-01,190.82047244094449,
548,2021-07-02,183.55973279477996,
549,2021-07-03,174.93267882187985,
550,2021-07-04,171.15871786930936,
551,2021-07-05,178.82769901853842,
552,2021-07-06,210.9604669260696,
553,2021-07-07,202.03114241001592,
554,2021-07-08,195.7561240310082,
555,2021-07-09,191.02263502965985,
556,2021-07-10,176.71242438343398,
557,2021-07-11,171.53448544293963,
558,2021-07-12,186.8378547906536,
559,2021-07-13,187.6346916124945,
560,2021-07-14,191.41314553990648,
561,2021-07-15,196.04356620507232,
562,2021-07-16,189.14939264868264,
563,2021-07-17,183.20339782916528,
564,2021-07-18,183.4630356301994,
565,2021-07-19,185.7370629370636,
566,2021-07-20,188.1605931534946,
567,2021-07-21,186.33785469285937,
568,2021-07-22,187.30052943008425,
569,2021-07-23,189.63079104947985,
570,2021-07-24,189.79541582778367,
571,2021-07-25,176.35494453991603,
572,2021-07-26,198.8985484379936,
573,2021-07-27,209.99267165843568,
574,2021-07-28,206.6893975520584,
575,2021-07-29,198.10069225928288,
576,2021-07-30,198.23472155736397,
577,2021-07-31,192.49317243569428,
578,2021-08-01,188.56794425087045,
579,2021-08-02,198.47873671044437,
580,2021-08-03,192.1939804601319,
581,2021-08-04,193.58446694084083,
582,2021-08-05,182.652858717908,69829504897.3591
583,2021-08-06,187.8811037048525,42435760826.21814
584,2021-08-07,182.9948083676901,42868258231.8885
585,2021-08-08,182.30880541871932,43053788513.587845
586,2021-08-09,187.33189853958456,43491470405.51461
587,2021-08-10,186.3053634547407,54419423208.926056
588,2021-08-11,192.8462740196844,54391814297.33269
589,2021-08-12,183.60721966205816,50724972018.41254
590,2021-08-13,184.9011430336741,48889881094.23055
591,2021-08-14,178.45261538461472,43300775883.15192
592,2021-08-15,175.27959501557612,54771165359.50932
593,2021-08-16,192.91815384615356,48930732957.939575
594,2021-08-17,192.16743400859437,44342342750.14671
595,2021-08-18,187.77058915455564,40304181319.89389
596,2021-08-19,191.23427265803528,36173515282.15078
597,2021-08-20,195.08499767765912,35925518250.8788
598,2021-08-21,184.53708598973628,31668970547.59432
599,2021-08-22,181.55083576138648,31606313235.45904
600,2021-08-23,194.35543766578263,55867582993.39569
601,2021-08-24,191.5887233061916,73551681459.3643
602,2021-08-25,184.00062121447397,86983873402.30502
603,2021-08-26,180.66774292742895,84885740073.94745
604,2021-08-27,174.01212875136045,114892189568.00102
605,2021-08-28,175.1890092879257,80353048077.24768
606,2021-08-29,176.78378794883673,85685153882.45062
607,2021-08-30,185.25849814585925,103609738943.77538
608,2021-08-31,187.22862020797828,113042566042.61108
609,2021-09-01,189.79147947327635,118319846105.58226
610,2021-09-02,192.8234214951848,103211448749.22488
611,2021-09-03,185.39699969068997,142609217483.87064
612,2021-09-04,184.95644734795437,110507881108.04
613,2021-09-05,174.0644815438809,101387877196.1018
614,2021-09-06,186.79253754451136,108308948620.18532
615,2021-09-07,203.8446314477169,146229421694.24362
616,2021-09-08,181.43941493456447,146256083394.78403
617,2021-09-09,188.65604701515616,136827946400.89304
618,2021-09-10,192.7087784486757,89409368870.43437
619,2021-09-11,195.3467792370228,60686425318.80087
620,2021-09-12,185.27500764759927,58700886749.32749
621,2021-09-13,197.67482844666316,71876475292.85246
622,2021-09-14,190.564928029716,67875347030.91836
623,2021-09-15,187.1072203284789,64350970554.13024
624,2021-09-16,188.59488601355585,79298771819.46451
625,2021-09-17,183.6366166692444,71106075034.47859
626,2021-09-18,177.21221516044042,50946924074.346176
627,2021-09-19,173.35986478180746,50775616666.30336
628,2021-09-20,182.61178482587104,81680371799.8206
629,2021-09-21,183.696890394089,94159177306.40138
630,2021-09-22,182.38775827248756,63844622703.99791
631,2021-09-23,186.0946810170024,68769790399.34128
632,2021-09-24,178.5724244771488,67884692416.00558
633,2021-09-25,170.55804046858395,43822647206.82381
634,2021-09-26,170.0307716338643,61651887988.283646
635,2021-09-27,175.68995971490511,79020793454.2923
636,2021-09-28,174.28782636049036,83599956291.43373
637,2021-09-29,177.1473799126636,77563346719.86748
638,2021-09-30,176.1055538024611,107481663505.37216
639,2021-10-01,186.16237471087115,82187630293.53273
640,2021-10-02,174.99984345648085,57966631897.227554
641,2021-10-03,177.62439101052976,57711609840.2518
642,2021-10-04,176.17232170907957,95369332048.52838
643,2021-10-05,192.74278583684315,119665838310.43294
644,2021-10-06,208.15823868056663,137933376782.3773
645,2021-10-07,212.5703668564204,133528753354.0988
646,2021-10-08,200.5663082437279,119607977551.65527
647,2021-10-09,187.72342101118315,75577961344.80275
648,2021-10-10,178.49427450980318,76419125937.8071
649,2021-10-11,185.44124099028525,101977902093.81378
650,2021-10-12,189.4484495513933,84174501415.35031
651,2021-10-13,188.2680379746834,92335392389.6683
652,2021-10-14,193.85418641390245,125152729896.88832
653,2021-10-15,206.23504273504236,123739826480.68776
654,2021-10-16,183.21920570896668,80825371400.19354
655,2021-10-17,179.19874706342927,71098526817.4419
656,2021-10-18,189.6252374920837,89921831143.2298
657,2021-10-19,193.09052795031016,68938856237.30424
658,2021-10-20,198.28218445073972,75303643606.05527
659,2021-10-21,196.8976414367195,88371245958.52296
660,2021-10-22,195.92013726407765,81864163238.89687
661,2021-10-23,194.5760869565217,61265585511.40731
662,2021-10-24,198.35068406982228,68742412070.92935
663,2021-10-25,202.47662823309477,91834825658.09421
664,2021-10-26,209.66198939819185,116904383695.3728
665,2021-10-27,215.99747832939343,155479664222.03976
666,2021-10-28,235.72128589263409,175125865508.1287
667,2021-10-29,228.69550879396928,163527221598.7592
668,2021-10-30,217.3514578408192,150640611015.06042
669,2021-10-31,206.4562292227324,139553011909.4626
670,2021-11-01,208.89506461155247,148715746494.08713
671,2021-11-02,221.2517438173752,164841789608.31604
672,2021-11-03,221.9610023492561,151207978716.38593
673,2021-11-04,215.24769181789236,135418699017.1706
674,2021-11-05,207.82826559106348,124796726860.6316
675,2021-11-06,198.12604511752627,107348380811.00217
676,2021-11-07,197.9228146311221,92292063348.67444
677,2021-11-08,209.42609517806497,116244820458.49196
678,2021-11-09,209.37617702448136,164114021176.53818
679,2021-11-10,217.91695393293688,156999436888.0292
680,2021-11-11,211.46132119880716,149483135862.7603
681,2021-11-12,209.4893318797693,139503184165.43234
682,2021-11-13,205.57445463167895,124039495513.75798
683,2021-11-14,201.0628841607557,106430554171.26108
684,2021-11-15,204.088621617344,143618615523.71988
685,2021-11-16,209.49040614007072,136134941226.84384
686,2021-11-17,211.77136150234696,126300804516.49825
687,2021-11-18,201.54582548650305,134465592594.42264
688,2021-11-19,201.50641848523685,115914268586.56767
689,2021-11-20,184.2935663224788,99105225351.0491
690,2021-11-21,200.56290758708428,100514136009.50612
691,2021-11-22,191.84985079315192,140132633586.30957
692,2021-11-23,199.55734342956336,126575497308.97324
693,2021-11-24,212.95859771573575,121453666846.58382
694,2021-11-25,206.50134856417623,115778103874.39212
695,2021-11-26,208.67224187841728,105266776366.8882
696,2021-11-27,189.99123081741308,104633071583.03372
697,2021-11-28,181.53021099744277,107936483304.2124
698,2021-11-29,201.01304978250377,116207037836.07536
699,2021-11-30,204.65345901901196,134894081596.932
700,2021-12-01,195.87029020362343,131337310674.341
701,2021-12-02,202.57540826128707,107519850523.41092
702,2021-12-03,192.48299968223708,102113987449.8844
703,2021-12-04,200.048081593006,134950977286.38068
704,2021-12-05,222.6221901091844,95889142005.41183
705,2021-12-06,198.4334449226851,100187373916.22984
706,2021-12-07,195.4629747845516,88426269230.46628
707,2021-12-08,208.24208835341372,75395565007.89505
708,2021-12-09,199.1942056669852,78117467981.15958
709,2021-12-10,192.58363155438,83385920654.17812
710,2021-12-11,184.86189889025889,70294561636.82478
711,2021-12-12,181.18933006285425,58626631323.51622
712,2021-12-13,191.64014801110065,75749297257.4795
713,2021-12-14,190.09544672195307,71481351985.27515
714,2021-12-15,194.26705773386848,82777205724.75314
715,2021-12-16,180.6246678130369,98031471338.88205
716,2021-12-17,196.4061533704386,82099003244.1921
717,2021-12-18,178.2226490473262,61649681751.98385
