,date,avg_count
158,2020-06-07,1587.2201257861632
159,2020-06-08,1958.487654320988
160,2020-06-09,2044.2125000000003
161,2020-06-10,1982.7012195121956
162,2020-06-11,1797.243243243243
163,2020-06-12,1952.6012269938656
164,2020-06-13,1773.2974683544303
165,2020-06-14,1621.8999999999996
166,2020-06-15,2133.8260869565206
167,2020-06-16,2270.1133333333323
168,2020-06-17,2417.0072463768115
169,2020-06-18,2281.3252032520318
170,2020-06-19,2429.622377622378
171,2020-06-20,2073.8905109489046
172,2020-06-21,1776.9863013698628
173,2020-06-22,2107.664335664335
174,2020-06-23,2248.4556962025304
175,2020-06-24,2246.9136690647497
176,2020-06-25,2214.063829787236
177,2020-06-26,2014.5182926829275
178,2020-06-27,1996.2971014492755
179,2020-06-28,1766.06
180,2020-06-29,2175.337931034483
