,date,avg_gas_price_in_wei,avg_value_in_wei
192,2022-05-22,11533943.184918214,3.0730422857398052e+16
193,2022-05-23,12711393.942022858,3.741071531461563e+16
194,2022-05-24,32093763.855723117,4.8228298145543816e+16
195,2022-05-25,19035700.61651217,3.4262379700444776e+16
196,2022-05-26,16356874.646985723,4.836123153237295e+16
197,2022-05-27,22391595.987163443,3.559504963637355e+16
198,2022-05-28,9519557.825065315,5.508353629936484e+16
199,2022-05-29,11685408.05580472,3.10067135650758e+16
200,2022-05-30,7856049.450027444,4.3394207599061496e+16
201,2022-05-31,102589096.8035531,9.683133066932368e+16
202,2022-06-01,49344168.45689956,1.431604225763306e+17
203,2022-06-02,49884214.18894092,1.2324113646945306e+17
204,2022-06-03,25940645.571769264,1.0002559930153546e+17
205,2022-06-04,18844401.03911013,9.91065282912018e+16
206,2022-06-05,21818254.63987544,1.067470719954274e+17
207,2022-06-06,53995719.63559944,9.363892511052142e+16
208,2022-06-07,57691610.16786341,8.211617685944374e+16
209,2022-06-08,20013575.344273303,5.069329104550354e+16
210,2022-06-09,52494979.71315807,1.0488857385433128e+17
211,2022-06-10,18488435.23495512,8.716719532408573e+16
212,2022-06-11,22624876.299780037,9.724912731919014e+16
213,2022-06-12,12265993.038928064,8.473517555716322e+16
214,2022-06-13,13952735.714045687,8.542941024602706e+16
215,2022-06-14,18144281.333837863,5.595444035930413e+16
216,2022-06-15,10719232.500999892,6.808600979742391e+16
217,2022-06-16,10405235.964837778,5.955334033823962e+16
218,2022-06-17,14276127.511217384,5.173124159335114e+16
219,2022-06-18,14259512.816035014,6.897757255301957e+16
220,2022-06-19,13365230.47488203,3.709826095672336e+16
221,2022-06-20,10151678.577744862,5.881252057322646e+16
222,2022-06-21,17741626.87228357,6.2743393852405576e+16
223,2022-06-22,22866655.20433532,8.130398400803587e+16
224,2022-06-23,26664835.16669677,7.879306079202072e+16
225,2022-06-24,43556238.8374554,9.170780162914082e+16
226,2022-06-25,52088940.503289625,1.2560366799249128e+17
227,2022-06-26,48323239.772180095,9.096096969459085e+16
228,2022-06-27,102087581.92299984,8.869685865700186e+16
229,2022-06-28,14315279.503337247,7.097289751683842e+16
230,2022-06-29,13155670.058143005,1.4102109103072557e+17
231,2022-06-30,13497741.639574848,8.869547821375347e+16
232,2022-07-01,10776947.95957584,4.937986614538781e+16
233,2022-07-02,23991222.802620485,4.392453549258558e+16
234,2022-07-03,16842758.96004589,5.435218451241231e+16
235,2022-07-04,13851284.047008721,4.656384391124525e+16
236,2022-07-05,12226766.357110431,5.631653359682449e+16
237,2022-07-06,14945942.679413049,8.767399503905128e+16
238,2022-07-07,14675069.709688831,5.1670151106487e+16
239,2022-07-08,12525538.644610832,4.39076883114661e+16
240,2022-07-09,12549020.183867468,4.990746548180156e+16
241,2022-07-10,14338934.26379298,6.363960898870381e+16
242,2022-07-11,11483922.332335038,4.319782108667505e+16
243,2022-07-12,24808387.407091856,5.9547448357783176e+16
244,2022-07-13,21428899.507146224,4.881843314385522e+16
245,2022-07-14,11806559.608780293,5.378141450981431e+16
246,2022-07-15,8009463.819680142,6.354989571323707e+16
247,2022-07-16,12697393.629109941,1.004222783652064e+17
248,2022-07-17,11356038.476173991,3.841848605069806e+16
249,2022-07-18,14297048.647260727,5.198905872420969e+16
250,2022-07-19,16640087.880245673,3.3769658870804508e+16
251,2022-07-20,9447889.910320384,7.99685601918623e+16
252,2022-07-21,12487687.153307997,6.726225074492796e+16
253,2022-07-22,13000556.04178036,7.369698941328654e+16
254,2022-07-23,14547083.022915935,4.83509673065862e+16
255,2022-07-24,10568200.252163982,3.996450321069957e+16
256,2022-07-25,12815548.396410072,7.523898226074029e+16
257,2022-07-26,26772554.35823517,4.2627561046257656e+16
258,2022-07-27,13874429.6049076,2.8234904939263116e+16
259,2022-07-28,9657798.103419537,4.545595001110736e+16
260,2022-07-29,11191091.32687212,4.427653685196265e+16
261,2022-07-30,10809253.283173503,2.598098565142835e+16
262,2022-07-31,9409694.726287564,3.554238159243908e+16
263,2022-08-01,14885724.471218744,3.437853697662656e+16
264,2022-08-02,11622212.13374846,1.0670846139329987e+17
265,2022-08-03,14750117.003660737,4.359994998802044e+16
266,2022-08-04,15464685.394733733,7.837863585164863e+17
267,2022-08-05,15420241.551802814,2.733909472037176e+17
268,2022-08-06,14528582.041814651,2.402318645581287e+17
269,2022-08-07,9182495.681044938,2.229259721178391e+17
270,2022-08-08,8937597.784688994,3.4581225556691686e+17
271,2022-08-09,10812723.615482604,9.225595578693917e+16
272,2022-08-10,10378295.224990342,7.989739459820925e+16
273,2022-08-11,9765280.091806259,9.026178612933842e+16
274,2022-08-12,8944346.795539314,6.512431580386526e+16
275,2022-08-13,8562283.580545187,1.1298931825182253e+17
276,2022-08-14,9491550.911335275,1.1907923990495053e+17
277,2022-08-15,7290028.894129062,7.241030968537763e+16
278,2022-08-16,20647471.829193726,6.344047198125185e+16
279,2022-08-17,10083028.092167377,6.365844428096784e+16
280,2022-08-18,7211966.298509477,8.149166191995882e+16
281,2022-08-19,6326340.7870118935,9.909189637618712e+16
282,2022-08-20,6857476.091164296,8.423825458944829e+16
283,2022-08-21,5084631.160237953,8.15219456726295e+16
284,2022-08-22,5826382.400362333,1.2325684443046576e+17
285,2022-08-23,5061869.963668607,1.8196396062557414e+17
286,2022-08-24,4896614.190493619,8.382175670128478e+16
287,2022-08-25,14004698.134621823,2.770660673678408e+17
288,2022-08-26,5615102.320663326,1.4073300175950947e+17
289,2022-08-27,6677749.671613876,1.038043244483008e+17
290,2022-08-28,5698121.117250534,9.229850914055216e+16
291,2022-08-29,4537086.46935067,1.1570974728672032e+17
292,2022-08-30,8469654.701785559,1.298743292784606e+17
293,2022-08-31,8528628.710982995,1.0229114687519667e+17
294,2022-09-01,8616853.45151369,5.141124307068776e+16
295,2022-09-02,6381141.5478699645,1.1380324671743384e+17
296,2022-09-03,5946570.714386625,4.948623580923334e+16
297,2022-09-04,5228895.848735234,6.686148933366796e+16
298,2022-09-05,5879241.289640859,2.4545465502054864e+17
299,2022-09-06,12574252.83288136,3.634983782498945e+17
300,2022-09-07,4626094.572408624,4.1442612860610176e+17
301,2022-09-08,4296004.247417914,2.1417474184748125e+17
302,2022-09-09,4506547.686415213,8.48268879949759e+16
303,2022-09-10,4214747.398666884,7.039645717738888e+16
304,2022-09-11,4907817.773031737,6.180239128757673e+16
305,2022-09-12,11385108.9293704,9.958768196720838e+16
306,2022-09-13,5384668.741973369,8.259453689690387e+16
307,2022-09-14,6770136.8211379,1.1794811064810486e+17
308,2022-09-15,4719353.565448042,2.4757165227060986e+17
309,2022-09-16,3819646.73469322,8.961105339366029e+16
310,2022-09-17,4378738.473445094,1.9069356292948605e+17
311,2022-09-18,3095647.9214440826,4.462291309120522e+16
312,2022-09-19,5347955.19004689,5.804437613271055e+17
313,2022-09-20,5007061.550181549,5.3715709440258e+16
314,2022-09-21,3485157.586632348,5.727653351892061e+16
315,2022-09-22,3176652.0457954193,3.4098733192890644e+16
316,2022-09-23,3547073.7188142585,9.753028395268584e+16
317,2022-09-24,3432534.511637463,3.1193876290222348e+16
318,2022-09-25,3812529.539526407,2.7815093034962052e+16
319,2022-09-26,4218180.631549367,3.800175017573042e+16
320,2022-09-27,4102134.992812803,6.617090609033549e+16
321,2022-09-28,9899854.562051617,5.613283687837358e+16
322,2022-09-29,4678201.871105496,3.548017393688405e+16
323,2022-09-30,5074159.144280696,4.32655402315434e+16
324,2022-10-01,11983986.245878296,4.186285140762041e+16
325,2022-10-02,6777125.071217568,4.385699789302884e+16
326,2022-10-03,4221141.61791395,7.105857192397377e+16
327,2022-10-04,4994793.767556504,4.4480671293213e+16
328,2022-10-05,4187582.565096191,3.737923129042201e+16
329,2022-10-06,13237591.697775101,2.756294822389844e+16
330,2022-10-07,4437885.194669104,4.713803636973151e+16
331,2022-10-08,3875352.302696559,2.474197348999903e+16
332,2022-10-09,3966281.678188521,1.2109436216228602e+17
333,2022-10-10,5385216.592445093,3.4432054394624548e+16
334,2022-10-11,7040389.578202307,3.961836399499036e+16
335,2022-10-12,8518307.354175268,5.011169434186138e+16
336,2022-10-13,6749462.817334204,3.581735914482094e+16
337,2022-10-14,6499166.726801369,5.014427445928288e+16
338,2022-10-15,6128308.110017852,4.876743350159357e+16
339,2022-10-16,6362719.718726516,3.4052660073055716e+16
340,2022-10-17,6143845.846534737,4.0598434984983576e+16
341,2022-10-18,10654712.512025015,6.995543630609233e+16
342,2022-10-19,8210970.014529053,3.4235086784368684e+16
343,2022-10-20,10366229.699462548,3.1203396292501e+16
344,2022-10-21,7846376.090428264,6.51506442731356e+16
345,2022-10-22,7495240.270275959,3.424454451255317e+16
346,2022-10-23,5883731.606203021,3.031606795344649e+16
347,2022-10-24,6777664.69662712,2.759280076769444e+16
348,2022-10-25,7867315.219521397,7.080501168738819e+16
349,2022-10-26,5949682.659550809,3.823798254887795e+16
350,2022-10-27,5475404.656539885,5.423228706352772e+16
351,2022-10-28,6448062.201411622,2.6912571893544864e+16
352,2022-10-29,5248633.110780988,8.08178201596258e+16
353,2022-10-30,4545446.6731899055,6.594653232411501e+16
354,2022-10-31,5985775.21431944,5.47896609854413e+16
355,2022-11-01,7657657.418465623,3.769877042517442e+16
356,2022-11-02,4625838.489039107,5.005568595412194e+16
357,2022-11-03,4227151.65118255,3.750901778487624e+16
358,2022-11-04,5235079.652254464,5.8438567807202184e+16
359,2022-11-05,4538240.992523975,6.584704912482376e+16
360,2022-11-06,3371907.759026843,2.4067567899365284e+16
361,2022-11-07,4318653.012581057,7.816426491009274e+16
362,2022-11-08,5064339.939667815,4.1569623587774536e+16
363,2022-11-09,8595219.405981349,5.185762253738942e+16
364,2022-11-10,11363697.60757488,6.481454162099786e+16
365,2022-11-11,6512990.480639043,4.995531731594634e+16
366,2022-11-12,8219093.928244515,5.54398134097087e+16
367,2022-11-13,8864389.285368882,3.952211103534911e+16
368,2022-11-14,7450753.246518445,3.495566475168209e+16
369,2022-11-15,6822578.221553129,6.531373359493578e+16
370,2022-11-16,12616158.07841016,4.648853967014183e+16
371,2022-11-17,9034789.906412259,3.5682399612413344e+16
372,2022-11-18,5663602.880970829,5.436892662085471e+16
373,2022-11-19,4065226.2570252656,5.7816014247980136e+16
374,2022-11-20,4002743.295988145,5.916953027807234e+16
375,2022-11-21,6265954.609351021,6.819855333394559e+16
376,2022-11-22,4398185.341272927,7.242652713327043e+16
377,2022-11-23,5013547.09301371,5.8625663974225944e+16
378,2022-11-24,3823120.000346768,4.777755094056988e+16
379,2022-11-25,4519316.454099153,1.7318522511555504e+17
380,2022-11-26,5351257.8296478605,8.967613800937318e+16
381,2022-11-27,4305278.277763056,1.0945685105470173e+17
382,2022-11-28,8874858.345614966,1.0077213666143728e+17
383,2022-11-29,4841959.825983138,1.1133496291279024e+17
384,2022-11-30,5331717.750174116,2.715108502202789e+17
385,2022-12-01,5221176.678532603,7.520754865129354e+16
386,2022-12-02,5225713.143999573,2.58647112184725e+17
387,2022-12-03,4175095.7811991023,2.2647837368635936e+17
388,2022-12-04,5099956.052370685,1.115479097755374e+17
389,2022-12-05,4320795.9600519985,2.4489559915791924e+16
390,2022-12-06,3410038.8706893325,4.181905622132501e+16
391,2022-12-07,5454586.637805966,2.2130735835242604e+16
392,2022-12-08,3607670.3784237,1.766971716784199e+16
393,2022-12-09,3949127.683913937,2.095878370437993e+16
394,2022-12-10,3230275.373834016,1.4752248021043024e+16
395,2022-12-11,5143349.07690237,2.5270272842284696e+16
396,2022-12-12,3590832.0412942353,2.5082607306769556e+16
397,2022-12-13,5327159.206123098,2.5660279405219708e+16
398,2022-12-14,5852109.733727801,3.419868225181347e+16
399,2022-12-15,8159277.278746982,2.3094462527601616e+16
400,2022-12-16,5341247.279687307,2.981651272870037e+16
401,2022-12-17,3328865.650530541,1.6607983181643664e+16
402,2022-12-18,3713140.6224294105,2.6085248015617044e+16
403,2022-12-19,3828368.406288876,1.707358992501219e+16
404,2022-12-20,6686959.58572761,2.055649328834391e+16
405,2022-12-21,4176377.3167573777,1.3597923849534008e+16
406,2022-12-22,4285395.497650341,1.4764070865705312e+16
407,2022-12-23,3366215.726357724,1.3804460638645438e+16
408,2022-12-24,5777214.372476655,1.0595805779703228e+16
409,2022-12-25,6347319.78745993,1.07755695014444e+16
410,2022-12-26,3924960.3625731566,1.4249024705384412e+16
411,2022-12-27,3350197.817386109,2.538378433242591e+16
412,2022-12-28,2942606.72865462,9290858447533712.0
413,2022-12-29,10588385.205830611,1.543778163900754e+16
414,2022-12-30,3170604.3442628286,1.6375658857171298e+16
415,2022-12-31,3929564.5215634233,1.5527488542793842e+16
416,2023-01-01,3285341.939653441,1.554810408318558e+16
417,2023-01-02,6860129.869317583,2.543904468815537e+16
418,2023-01-03,7849803.186549988,1.6684890890689816e+16
419,2023-01-04,4047901.5223157937,2.846039200404668e+16
420,2023-01-05,7096567.3238776205,1.4244728775687276e+16
421,2023-01-06,6064781.871977505,2.0216831166776692e+16
422,2023-01-07,3261465.885291591,1.426469499398995e+16
423,2023-01-08,2929115.99630776,1.788977058928202e+16
424,2023-01-09,5984393.303559417,1.8086056207724544e+16
425,2023-01-10,8888080.13341697,1.3339092204057396e+16
426,2023-01-11,9552565.51859474,1.6868538073154586e+16
427,2023-01-12,4562836.792128562,1.942986820042737e+16
428,2023-01-13,3933779.37244452,3.357505948957881e+16
429,2023-01-14,5206038.272739357,2.373133133808772e+16
430,2023-01-15,5630913.313537069,1.59957792883249e+16
431,2023-01-16,4311277.4241842525,2.466257505900276e+16
432,2023-01-17,10041409.384453377,1.7821955485013966e+16
433,2023-01-18,49159379.346046045,5.907759976438897e+16
434,2023-01-19,7151339.118061046,5.373209713181434e+16
435,2023-01-20,9465768.42517744,8.17411128658794e+16
436,2023-01-21,10109826.770509982,5.943754175034572e+16
437,2023-01-22,9117560.413327888,4.524425653256725e+16
438,2023-01-23,8769118.239075001,6.725032943955279e+16
439,2023-01-24,9374349.149562974,1.2180019466202285e+17
440,2023-01-25,12454351.743988032,8.539955547333498e+16
441,2023-01-26,8440562.471163852,1.1779229174134003e+17
442,2023-01-27,9087637.648841113,4.8820248780683896e+16
443,2023-01-28,8912697.7196693,7.416119196335109e+16
444,2023-01-29,10850992.049111756,6.694198033409844e+16
445,2023-01-30,8995903.121356206,5.620118286155496e+16
446,2023-01-31,8367479.394707709,9.109598312925155e+16
447,2023-02-01,14524398.109752143,7.144634790317185e+16
448,2023-02-02,13276245.307008326,8.325023850989014e+16
449,2023-02-03,17253801.648514558,1.1609705238318824e+17
450,2023-02-04,13739042.432632038,1.3963114713131891e+17
451,2023-02-05,13396003.162058255,7.94734478495724e+16
452,2023-02-06,14197198.441251157,8.879507605474365e+16
453,2023-02-07,48121287.84777571,1.0159933177890424e+17
454,2023-02-08,36843783.35947752,9.538640500029574e+16
455,2023-02-09,15376311.012582015,7.657433254385694e+16
456,2023-02-10,14571190.48445257,7.840269840066885e+16
457,2023-02-11,17085215.75995293,5.712731218033162e+16
458,2023-02-12,12418709.092130195,6.330136116111496e+16
459,2023-02-13,16691370.047352737,7.532304820272942e+16
460,2023-02-14,19459034.67956297,4.542337973909557e+16
461,2023-02-15,14616523.790366044,7.207915667715718e+16
462,2023-02-16,14570209.204057446,6.073582524491821e+16
463,2023-02-17,15076233.063232731,6.833336989605533e+16
464,2023-02-18,12400357.159481702,4.254856497703264e+16
465,2023-02-19,12482559.633500751,4.36838087351797e+16
466,2023-02-20,16876754.26956643,8.64837446841313e+16
467,2023-02-21,29271710.065694876,8.815070232569946e+16
468,2023-02-22,12177927.45021748,5.665699935639703e+16
469,2023-02-23,24824366.60654425,5.819208523823883e+16
470,2023-02-24,32592785.384330083,1.0537357004713042e+17
471,2023-02-25,17507471.861736592,7.399992032976696e+16
472,2023-02-26,16193569.4322246,5.683272031464676e+16
473,2023-02-27,17025296.094765704,7.209683846784909e+16
474,2023-02-28,20360972.843537904,9.58681440199984e+16
475,2023-03-01,19287391.10032744,6.495996778121425e+16
476,2023-03-02,36850778.57992991,1.1861970427354253e+17
477,2023-03-03,23763591.236859888,9.747630704650192e+16
478,2023-03-04,16354007.459011655,6.274500196153931e+16
479,2023-03-05,15375140.012616623,5.659581951278676e+16
480,2023-03-06,16394966.301120928,7.808558312120862e+16
481,2023-03-07,15207800.260945136,7.0467785014228616e+16
482,2023-03-08,8374547.8075645855,9.470255354173402e+16
483,2023-03-09,10042966.418928685,6.093762710176837e+16
484,2023-03-10,12477773.524129055,6.837259138684514e+16
485,2023-03-11,21307512.90140032,3.12101418228597e+17
486,2023-03-12,31835567.522199567,9.993891251983677e+16
487,2023-03-13,16354257.964386946,1.2412041573288787e+17
488,2023-03-14,18043542.95681825,9.039438896366784e+16
489,2023-03-15,10414177.363570208,6.075587753557031e+16
490,2023-03-16,10246493.642468048,8.477557913640325e+16
491,2023-03-17,11181883.043692118,6.68703927672805e+16
