,date,avg_gas_price_in_wei,avg_value_in_wei
71,2020-03-12,77846617991.89139,1.21856378267703e+19
72,2020-03-13,84725836472.82146,9.744555129529692e+18
73,2020-03-14,16636621543.481611,4.668050992029083e+18
74,2020-03-15,14343879757.007532,4.780446970977411e+18
75,2020-03-16,29665430716.442635,7.998920144619981e+18
76,2020-03-17,18710311179.011555,4.369295820262423e+18
77,2020-03-18,15693695019.20408,3.613458802958343e+18
78,2020-03-19,18311312944.015087,4.4470668676689306e+18
79,2020-03-20,16334875641.158152,4.6016907484305505e+18
80,2020-03-21,12402467897.507587,1.9702156502245348e+18
81,2020-03-22,12931944658.703512,2.3287286473327606e+18
82,2020-03-23,14450704958.255384,3.2890041740001096e+18
83,2020-03-24,13674121441.77339,5.521078426998533e+18
84,2020-03-25,13740172222.02099,3.024271418163329e+18
85,2020-03-26,13006977601.77562,2.7474804692555566e+18
86,2020-03-27,12538801867.131456,2.292631836630948e+18
87,2020-03-28,11403476134.614574,2.812150853830979e+18
88,2020-03-29,11007794240.566422,1.9972000205285711e+18
89,2020-03-30,11876482617.093904,2.2814588363242355e+18
90,2020-03-31,13057418231.814243,2.8500092613878385e+18
91,2020-04-01,12150737097.542711,2.090972400079286e+18
92,2020-04-02,13082414907.541033,3.1001857372994964e+18
93,2020-04-03,12534218782.74702,3.051990502417341e+18
94,2020-04-04,10630562971.282433,1.8979289523142103e+18
95,2020-04-05,10412204807.832886,1.5765912586386127e+18
96,2020-04-06,14381732315.554417,3.504774965915945e+18
97,2020-04-07,13006219587.240805,3.599162815531585e+18
98,2020-04-08,11572118698.368135,2.2059337523479053e+18
99,2020-04-09,12266774326.833937,2.1050409331302003e+18
100,2020-04-10,12258374330.439402,4.1484342743196534e+18
101,2020-04-11,11318229930.46482,1.464861395160994e+18
102,2020-04-12,9793167779.072287,1.5907353732388472e+18
103,2020-04-13,11932799839.09761,2.836371968783889e+18
104,2020-04-14,12288491227.036713,1.6824020087180652e+18
105,2020-04-15,11628600462.036324,1.7426887377035625e+18
106,2020-04-16,15053683922.361631,3.462402430063678e+18
107,2020-04-17,12242393508.846626,2.1429231528800128e+18
108,2020-04-18,12686017773.180552,2.2241550817268608e+18
109,2020-04-19,12016649237.969738,1.942725708518393e+18
110,2020-04-20,13760989357.192902,3.0801802395904855e+18
111,2020-04-21,13955330679.530993,2.636605988402893e+18
112,2020-04-22,14176379423.055449,2.504243822323866e+18
113,2020-04-23,14362524650.835064,2.627077579460904e+18
114,2020-04-24,13761137731.094915,4.025214707348743e+18
115,2020-04-25,12533640892.841898,1.8484525892692908e+18
116,2020-04-26,13430440752.392128,1.71817046414224e+18
117,2020-04-27,13905694705.493977,2.469468851039029e+18
118,2020-04-28,13037417826.565458,1.5538021126772296e+18
119,2020-04-29,18441926991.574207,2.990327673211113e+18
120,2020-04-30,23806004409.318405,3.4902237256253286e+18
121,2020-05-01,13871348461.520958,1.7662597325636168e+18
122,2020-05-02,11379280223.742449,1.5872974466856328e+18
123,2020-05-03,12508313918.549166,1.5913276026585093e+18
124,2020-05-04,14960956743.698154,2.1842093125210383e+18
125,2020-05-05,15485767804.97677,2.0602725850227727e+18
126,2020-05-06,17926918261.910877,2.6361385836289756e+18
127,2020-05-07,20850606796.214928,3.4288112380716027e+18
128,2020-05-08,20559809262.92277,2.4700466299617505e+18
129,2020-05-09,17798433096.396957,1.656012083570928e+18
130,2020-05-10,30490290340.045208,3.703633352598693e+18
131,2020-05-11,24000092110.154297,2.697261742958024e+18
132,2020-05-12,27046838242.900475,2.7503233440644065e+18
133,2020-05-13,32971147169.436325,2.919861186908033e+18
134,2020-05-14,41106539764.66296,2.767787728644471e+18
135,2020-05-15,31991695405.25731,2.1726215863198295e+18
136,2020-05-16,25459984116.691315,1.447874508447068e+18
137,2020-05-17,27095089243.74913,1.6790725263232077e+18
138,2020-05-18,36494348153.04972,2.4584307657424517e+18
139,2020-05-19,33233484742.33163,1.8862247124011405e+18
140,2020-05-20,36493687458.18855,1.9562113779501545e+18
141,2020-05-21,48846934638.98546,2.3141547934382546e+18
142,2020-05-22,34985172407.26493,2.0288957340507484e+18
143,2020-05-23,22163688012.54573,1.9116193645974748e+18
144,2020-05-24,29028498143.2404,1.5032897706806387e+18
145,2020-05-25,38086019022.6133,1.7476406151216763e+18
146,2020-05-26,37844623666.368416,2.0626939316139825e+18
147,2020-05-27,42818961780.60887,1.706259009203604e+18
148,2020-05-28,39734118301.76727,2.326094290901335e+18
149,2020-05-29,34979262974.424225,2.735450712126684e+18
150,2020-05-30,33640906238.225574,2.7660476639293297e+18
151,2020-05-31,28373565511.323814,2.5595877745756206e+18
152,2020-06-01,32369700576.50888,2.2612150484360653e+18
153,2020-06-02,36603200537.489365,3.812064005860567e+18
154,2020-06-03,29762262054.057228,1.6857029822888863e+18
155,2020-06-04,31876559869.455887,1.7025380152436237e+18
156,2020-06-05,32248362267.573746,2.1029175722424768e+18
157,2020-06-06,38701094860.44288,9.816957888055231e+17
158,2020-06-07,40777216563.48254,1.205367350943214e+18
159,2020-06-08,41519237425.66728,1.6341968281372541e+18
160,2020-06-09,37257003858.12224,1.7870740663116037e+18
161,2020-06-10,581712957164.2014,1.9805827880821128e+18
162,2020-06-11,709482944039.4597,2.576071043774777e+18
163,2020-06-12,35611800992.43376,1.8342621107430925e+18
164,2020-06-13,29373397291.97455,1.0124700868090372e+18
165,2020-06-14,24221549465.77709,1.286279555453826e+18
166,2020-06-15,43232739779.77953,2.87663404705574e+18
167,2020-06-16,40507964751.682205,1.813880403799692e+18
168,2020-06-17,42020543009.87173,1.8512163877808335e+18
169,2020-06-18,38417936665.6049,2.0146236911989243e+18
170,2020-06-19,39347742799.65353,2.0610383014046515e+18
171,2020-06-20,29540351645.955864,1.1124271004137562e+18
172,2020-06-21,29929184490.68305,1.539684730230629e+18
173,2020-06-22,41284309115.64789,2.3104885422326333e+18
174,2020-06-23,45473935661.60851,2.138218517718897e+18
175,2020-06-24,46555871912.92104,3.915140143605556e+18
176,2020-06-25,42565855399.33894,5.424987505016771e+18
177,2020-06-26,38153182961.796455,2.759209496937168e+18
178,2020-06-27,36762434459.609566,1.798450258082158e+18
179,2020-06-28,35065060560.650764,1.3548764827630592e+18
180,2020-06-29,39545234943.6789,1.4843731943276813e+18
181,2020-06-30,52272048664.73405,1.7983349612878228e+18
182,2020-07-01,47336184949.333015,1.7669946996254807e+18
183,2020-07-02,42587756294.98209,1.7496923536487939e+18
184,2020-07-03,44727173437.0013,1.773793011693324e+18
185,2020-07-04,33252804789.40636,1.2711820511202757e+18
186,2020-07-05,31642482109.237488,1.15967723518901e+18
187,2020-07-06,40429994574.332016,2.2119739235305385e+18
188,2020-07-07,40894127849.41933,2.139205230361136e+18
189,2020-07-08,52084295522.60704,2.9049326887263084e+18
190,2020-07-09,47457192501.55438,2.280519825747632e+18
191,2020-07-10,38622133115.47848,2.3760405595312737e+18
192,2020-07-11,33720778945.418167,1.1213102500674152e+18
193,2020-07-12,32075063632.57053,1.2469207352773156e+18
194,2020-07-13,50951272214.48445,2.3534732245563177e+18
195,2020-07-14,44340178397.93954,2.9094431289434363e+18
196,2020-07-15,51578286206.90408,1.704430464738428e+18
197,2020-07-16,55731660376.25921,2.0649427302660836e+18
198,2020-07-17,58213024079.09176,1.7592984942082616e+18
199,2020-07-18,50647151579.5543,1.265585962137875e+18
200,2020-07-19,54605169309.66246,1.5102625243480266e+18
201,2020-07-20,70526072873.07849,1.9598961863569677e+18
202,2020-07-21,75882854219.21133,2.1048136231737956e+18
203,2020-07-22,72337370897.28865,2.584530451381563e+18
204,2020-07-23,81533077819.957,4.4678797266581745e+18
205,2020-07-24,76411383510.10632,2.684064564392412e+18
206,2020-07-25,82214741350.6146,2.447362639381823e+18
207,2020-07-26,72868554221.08266,2.9650193618020536e+18
208,2020-07-27,96651241528.7886,3.9053383080009994e+18
209,2020-07-28,71667637213.59143,2.67179025584402e+18
210,2020-07-29,74335028131.42589,2.6306313493930783e+18
211,2020-07-30,71596140465.70728,2.94307260113004e+18
212,2020-07-31,78904447179.79697,2.7850650071852247e+18
213,2020-08-01,63846952920.71935,2.622899961451281e+18
214,2020-08-02,79704212227.85297,2.940869967549865e+18
215,2020-08-03,69980285209.22644,2.7512738288376653e+18
216,2020-08-04,59802471609.6851,2.9025134196068987e+18
217,2020-08-05,55168255804.18378,2.0626813509661396e+18
218,2020-08-06,60214149611.44532,2.0559116547929416e+18
219,2020-08-07,75116348085.7416,2.3004351243117007e+18
220,2020-08-08,68306409071.058014,1.4030944190756408e+18
221,2020-08-09,77547083362.01593,1.5290523749602289e+18
222,2020-08-10,118327449327.3568,2.552379230113286e+18
223,2020-08-11,130200152456.71687,2.4634303233656914e+18
224,2020-08-12,223584555011.4407,3.414772137556833e+18
225,2020-08-13,263573161496.9883,3.29200578498626e+18
226,2020-08-14,214567361520.16327,3.811311451380704e+18
227,2020-08-15,121268381321.85382,2.0013234342076864e+18
228,2020-08-16,103400330405.80585,1.8193196219418616e+18
229,2020-08-17,115606368340.87682,2.5252269377566587e+18
230,2020-08-18,132621781743.28873,2.401144726601076e+18
231,2020-08-19,138369477919.69354,2.4570648435795313e+18
232,2020-08-20,116484821423.54788,2.563051431039864e+18
233,2020-08-21,161821742578.25427,2.5062572669367593e+18
234,2020-08-22,107424358733.3051,1.9756959586307284e+18
235,2020-08-23,86161308998.78813,1.3533667008124667e+18
236,2020-08-24,98932179890.50423,2.5009806921321334e+18
237,2020-08-25,110734300146.41257,2.4886198682580823e+18
238,2020-08-26,93100607636.09184,2.4502562353228017e+18
239,2020-08-27,97813962551.50093,2.042315716544552e+18
240,2020-08-28,93083722855.27795,3.066027713079683e+18
241,2020-08-29,102904772519.73328,2.463849639976402e+18
242,2020-08-30,211892115749.4712,3.095224040742169e+18
243,2020-08-31,236109836801.29965,4.4797622185182147e+18
244,2020-09-01,445928038113.6853,5.521106496303668e+18
245,2020-09-02,480074355244.0882,5.58929739042897e+18
246,2020-09-03,391311801332.1516,5.607509351581133e+18
247,2020-09-04,232269625817.3259,5.690472543245685e+18
248,2020-09-05,276598963712.3538,6.135875613937027e+18
249,2020-09-06,129476109669.44753,5.096264181917543e+18
250,2020-09-07,112634456414.0448,4.0077452945599217e+18
251,2020-09-08,103771560343.7234,3.799830674589183e+18
252,2020-09-09,120486820725.76547,4.139021764696819e+18
253,2020-09-10,179307784799.85004,5.211936717281776e+18
254,2020-09-11,147224380901.57565,4.618840786863669e+18
255,2020-09-12,107398485471.23618,4.2179577125687526e+18
256,2020-09-13,120528974615.75078,4.380197018549924e+18
257,2020-09-14,199484848489.23483,5.098646764003792e+18
258,2020-09-15,186684858649.8588,4.100658674984448e+18
259,2020-09-16,152918453726.31287,4.650152050263312e+18
260,2020-09-17,537990432737.6857,4.430703620302399e+18
261,2020-09-18,318622685368.53656,5.465151186498191e+18
262,2020-09-19,174312578019.69412,3.2731855332281385e+18
263,2020-09-20,132886317733.65088,3.2022137172494664e+18
264,2020-09-21,176901863826.4408,4.488582750424831e+18
265,2020-09-22,159383003276.79398,3.428842352136365e+18
266,2020-09-23,128833366536.78284,4.0233245733121367e+18
267,2020-09-24,109201626767.70456,3.27993057941376e+18
268,2020-09-25,102663299751.63216,2.971833467705866e+18
269,2020-09-26,83507111887.25482,2.3664142873613056e+18
270,2020-09-27,86029218110.67195,2.6989406733421005e+18
