,date,avg_fee,avg_value
558,2021-07-12,1514374002.1663797,82817730487649.47
559,2021-07-13,1565827949.0127783,106413043669409.6
560,2021-07-14,1546991574.9914453,100234484423537.0
561,2021-07-15,1520357375.059964,80583873526830.0
562,2021-07-16,1488711158.9339063,110326997567400.36
563,2021-07-17,1496676439.1243787,76735338081016.62
564,2021-07-18,1649041908.9829998,75013460207742.78
565,2021-07-19,1595320231.8572817,76227479732832.8
566,2021-07-20,1555745737.3757203,76894975439050.16
567,2021-07-21,1480530394.2584493,61800900498789.734
568,2021-07-22,1620223201.377812,56951594960542.42
569,2021-07-23,1654511020.1074505,68975756771049.07
570,2021-07-24,1653077357.1671245,63883709165487.76
571,2021-07-25,1787618662.724233,52164047813199.375
572,2021-07-26,1478424248.4859047,62817006164697.83
573,2021-07-27,1697509653.6681747,59500004711084.18
574,2021-07-28,1616407036.5350828,59070716326263.71
575,2021-07-29,1701945304.6752822,63851085917271.76
576,2021-07-30,1535591594.5264783,40668668073902.73
577,2021-07-31,1614790580.553071,37225266670170.73
578,2021-08-01,1636340447.0339973,35306166830625.26
579,2021-08-02,1713947201.419756,33257669616387.2
580,2021-08-03,1717445784.8644133,41795865115671.78
581,2021-08-04,1768967253.1102524,36510307268975.52
582,2021-08-05,1764932715.8563912,21499274259127.523
583,2021-08-06,1660474090.6666982,14788217519199.912
584,2021-08-07,1500672665.4401364,18003651702299.58
585,2021-08-08,1580257561.8295736,51199488087870.82
586,2021-08-09,1544433006.9969523,39823164951030.32
587,2021-08-10,1623622684.194733,38151917318659.21
588,2021-08-11,1504897052.2223368,20459799722253.883
589,2021-08-12,1590117616.7598927,30394386931669.35
590,2021-08-13,1727841886.218916,15467550531549.75
591,2021-08-14,1619592216.2518704,34976671621850.32
592,2021-08-15,1541622643.3577487,24971640728283.223
593,2021-08-16,1535590768.4452136,26124784070363.36
594,2021-08-17,1676858597.7103467,48609816807490.05
595,2021-08-18,1716667956.6214519,30384563733200.13
596,2021-08-19,1827006455.979104,36772741144574.02
597,2021-08-20,1722847699.90546,29345377648778.41
598,2021-08-21,1871402775.5969927,36115528202886.625
599,2021-08-22,1904198989.367702,19191525223931.76
600,2021-08-23,1802739278.5865145,15841807265607.135
601,2021-08-24,1810038892.600992,42450528567127.34
602,2021-08-25,1881487107.1831875,25638558579387.24
603,2021-08-26,1925668873.792802,24006144006149.973
604,2021-08-27,1914616618.2714715,17260865245706.543
605,2021-08-28,2033588410.4707,18852603713980.88
606,2021-08-29,2132647795.8673904,21090072667348.094
607,2021-08-30,2004227743.11319,20402611298867.637
608,2021-08-31,2069865060.1904776,10476775906101.316
609,2021-09-01,2181139487.46304,17276459941865.225
610,2021-09-02,2000339060.4322984,14480366515637.477
611,2021-09-03,2052678416.0846388,23702348977421.527
612,2021-09-04,2221651764.334648,20680957330573.996
613,2021-09-05,2230800738.1637754,39167507229574.74
614,2021-09-06,2162500462.616435,22314942646178.316
615,2021-09-07,2101187109.4477792,34373690734189.92
616,2021-09-08,2298052412.7237782,16332358579159.834
617,2021-09-09,2398960208.0875115,18520124001795.62
618,2021-09-10,2504437358.5148215,12094182125536.793
619,2021-09-11,2623582208.2380533,9687378262097.395
620,2021-09-12,2628021445.364226,9736854058455.363
621,2021-09-13,2629484258.596008,20093004587535.832
622,2021-09-14,2738945415.676179,9637836545274.152
623,2021-09-15,2520813041.2358594,10554021721438.352
624,2021-09-16,2534798099.9806514,8715498501806.679
625,2021-09-17,2514403684.122531,25427711427410.98
626,2021-09-18,2775749249.68018,12151569489283.975
627,2021-09-19,2803961322.89654,11763182795901.885
628,2021-09-20,2568412717.657125,14364887502454.217
629,2021-09-21,2680016382.5394063,11586375660637.557
630,2021-09-22,2718252600.1810074,11874125958346.555
631,2021-09-23,2763735101.8431087,36064116163735.7
632,2021-09-24,2609753683.264612,15293294184102.752
633,2021-09-25,2808000089.4825916,12452357559442.9
634,2021-09-26,2705418226.663497,13396492970214.396
635,2021-09-27,2774515086.0900874,16039029593889.17
636,2021-09-28,2793222958.4434476,13813675041719.309
637,2021-09-29,2909360632.931136,47893243975974.02
638,2021-09-30,2856614093.7912083,47085922586546.055
639,2021-10-01,2599575100.5198483,36694935915606.414
640,2021-10-02,2652626156.4539294,58039885442064.25
641,2021-10-03,2852430709.843448,36583611552417.01
642,2021-10-04,2588624187.60332,44074676382659.04
643,2021-10-05,2287507670.196004,42054794139804.14
644,2021-10-06,2235998347.2068353,50809763455365.695
645,2021-10-07,2196717699.727022,48991527901685.34
646,2021-10-08,2421966334.9927406,25478932650269.56
647,2021-10-09,2523722969.828936,25262602403949.4
648,2021-10-10,2625600012.618393,25397466139686.152
649,2021-10-11,2407913348.3089824,26034698819221.01
650,2021-10-12,2515816598.3468304,19908162454897.703
651,2021-10-13,2496366282.652029,28117144600619.785
652,2021-10-14,2428830480.93024,19423841191428.24
653,2021-10-15,2266606539.9942846,38666385047374.96
654,2021-10-16,2398186680.0882225,17455768341622.945
655,2021-10-17,2435148553.693696,14306621043844.615
656,2021-10-18,2063777603.3278008,48535592982289.36
657,2021-10-19,2372726285.4984274,45857783216979.32
658,2021-10-20,2320172225.9956264,31419635820921.85
659,2021-10-21,2432742047.848256,50064107685070.46
660,2021-10-22,2523485828.520805,40247654556783.61
661,2021-10-23,2602831143.7025995,17703269889602.105
662,2021-10-24,2268552200.85724,31933056233123.367
663,2021-10-25,2285303027.43464,39260292804263.266
664,2021-10-26,2220775928.769368,41810420325869.13
665,2021-10-27,1964998928.756611,42615971579055.68
666,2021-10-28,1511219478.6119852,79662882456765.36
667,2021-10-29,1886021136.7097237,95061746039394.64
668,2021-10-30,1996488165.6965315,53209448194118.4
669,2021-10-31,2175171468.911707,51116103438441.6
670,2021-11-01,2222549876.194524,36971002501546.92
671,2021-11-02,2158405780.4057126,47330026648978.68
672,2021-11-03,2194398376.551482,48826972379513.11
673,2021-11-04,2207925997.872377,25982329934003.566
674,2021-11-05,2373064694.5127687,26618679782923.6
675,2021-11-06,2584499632.019536,24672258001412.883
676,2021-11-07,2626842687.6610384,14961262321976.11
677,2021-11-08,2380021474.1563797,32397072626558.574
678,2021-11-09,2416912741.4861994,44924057252485.28
679,2021-11-10,1715954895.4579186,25424430196328.406
680,2021-11-11,2825994112.843612,38601060007965.266
681,2021-11-12,2937826093.144484,27450423254007.0
682,2021-11-13,3026915387.630403,13008414710441.223
683,2021-11-14,3045901652.830498,19364649444447.574
684,2021-11-15,3017536773.3774004,18508342501054.68
685,2021-11-16,2987479521.467468,22999812722962.81
686,2021-11-17,3137755116.3603063,20148890191445.23
687,2021-11-18,3197890509.6584473,31434193908681.67
688,2021-11-19,3353649888.882081,9723296953324.42
689,2021-11-20,3314054859.221082,21854220035405.688
690,2021-11-21,3383348412.886996,14775478741070.514
691,2021-11-22,3091652093.7733855,18225219195132.375
692,2021-11-23,3114184665.705255,21880706411384.098
693,2021-11-24,728336354.1020944,25370413194899.758
694,2021-11-25,735913112.898633,44079455567765.72
695,2021-11-26,738607584.5489347,58007486109180.68
696,2021-11-27,733474161.0629027,53894217055662.734
697,2021-11-28,825296553.6625136,27264835599550.312
698,2021-11-29,714057654.9209037,69085663931349.266
699,2021-11-30,746055059.1636024,37641634838529.49
700,2021-12-01,724458983.8949181,62325323984469.9
701,2021-12-02,821301077.9218725,82785647116930.4
702,2021-12-03,816202230.974393,27346301458213.344
703,2021-12-04,793029318.3594662,49812660494151.71
704,2021-12-05,952101443.3965089,19343154322544.523
705,2021-12-06,960570985.1385434,22153083724916.047
706,2021-12-07,889148650.0776014,29142097765451.832
707,2021-12-08,879914815.3293647,30032014609673.56
708,2021-12-09,825549742.9074773,76226639769271.72
709,2021-12-10,792670703.0026554,113461793621620.36
710,2021-12-11,843872105.7087588,86602806966206.88
711,2021-12-12,836526026.4019885,92968139887692.47
712,2021-12-13,865445416.49626,88977284675540.39
713,2021-12-14,713110759.4763122,84995864176048.7
714,2021-12-15,756274539.5047778,48903358333363.0
715,2021-12-16,776858385.0867182,78245294571711.83
716,2021-12-17,751796015.1344404,100374421019202.64
717,2021-12-18,735206627.7641773,136813694248927.88
718,2021-12-19,740669228.6589456,83484007481936.31
719,2021-12-20,759578598.3144003,82386922634346.5
720,2021-12-21,787280424.8463187,27038469116382.4
721,2021-12-22,749764038.2184706,122243330932024.31
722,2021-12-23,743654543.9165982,71800122918641.22
723,2021-12-24,725137349.3188373,96671477475293.56
724,2021-12-25,799864226.572919,141913791720359.6
725,2021-12-26,750760778.1815313,124648014964497.92
726,2021-12-27,749728829.4677562,110881464728837.19
727,2021-12-28,750846770.2640878,217660126408028.0
728,2021-12-29,710865210.1127067,215565407649473.28
729,2021-12-30,680170817.8589698,148237861073758.16
730,2021-12-31,661901533.5620052,96818286193710.95
731,2022-01-01,723674358.5037051,71123650391556.9
732,2022-01-02,647050538.995649,123887064831301.05
733,2022-01-03,616311303.8389093,95181849321762.69
734,2022-01-04,598943545.6847149,76630387734935.9
735,2022-01-05,595735972.8080927,55861577753596.85
736,2022-01-06,632444617.7860264,31518642580166.04
737,2022-01-07,544301996.400137,127773275538686.22
738,2022-01-08,555895555.5164579,141792853462519.97
739,2022-01-09,659027362.206078,130884687268523.84
740,2022-01-10,789757266.7775805,54889961715053.24
741,2022-01-11,512986515.3082517,11111059703506.129
742,2022-01-12,612973934.6593074,9159845773004.873
743,2022-01-13,528292662.88203865,49622628920894.4
744,2022-01-14,500499462.4632265,23827811159594.336
745,2022-01-15,539207512.1008261,52843459903135.2
746,2022-01-16,555554233.3641943,16788446248591.053
747,2022-01-17,689023458.4595603,11650814448880.76
748,2022-01-18,516803990.92848223,17770419031137.535
749,2022-01-19,508068859.34454304,18279462940202.188
750,2022-01-20,453602439.70563376,7416180880543.6
751,2022-01-21,437603260.1396399,4965776860387.927
752,2022-01-22,507325231.0957256,49152835222585.51
753,2022-01-23,493089258.0294586,197115321744838.62
754,2022-01-24,543493033.4259355,115109979426079.52
755,2022-01-25,476808211.05876374,18717727920714.715
756,2022-01-26,531600142.6246395,14760802577299.736
757,2022-01-27,554106229.6184915,17963925008900.65
758,2022-01-28,525807879.64010096,7157753013627.538
759,2022-01-29,482110657.0417955,4548903754272.102
760,2022-01-30,498343994.55443347,3611784951494.679
761,2022-01-31,508120084.4997456,4660695688715.149
762,2022-02-01,410700211.5389595,4574262890430.215
763,2022-02-02,480313370.6426185,5874427365036.039
764,2022-02-03,453724702.2421959,5088492168995.104
765,2022-02-04,468593402.0194784,6356420759314.3
766,2022-02-05,574042597.680003,10270642467948.678
767,2022-02-06,578462443.7164075,7496784730909.739
768,2022-02-07,586643982.5783702,17730073415572.297
769,2022-02-08,507290975.7727663,21228987312249.773
770,2022-02-09,603303303.1230141,11284740740607.084
771,2022-02-10,921742631.0007712,15071895044377.7
772,2022-02-11,648737827.1273905,8471468141774.797
773,2022-02-12,685111752.0878409,7707659127664.25
774,2022-02-13,702341949.0931292,7824238691700.406
775,2022-02-14,690056560.6045389,11457158942388.072
776,2022-02-15,678159292.2767396,8961060222568.33
777,2022-02-16,733878499.5205479,6456775085851.924
778,2022-02-17,681848701.3322471,7261913155153.005
779,2022-02-18,683684564.5037128,7391595028232.717
780,2022-02-19,909410303.7626512,10583032322852.377
781,2022-02-20,822659932.6704011,5084887723173.54
782,2022-02-21,997735084.6638422,8633702304723.421
783,2022-02-22,929771925.3125277,8551802911849.657
784,2022-02-23,1095748898.358047,6222878009692.984
785,2022-02-24,840549849.0580547,33028835831621.2
786,2022-02-25,803183016.9595395,15473788826557.814
787,2022-02-26,895729064.3322886,5909705509076.929
788,2022-02-27,725761164.7924075,5708151727391.429
789,2022-02-28,679205350.4263544,7742178702714.563
790,2022-03-01,626783978.7059149,7518003070613.597
791,2022-03-02,678141672.4010465,6191236828834.407
792,2022-03-03,614051974.5215696,13282661247754.16
793,2022-03-04,607127960.2143738,6554988905902.388
794,2022-03-05,684900117.8223875,5616767197326.577
795,2022-03-06,787656638.7417684,6133308817335.383
796,2022-03-07,731236193.3388606,5656128459942.509
797,2022-03-08,680137087.9740168,9713313236521.494
798,2022-03-09,709621197.940697,9214530141839.703
799,2022-03-10,3353278880.290276,15483129007496.836
800,2022-03-11,785565194.3817492,16345601524076.584
801,2022-03-12,694823605.787854,7625698566218.559
802,2022-03-13,759913573.8255459,6408228130463.224
803,2022-03-14,1359830772.067738,9192263479752.951
804,2022-03-15,729545652.4690495,7155879423414.324
805,2022-03-16,691551583.5876354,7868869156078.98
806,2022-03-17,562068681.8270805,7161949572060.543
807,2022-03-18,605621724.6202089,6018772682384.462
808,2022-03-19,593073269.7690536,5070263133826.36
809,2022-03-20,722770682.0924423,3711190432263.6606
810,2022-03-21,708057229.5872853,3993672792537.0073
811,2022-03-22,630084050.7528931,5295744103671.621
812,2022-03-23,703332838.3118697,41044227918024.55
813,2022-03-24,653080120.7747241,43136868572135.22
814,2022-03-25,710731544.132155,5569353990021.229
815,2022-03-26,706918228.5402141,5987822013046.039
816,2022-03-27,679196951.5627091,7151452084838.857
817,2022-03-28,620131030.6670269,10357006041780.2
818,2022-03-29,639430469.8050388,7614078895530.762
819,2022-03-30,641725881.3606956,8648010869086.847
820,2022-03-31,651727177.6937588,9071458559965.953
821,2022-04-01,644011103.474421,9900380256386.566
822,2022-04-02,658469069.9343213,5816645863657.386
823,2022-04-03,678278661.1412592,5580785657406.621
824,2022-04-04,622476295.5086224,16044815091584.805
825,2022-04-05,583845881.6938362,18552198074431.668
826,2022-04-06,590653682.1422365,13887071808720.74
827,2022-04-07,659734035.214307,8402752311520.371
828,2022-04-08,611673026.4680688,7215629353306.275
829,2022-04-09,687050920.3186522,6639840638379.85
830,2022-04-10,643682456.0995202,7132342881049.763
831,2022-04-11,628372033.7291108,7864265742897.587
832,2022-04-12,644806422.164575,11876946658495.46
833,2022-04-13,401259372.8858611,9986818000049.986
834,2022-04-14,432679646.7971894,12667293305891.117
835,2022-04-15,420445525.8387243,12098041961942.521
836,2022-04-16,444880139.4957757,13084650753243.006
837,2022-04-17,459905573.02918977,5435234532877.484
838,2022-04-18,438672861.88080627,7155056713211.543
839,2022-04-19,441041766.4731201,6504407503079.559
840,2022-04-20,419533033.346768,10949561511207.004
841,2022-04-21,431535637.36340344,6723442727480.946
842,2022-04-22,424828008.802776,6771304736674.419
843,2022-04-23,418451598.9983188,6995634414636.007
844,2022-04-24,410990867.1617712,4786201651452.489
845,2022-04-25,375938693.9342148,19840607751829.32
846,2022-04-26,390313830.81158656,17915680333614.8
847,2022-04-27,400736061.8532532,9955718709804.04
848,2022-04-28,431338165.1972441,6979956842105.808
849,2022-04-29,409948461.3721954,8229874181578.078
850,2022-04-30,423085725.1588592,7329066836944.053
851,2022-05-01,443261415.6475328,6268470335077.873
852,2022-05-02,424095579.529415,7667557053837.692
853,2022-05-03,428012016.01464367,8375490422666.448
854,2022-05-04,418058051.771822,7489217936254.4
855,2022-05-05,425126384.277001,9373925716577.111
856,2022-05-06,455456793.58379936,6301225441906.692
857,2022-05-07,436762987.38480246,4838060419968.86
858,2022-05-08,436454673.8610054,6246561102275.989
859,2022-05-09,347706319.2199894,10914804069504.715
860,2022-05-10,379071059.70583594,11516264923939.525
861,2022-05-11,385759811.7597943,19873779099214.973
862,2022-05-12,382689873.28035986,31227308663148.516
863,2022-05-13,356326704.0678133,14483983348986.969
864,2022-05-14,363274720.83140063,12872365874265.06
865,2022-05-15,423934351.6161303,11090657230994.232
866,2022-05-16,385163934.17940545,7683540369213.71
867,2022-05-17,392990714.70915246,8778840466524.122
868,2022-05-18,393804729.5979237,11981314126912.951
869,2022-05-19,380203156.70714766,10505647081637.635
870,2022-05-20,398400826.0065545,8850419433712.271
871,2022-05-21,328292997.7303459,8345481739473.293
872,2022-05-22,429064632.0800018,11024581221527.756
873,2022-05-23,413653400.8306102,15794104058356.764
874,2022-05-24,375107505.0212844,15502865864372.812
875,2022-05-25,388246261.9109989,9352974852243.389
876,2022-05-26,388878225.980993,10076682984073.34
877,2022-05-27,363566763.2406505,13636846149199.148
878,2022-05-28,384744446.6419316,4892968202460.785
879,2022-05-29,411812484.7835298,4150974918612.728
880,2022-05-30,394104044.43635607,6223836371166.9
881,2022-05-31,392898685.528825,9805668577974.727
882,2022-06-01,372331147.6657653,9200898473131.764
883,2022-06-02,387915634.02455777,8538592382720.771
884,2022-06-03,390123877.76609224,9873052009113.97
885,2022-06-04,389059049.9949324,9380018103201.633
886,2022-06-05,392488056.2978185,5266004352124.351
887,2022-06-06,362420467.33521193,12605595856788.92
888,2022-06-07,372556321.1179784,13269244960344.54
889,2022-06-08,371503946.5766004,10144330627856.646
890,2022-06-09,363634239.5804199,19509636085124.28
891,2022-06-10,366827107.25408065,16258354870780.943
892,2022-06-11,360246286.3209309,15530334532786.328
893,2022-06-12,397261536.7034386,8854771088761.996
894,2022-06-13,364978219.20717007,16773906751811.924
895,2022-06-14,361464912.60342586,10301372381095.188
896,2022-06-15,330584390.80289453,16597946414702.057
897,2022-06-16,326057119.204164,13762633221307.92
898,2022-06-17,316088903.55185807,10627106906755.424
899,2022-06-18,293626810.67187446,9396061403523.94
900,2022-06-19,308723320.25522876,10459905319245.855
901,2022-06-20,268312032.29703984,5850292856287.595
902,2022-06-21,299657090.89765465,14274912823606.936
903,2022-06-22,286307012.3472625,11362655916996.656
904,2022-06-23,278480590.50532913,13270922237658.283
905,2022-06-24,310195137.5226564,13342352094812.076
906,2022-06-25,321276188.0597646,8409266431036.654
907,2022-06-26,313130939.898607,10813175949505.479
908,2022-06-27,335834030.0669478,15124431460977.56
909,2022-06-28,324764071.76274025,10248307360697.748
910,2022-06-29,318179447.00177646,12816523857233.576
911,2022-06-30,321003397.4015786,13114775049637.547
912,2022-07-01,311088867.2216064,16343849024314.049
913,2022-07-02,303849023.209281,10993414168189.531
914,2022-07-03,334127752.7517429,10133151346761.582
915,2022-07-04,335595143.5558725,9628512620434.746
916,2022-07-05,296942521.8047393,11593858779043.316
917,2022-07-06,277137254.3042656,15007860103101.803
918,2022-07-07,286645151.88899094,16147947637343.293
919,2022-07-08,274780053.5562605,17133439143133.766
920,2022-07-09,276730198.71636987,12084132299038.03
921,2022-07-10,289806993.0751357,10895003459481.191
922,2022-07-11,255188858.081739,12548469737247.717
923,2022-07-12,217500816.16205084,8876743530139.217
924,2022-07-13,207114446.21494928,7941614488456.657
925,2022-07-14,163957518.14593545,9025896975981.102
926,2022-07-15,156154031.97799295,7546514558542.387
927,2022-07-16,155846468.05014637,7779600616778.819
928,2022-07-17,147599962.11289483,7601413371570.05
929,2022-07-18,144429108.16409835,16315289089786.72
930,2022-07-19,158878033.67231476,27946778116726.35
931,2022-07-20,131867946.08343272,25393613103560.97
932,2022-07-21,142899304.7822186,29784593472915.33
933,2022-07-22,143075804.6175545,9135149267767.145
934,2022-07-23,159325962.17092147,7312228580898.272
935,2022-07-24,222687130.01275685,7413743337968.118
936,2022-07-25,170803350.1638996,8134740074187.975
937,2022-07-26,232944765.37611732,8664249028294.371
938,2022-07-27,352119268.5632441,7783660001339.441
939,2022-07-28,249640183.84295824,11015191590010.248
940,2022-07-29,182438855.93983415,7943199447886.313
941,2022-07-30,185081224.09992853,7444014775364.383
942,2022-07-31,190881148.4061897,5974683769588.334
943,2022-08-01,189423063.2551233,9716328611406.729
944,2022-08-02,233607021.99172112,15228029437037.992
945,2022-08-03,237482495.69781125,15501358472186.61
946,2022-08-04,197841499.08884773,9091574010254.393
947,2022-08-05,159750206.71808252,9658491675082.094
948,2022-08-06,167711203.857733,9945242980889.545
949,2022-08-07,189857461.8296531,7388275058445.847
950,2022-08-08,173515730.5786143,11467854942951.729
951,2022-08-09,163552962.7165862,11565846674225.531
952,2022-08-10,171785914.04955655,9590492368262.396
953,2022-08-11,193021570.0789562,12121315027995.807
954,2022-08-12,174492337.7199267,10622197014422.377
955,2022-08-13,186173212.5076604,13988254600109.3
956,2022-08-14,201353056.7432638,18017998923019.797
957,2022-08-15,199811664.06266287,13779451195635.787
958,2022-08-16,237201689.78167352,23640271091534.863
959,2022-08-17,238322592.19946155,26710731086614.812
960,2022-08-18,199101410.36822024,23850298982092.863
961,2022-08-19,184495330.56946436,21968089717538.36
962,2022-08-20,179840605.0063389,11755938538935.584
963,2022-08-21,199921603.0316977,9315514143355.633
964,2022-08-22,171962343.5042655,10055663049638.076
965,2022-08-23,204053344.62385052,13898948647250.908
966,2022-08-24,207945943.74541205,10834307935227.164
967,2022-08-25,205686391.57657287,12697530938614.715
968,2022-08-26,222406010.62952083,12870919952637.447
969,2022-08-27,228154403.79148173,16132341386851.16
970,2022-08-28,253369418.394179,14983069641397.855
971,2022-08-29,250716353.04916888,20970615515145.65
972,2022-08-30,234483686.70337617,23610302770758.875
973,2022-08-31,247016254.4636657,25493339118174.81
974,2022-09-01,156263794.86408263,17958936076487.242
975,2022-09-02,156143226.76588064,15185863463180.137
976,2022-09-03,157325206.8087995,12788502320812.854
977,2022-09-04,188689279.8695585,12504768088204.176
978,2022-09-05,168239482.84474343,13758908641963.88
979,2022-09-06,135249771.0054513,13734007740976.484
980,2022-09-07,139583039.1090544,10928758270323.084
981,2022-09-08,158388837.69091392,12090571931255.277
982,2022-09-09,165509720.38443387,12443288414589.826
983,2022-09-10,170652191.160125,11417277427601.191
984,2022-09-11,175035997.61219162,11093123031754.633
985,2022-09-12,167563110.27331424,22150073185908.36
986,2022-09-13,162470987.73635495,28517190947929.367
987,2022-09-14,162879667.008686,23956463653113.195
988,2022-09-15,152514533.90968293,21613322504064.133
989,2022-09-16,145203529.09015015,19382075260762.64
990,2022-09-17,149725375.8882076,16539937240245.344
991,2022-09-18,170543349.08532825,13519073699936.264
992,2022-09-19,139266730.98788288,13744545163158.893
993,2022-09-20,144349180.69797635,14787618951579.629
994,2022-09-21,135109686.54881132,17200326171764.363
995,2022-09-22,139266324.87747085,19161919060659.92
996,2022-09-23,145137412.1645508,20892440873941.12
997,2022-09-24,148315313.3834598,17925248224147.84
998,2022-09-25,150939110.5589933,13083195459524.18
999,2022-09-26,134867852.22989443,13208546765316.904
1000,2022-09-27,129904864.72295128,23534653484793.566
1001,2022-09-28,136776465.00252724,20127307824894.28
1002,2022-09-29,137749818.20943627,24505055399188.637
1003,2022-09-30,137919810.59525925,34245466290460.5
1004,2022-10-01,146405298.8628879,24369047577975.938
1005,2022-10-02,140016641.98591435,16622084891843.18
1006,2022-10-03,136582132.8674665,24616233939625.566
1007,2022-10-04,128399913.618921,29853294646439.86
1008,2022-10-05,122749763.59040903,28343944917874.867
1009,2022-10-06,123779258.06315815,23446034726450.168
1010,2022-10-07,122903828.5277262,18502587245750.28
1011,2022-10-08,124746639.1774936,12894866411704.604
1012,2022-10-09,122314702.98615833,11621616942589.836
1013,2022-10-10,129960873.7354171,9972722104276.576
1014,2022-10-11,128699482.33516058,13296096404200.324
1015,2022-10-12,117516667.09108321,12035698488145.941
1016,2022-10-13,120346028.87519874,11198562102578.111
1017,2022-10-14,130956433.95929812,11036409407709.834
1018,2022-10-15,146660681.76985434,12540949977836.588
1019,2022-10-16,149096920.24576536,18042059834802.844
1020,2022-10-17,124229309.52889454,20022398685216.703
1021,2022-10-18,129276042.36138116,21221826087326.89
1022,2022-10-19,123883143.17052267,22864525685567.207
1023,2022-10-20,132424400.24555522,20120009144730.13
1024,2022-10-21,126875600.34222741,20221525503011.5
1025,2022-10-22,134197081.12964731,16917634301570.719
1026,2022-10-23,151532137.65771645,15469198236212.838
1027,2022-10-24,134874674.90416613,17964782425351.387
1028,2022-10-25,121731338.95792148,19060692807234.008
1029,2022-10-26,140698187.00013113,28173157344195.887
1030,2022-10-27,145590345.27099448,37812981073992.18
1031,2022-10-28,142370855.13520947,40579892512227.52
1032,2022-10-29,161102825.959845,36863798830896.19
1033,2022-10-30,153159919.03842944,29249353047074.594
1034,2022-10-31,142894783.26913124,35023493398433.176
1035,2022-11-01,153397166.82727683,35697573329544.4
1036,2022-11-02,175684191.13062972,34141256961286.363
1037,2022-11-03,309623180.2195822,31450501833230.668
1038,2022-11-04,367114044.71685433,41126893118346.11
1039,2022-11-05,138955937.71562737,18925267851605.094
1040,2022-11-06,155757887.2607704,25485161989103.85
1041,2022-11-07,166096498.5492469,17828788634282.38
1042,2022-11-08,161826801.36335486,48755232060947.19
1043,2022-11-09,168300707.8214126,85445180583427.17
1044,2022-11-10,169320873.88934773,89477020137478.1
1045,2022-11-11,157769339.05128688,71148636438660.84
1046,2022-11-12,171778659.698303,36411495083260.88
1047,2022-11-13,238643649.41877848,34207888815525.73
1048,2022-11-14,178554379.42087895,49337551022426.93
1049,2022-11-15,180687475.5851356,36425415968488.29
1050,2022-11-16,165022007.29555485,42132008053308.62
1051,2022-11-17,180928583.79715928,34981672665341.207
1052,2022-11-18,159910803.7028933,28095159544902.938
1053,2022-11-19,171548607.2717646,29622062795008.266
1054,2022-11-20,167174640.44417727,26062730733614.105
1055,2022-11-21,186932962.53957728,28492390653142.574
1056,2022-11-22,195674321.74457744,27388618367913.598
1057,2022-11-23,163927932.53224126,30098018491772.19
1058,2022-11-24,169807076.34893575,26930246858159.9
1059,2022-11-25,205227623.16360968,27240349162614.086
1060,2022-11-26,193297451.08417293,28194804925243.742
1061,2022-11-27,167997959.61042395,25409389439275.383
1062,2022-11-28,173300937.98119313,36208507499312.57
1063,2022-11-29,160171424.81604403,25635625344490.043
1064,2022-11-30,176443003.78060108,32800323028239.08
1065,2022-12-01,169099000.27253875,34978936363422.516
1066,2022-12-02,161757472.13287336,23939272499757.836
1067,2022-12-03,166677907.0578651,20933069001377.57
1068,2022-12-04,170828849.2143806,17622006259219.535
1069,2022-12-05,176079748.43529588,21786456489801.195
1070,2022-12-06,171740643.9658398,19406429871044.293
1071,2022-12-07,176014306.25846085,23437972734824.84
1072,2022-12-08,170823160.0697599,30026654859406.734
1073,2022-12-09,166335209.91765115,26306419795563.016
1074,2022-12-10,185752833.72195515,23311149413401.52
1075,2022-12-11,199078875.82309744,19611022335181.29
1076,2022-12-12,150611398.24989477,27406342124114.316
1077,2022-12-13,173355439.33881587,22131851373416.367
1078,2022-12-14,178057093.05825588,26173993903530.207
1079,2022-12-15,172644757.83721665,18135622910280.33
1080,2022-12-16,167615906.083284,20840080527954.97
1081,2022-12-17,169806931.00610927,22160251293892.207
1082,2022-12-18,174653005.02984935,19671945523208.61
1083,2022-12-19,156095797.57547852,51605544171237.84
1084,2022-12-20,179363999.53593913,19738543551002.52
1085,2022-12-21,164866651.5293801,16743025328015.396
1086,2022-12-22,160945288.41583565,19028190582862.527
1087,2022-12-23,161213602.4096172,17058980907671.115
1088,2022-12-24,170758631.3225175,14640987798395.217
1089,2022-12-25,173471032.17002144,11028973536261.715
1090,2022-12-26,149501520.56875727,9608772395979.72
1091,2022-12-27,182423344.668781,20238562958820.094
1092,2022-12-28,276383098.3304367,22253999688974.22
1093,2022-12-29,206129668.67400697,25780012682127.312
1094,2022-12-30,155129301.93335482,23713570281234.777
1095,2022-12-31,160941788.92125678,16693475205659.355
1096,2023-01-01,165402266.1295942,14017613972206.94
1097,2023-01-02,157614813.65277666,13924066506560.787
1098,2023-01-03,166072282.82978725,14915139991359.736
1099,2023-01-04,168886757.46922487,21340270780481.6
1100,2023-01-05,165571743.63824716,19053670954999.48
1101,2023-01-06,165549233.49178424,17765444739248.285
1102,2023-01-07,181650820.1271894,14338821792848.402
1103,2023-01-08,174522750.23304993,18421530434396.4
1104,2023-01-09,151618592.85614276,28579645766516.09
1105,2023-01-10,170204805.07284412,23024244136550.574
1106,2023-01-11,170800389.779487,30285001959847.145
1107,2023-01-12,180530533.862095,25793073146776.684
1108,2023-01-13,188603771.44849727,25569619628801.27
1109,2023-01-14,175133059.284153,26425087643812.848
1110,2023-01-15,182809902.3252997,23393330179432.12
