Start,End,Open,High,Low,Close,Volume,Market Cap
2024-10-28,2024-10-29,0.5287045598231173,0.5294627262776955,0.5060784721009709,0.522377710886503,243750517.44599304,1884599904.7491288
2024-10-27,2024-10-28,0.5204726231157455,0.5321936233030414,0.5168972758120796,0.5287736464852877,208182314.9512195,1892573918.445993
2024-10-26,2024-10-27,0.5033949633706398,0.5225587309757332,0.5031263074364722,0.5200649326257244,542923427.1602788,1864469447.5609756
2024-10-25,2024-10-26,0.5626706132960215,0.5628221648138375,0.5014915074863,0.5091325252360256,316163067.5888502,1986854642.6689897
2024-10-24,2024-10-25,0.5601579424947729,0.5686953596146234,0.5543699775943202,0.5621430316744984,307536629.3414634,2034127989.512195
2024-10-23,2024-10-24,0.5803745698982914,0.5803745698982914,0.5470423828298344,0.5610881038484666,297772722.2543554,2046686428.857143
2024-10-22,2024-10-23,0.5885604671954014,0.5996623227236066,0.5726961633635221,0.5790858988544118,338418076.271777,2119050857.0522647
2024-10-21,2024-10-22,0.6110644281636108,0.6150488610132874,0.5807932978750057,0.5879374090158465,456000243.0418118,2155984408.303136
2024-10-20,2024-10-21,0.5673856491200715,0.6158127434285262,0.5612062587713172,0.6106821106139592,300804126.9337979,2115291049.857143
2024-10-19,2024-10-20,0.5626764474627244,0.5708274138036372,0.5560838219643038,0.5660283056163444,228943831.48083624,2039169328.9721255
2024-10-18,2024-10-19,0.5463968790079449,0.5708969696772482,0.5435821091420731,0.5632555441723986,289541103.6585366,2019695326.0801394
2024-10-17,2024-10-18,0.5588853194479023,0.5650655593603725,0.5421901055249566,0.5461877923378037,362271625.3937282,1995451758.43554
2024-10-16,2024-10-17,0.5678532996566734,0.5824371025226238,0.5560399363560755,0.5577386672805057,534491172.24390244,2051202957.0243902
2024-10-15,2024-10-16,0.5651362094184929,0.578366514291067,0.5459689632230343,0.5668881905678834,469159886.75609756,2035820663.1289198
2024-10-14,2024-10-15,0.5288111726813299,0.567219362744897,0.5189767889890405,0.5639066804245535,405814983.67247385,1978150172.2264807
2024-10-13,2024-10-14,0.5390184264562267,0.5390184264562267,0.51890846353617,0.5278296167733765,296681728.9651568,1920186365.369338
2024-10-12,2024-10-13,0.5348792905736999,0.5438812231049156,0.5296825529850782,0.5384202740802363,297961502.5679442,1942273526.609756
2024-10-11,2024-10-12,0.5249517869294884,0.5421304159771707,0.5229066674217593,0.5332995458758553,282152280.2195122,1926509078.010453
2024-10-10,2024-10-11,0.5220149272835158,0.529218546269055,0.5079544145423036,0.5243524220507918,267994519.49825785,1887302459.3554008
2024-10-09,2024-10-10,0.5411457004724477,0.5475027533047989,0.5160358522326337,0.5215652082358623,264982559.5923345,1936560617.2090592
2024-10-08,2024-10-09,0.5504033902177373,0.5565685217902853,0.5361314368916426,0.5406197129754583,320987687.6271777,1977760046.1567943
2024-10-07,2024-10-08,0.5593295820099358,0.5744038948026732,0.5500918022178857,0.5502611220961917,279205607.9094077,2037810065.5261323
2024-10-06,2024-10-07,0.5497787598437917,0.5623295967903587,0.5482450335719837,0.5584310870637219,194047305.06271777,2002165227.7804878
2024-10-05,2024-10-06,0.5660396597604883,0.5694355694025234,0.5437126330180104,0.5509512437822445,255782305.9337979,2016853478.6794424
2024-10-04,2024-10-05,0.5350085578773446,0.5672103077707451,0.5323512811058259,0.5644612744157907,356275033.0557491,2001287157.7491288
2024-10-03,2024-10-04,0.5300233189797732,0.5430052353786267,0.5165449186232113,0.5336849214853271,436481501.0592334,1921758420.6480837
2024-10-02,2024-10-03,0.5518413911827609,0.5627375794249874,0.5279746340940349,0.5324290982197238,590398643.6341463,1984790247.2752614
2024-10-01,2024-10-02,0.6050449879303702,0.6288948934792872,0.543773904543133,0.5528299539194478,452900594.36585367,2156256805.6132402
2024-09-30,2024-10-01,0.6454762238653897,0.652069351609454,0.6015044003043516,0.6044470512945552,395330311.5993031,2270294432.055749
2024-09-29,2024-09-30,0.6486463018382239,0.6571464254661757,0.6333314015381328,0.6468521423457486,309619613.9930314,2330397996.055749
2024-09-28,2024-09-29,0.6703484774474632,0.6720204806745378,0.6361643255487592,0.6490436393039468,508282331.2369338,2358971335.1533103
2024-09-27,2024-09-28,0.6200096929965896,0.6785227336033305,0.6193781420397491,0.6676822463998888,531414054.77351916,2328011898.9303136
2024-09-26,2024-09-27,0.598978535431956,0.642778832461031,0.5894025569695887,0.6196402670497161,428445549.912892,2234700531.641115
2024-09-25,2024-09-26,0.614023254483687,0.6329468556163762,0.5966632407663695,0.5988358802721893,429409290.25783974,2224677080.041812
2024-09-24,2024-09-25,0.5987926573750242,0.6175653407703428,0.5872164690438363,0.6150562030525807,343890338.4703833,2167177189.522648
2024-09-23,2024-09-24,0.5995975526519456,0.6223136089607837,0.5924555812256994,0.5997820084592058,377627717.9965157,2188400087.5574913
2024-09-22,2024-09-23,0.6159025798200921,0.6204152273438008,0.5841706679835289,0.6001955855213461,384728983.0069686,2169257765.8641114
2024-09-21,2024-09-22,0.5759872657893749,0.6217433755583025,0.5673737153595672,0.6155897411336351,309916256.6445993,2124026505.4947736
2024-09-20,2024-09-21,0.5588252536125791,0.5868235527248562,0.550381183616703,0.5738241580963682,407630390.75261325,2069027564.8815331
2024-09-19,2024-09-20,0.5317498515962633,0.5783269764475518,0.5309978027801595,0.557552865464385,370745197.4006969,1999682691.317073
2024-09-18,2024-09-19,0.5208344779210283,0.5261474006832474,0.5018555034888709,0.5261474006832474,257628862.9651568,1864600069.620209
2024-09-17,2024-09-18,0.5119123688525997,0.5280704220153096,0.5052499760374412,0.5211606468743668,253138644.36933798,1839365067.15331
2024-09-16,2024-09-17,0.5113063698571868,0.5161404789070122,0.4989542567374364,0.5108836208669145,263456406.67247388,1767912505.0766551
2024-09-15,2024-09-16,0.5308945617797877,0.540261979560222,0.5117297151953822,0.5123898187902604,169224566.24738675,1862153441.7595818
2024-09-14,2024-09-15,0.5374984863995664,0.5393235358716099,0.5274943177233046,0.5310871519520274,215293865.88501742,1863289346.445993
2024-09-13,2024-09-14,0.5249003017282461,0.5398272893120093,0.5166067816710178,0.5376766892002465,215717167.29616725,1834594604.1184669
2024-09-12,2024-09-13,0.5149084196669039,0.5262547138273775,0.5115648451782774,0.5248718106819353,250470607.7491289,1815515385.2299652
2024-09-11,2024-09-12,0.533606999872418,0.533606999872418,0.50311322384587,0.5153420233780459,279437154.0174216,1803940059.205575
2024-09-10,2024-09-11,0.5234421604009105,0.5394910416316748,0.5167026610840112,0.5343214264902001,242706362.2055749,1836971182.2334495
2024-09-09,2024-09-10,0.5088973217541689,0.5306815322347059,0.506754588619693,0.5242715444576926,209876398.15438595,1805534763.1824563
2024-09-08,2024-09-09,0.5011218465801875,0.5154231010777716,0.4977762922838951,0.5089797991528598,190729010.06271777,1767507058.84669
2024-09-07,2024-09-08,0.48177355705268354,0.5049285166672627,0.48144026851762095,0.5009726463113466,394763744.641115,1737609127.1289198
2024-09-06,2024-09-07,0.49707033556282715,0.5070412992154015,0.4728537570946075,0.48136275392992256,278037211.80487806,1732465183.0766551
2024-09-05,2024-09-06,0.4972735145211187,0.5018400709645983,0.49102413551715735,0.49747478334516976,234891458.90592334,1737729833.3554008
2024-09-04,2024-09-05,0.49583949676744876,0.5130407017789669,0.4710052155705061,0.497164688215222,268855344.26132405,1729720824.445993
2024-09-03,2024-09-04,0.5164094713934856,0.5208386845586159,0.4953267748204286,0.4953267748204286,206589782.38327527,1777958246.3240418
2024-09-02,2024-09-03,0.49144359374023716,0.5215751725452815,0.4908509694421852,0.5168371495641794,241702779.3240418,1774128904.445993
2024-09-01,2024-09-02,0.5138876991459186,0.514503091266601,0.4868973656017686,0.4906841547755277,148411467.5749129,1762725725.7491288
2024-08-31,2024-09-01,0.5138124367090663,0.518981973991346,0.5090989695624649,0.5137015413900203,238337169.1533101,1787541385.804878
2024-08-30,2024-08-31,0.5123802764633583,0.5167227271890001,0.48870498086635294,0.5143169656349843,276978306.8501742,1351892080.9233449
2024-08-29,2024-08-30,0.522597938196616,0.53429187318269,0.5081231365865346,0.5129856918725946,328713794.4599303,1388943460.6027875
2024-08-28,2024-08-29,0.5228077286570113,0.5364675288593039,0.5081523933948235,0.5223570628169483,426851404.29616725,1393051210.2195122
2024-08-27,2024-08-28,0.5718994717456701,0.5798509702928217,0.5189552374591762,0.5252614720298623,300012962.9198606,1490432069.0034842
2024-08-26,2024-08-27,0.5998204645289893,0.6043136921147,0.5706214315099166,0.5723559240211504,272474647.9477352,1571079956.142857
2024-08-25,2024-08-26,0.6207730070933748,0.6211401546086238,0.5900275997966266,0.5972765606909703,357631628.79094076,1598500637.1289198
2024-08-24,2024-08-25,0.6045088605519998,0.6344532642360917,0.59831331648753,0.6209859305337849,399739672.32752615,1633045858.783972
2024-08-23,2024-08-24,0.5616436819661479,0.608222710986466,0.5616436819661479,0.6024763297619632,279274942.486014,1537504146.9545455
2024-08-22,2024-08-23,0.5538164547150485,0.5681583557282982,0.5438553994967573,0.56171136103103,283904284.14634144,1481362813.7595818
2024-08-21,2024-08-22,0.5364366362261617,0.55834407018023,0.5288735695405699,0.5529457880958929,231162110.73519164,1435331195.8013937
2024-08-20,2024-08-21,0.5407676475952552,0.5541855772964215,0.5305370379846669,0.5364324553464969,231047261.34843206,1442124697.7247386
2024-08-19,2024-08-20,0.5360058572382479,0.5425742851141365,0.5281700788402385,0.5411385223672789,202173999.60627177,1423058863.8989546
2024-08-18,2024-08-19,0.5403443937417773,0.5538458630884865,0.5370197993077551,0.537931639206682,156740452.33449477,1445936567.5261323
2024-08-17,2024-08-18,0.5337082783061412,0.5431509500708432,0.5317941704186435,0.5401722889329664,206075194.95818815,1422802385.7874565
2024-08-16,2024-08-17,0.5373617422576723,0.549543399054867,0.5249559310489327,0.5341222633101201,322754738.4390244,1428059467.031359
2024-08-15,2024-08-16,0.5620114687807213,0.5688277525903885,0.5331884358432223,0.5367953799167686,315584343.3379791,1472377774.2578397
2024-08-14,2024-08-15,0.578152341895318,0.5873122901549069,0.5591709275860502,0.5618067870043627,312155539.26829267,1522356270.8536584
2024-08-13,2024-08-14,0.5904519962955986,0.5915057055636389,0.5678860756224251,0.5791347595899119,401147580.4494774,1535070751.4285715
2024-08-12,2024-08-13,0.5548468533415725,0.5957194035277442,0.5486641368279698,0.590328693323473,420633524.815331,1517559526.9651568
2024-08-11,2024-08-12,0.5769600408430722,0.5962089896593549,0.5507090112465763,0.5535471521208511,319409908.1567944,1523806318.292683
2024-08-10,2024-08-11,0.5758977598916476,0.5903795146497951,0.5622371872864195,0.5773444945495372,553906300.3972125,1524914270.9198606
2024-08-09,2024-08-10,0.5532670484759997,0.586667598125655,0.5388549917525477,0.5782062176871974,464241177.4843206,1474501986.7317073
2024-08-08,2024-08-09,0.4853718451648151,0.5571116928190865,0.4791659758099107,0.5541757153031134,406884672.1533101,1369284289.6864111
2024-08-07,2024-08-08,0.5030667714135518,0.5222871903768722,0.48023021736069377,0.48461655240505097,400459431.4599303,1333922741.878049
2024-08-06,2024-08-07,0.485504219178674,0.5223585279314683,0.485504219178674,0.5030071940060966,790200315.6585366,1352051642.8745644
2024-08-05,2024-08-06,0.5675580874661816,0.5675580874661816,0.4321719040860185,0.4833413018524282,1066041559.097561,1269459536.1289198
2024-08-04,2024-08-05,0.6066247395843832,0.6192141639431183,0.557356136105704,0.565710157265014,338120370.4703833,1585638646.1881533
2024-08-03,2024-08-04,0.6060118798759458,0.6266767277960122,0.587252954199684,0.6079119781621038,398704263.24390244,1612040119.4076655
2024-08-02,2024-08-03,0.6548411588719426,0.6550368833784139,0.5989353081529136,0.6040113121699257,424766761.989547,1660174904.5888503
2024-08-01,2024-08-02,0.6597502284202663,0.6621670181384245,0.6204331845380218,0.6546327763743803,350290042.5470383,1714438315.4738677
2024-07-31,2024-08-01,0.6781988184721373,0.6874920346149909,0.6551484478826203,0.6585485548537328,278021543.7630662,1793560914.317073
2024-07-30,2024-07-31,0.7045033223487653,0.7095885721923437,0.6671394557649636,0.678470928301896,301253098.5296167,1844708122.4843206
2024-07-29,2024-07-30,0.7129687424484794,0.7353954806674922,0.699475888928,0.7046391537005428,270303559.12543553,1910666842.6236935
2024-07-28,2024-07-29,0.7182712734003099,0.7246995214203719,0.7075198981981042,0.7134579717193881,299397146.6132404,1904105717.2857144
2024-07-27,2024-07-28,0.7264962081188986,0.7417176319637963,0.7108299564285171,0.7228437658155985,265020833.53658536,1929336886.5749128
2024-07-26,2024-07-27,0.6984919072548771,0.7322648487840859,0.6982336310380792,0.7277532216651009,439295370.68292683,1914118243.7804878
2024-07-25,2024-07-26,0.7391284516981336,0.7410808067723632,0.6766198230181815,0.6986700212691727,598815329.3937283,1861140935.84669
2024-07-24,2024-07-25,0.797025967692536,0.7972810672311489,0.737445757882269,0.74032316906366,787172559.6759582,2044914166.878049
2024-07-23,2024-07-24,0.7609550617892039,0.8238064585424996,0.7577624909710946,0.8010266723092321,721623473.4878049,2099599964.5923345
2024-07-22,2024-07-23,0.8022469548555318,0.8077225122414695,0.7586892400986884,0.7616208003643598,443044658.04561406,2073641227.5894737
2024-07-21,2024-07-22,0.7786911475607133,0.80539526650125,0.7626360528489339,0.8028520649149967,321471244.72125435,2078580828.5679443
2024-07-20,2024-07-21,0.7747987692543331,0.7944486194328937,0.7675521652770153,0.7800802704948754,379754975.7456446,2071636364.5470383
2024-07-19,2024-07-20,0.7475598522629422,0.7769855154105051,0.7278999935509978,0.7749043255802054,405214674.73867595,1989034179.8745644
2024-07-18,2024-07-19,0.749995013714989,0.7687632896185702,0.7304164329217343,0.748132109529293,440770809.22996515,1997999275.7351916
2024-07-17,2024-07-18,0.7537992402805926,0.7782935939548028,0.7437345778399345,0.7465074068043954,481092397.26480836,2023064587.804878
2024-07-16,2024-07-17,0.7763742490112824,0.7775220186298845,0.7251754417418868,0.7524539422426628,514071080.71428573,2000857842.0243902
2024-07-15,2024-07-16,0.7223439453593168,0.7758389454905336,0.7204740674795795,0.7743624491748041,332429902.9512195,1960794637.783972
2024-07-14,2024-07-15,0.7020174881826091,0.7267802969135905,0.6951194126625455,0.7234304196440418,272458288.29965156,1882291879.9442508
2024-07-13,2024-07-14,0.6996912109071621,0.7085667423404097,0.6918535773881769,0.7011993105546349,247485729.91289198,1859719886.0174215
2024-07-12,2024-07-13,0.6936213458624223,0.7082605319565048,0.6820357544317611,0.7001235710060586,317909540.4076655,1842899919.0592334
2024-07-11,2024-07-12,0.7128168304140969,0.7316583169183932,0.6924562836346073,0.6951802205876868,335359919.1748252,1887806588.632867
2024-07-10,2024-07-11,0.7104046446526617,0.727418401139228,0.696463073565481,0.7133821380340208,431343454.5818815,1883902287.0278745
2024-07-09,2024-07-10,0.6672676588536212,0.7102838025311524,0.6637266814469585,0.7092278205588467,467648959.5052265,1808246705.4529617
2024-07-08,2024-07-09,0.6521699505215618,0.6857381965866655,0.6086769761716112,0.6686549862175973,611134738.912892,1734095765.1149826
2024-07-07,2024-07-08,0.6914613644738205,0.6966712004565049,0.6516225526626018,0.6516889808365975,378840301.9581882,1807784858.1498258
2024-07-06,2024-07-07,0.6212676619004569,0.6969816321132883,0.6155115814551202,0.6948946941869811,455601974.77351916,1724436564.5853658
2024-07-05,2024-07-06,0.6609315099493247,0.664785472196206,0.576930267861917,0.6223152472109749,878999542.6620209,1634239220.132404
2024-07-04,2024-07-05,0.7646395509852356,0.7672484324799211,0.6774014594731738,0.6792261945488943,421300840.74216026,1920212172.6480837
2024-07-03,2024-07-04,0.7840526525402292,0.7886416328221687,0.7523210295850705,0.7653625174430306,280673113.3902439,2041840117.804878
2024-07-02,2024-07-03,0.7778061464617037,0.7848641809263134,0.772894802082757,0.782221149334167,219251766.5574913,2067660153.9721255
2024-07-01,2024-07-02,0.8004266235516988,0.8163016515950392,0.7782481859084094,0.7801344370356259,225378227.40418118,2116733836.097561
2024-06-30,2024-07-01,0.7788481184112379,0.8038498542305231,0.7701401646207406,0.8020411004762441,194817865.86062717,2081231205.4425087
2024-06-29,2024-06-30,0.7924210817333136,0.8020837344818785,0.7779526700040504,0.7779526700040504,233420479.65156794,2105481767.5505226
2024-06-28,2024-06-29,0.8220924550611478,0.8316655606716044,0.7927951358046063,0.7927951358046063,253557288.7108014,2164736098.5191636
2024-06-27,2024-06-28,0.8129442828154995,0.833641205407277,0.8021697438467448,0.8223626591811407,256530189.5574913,2168602006.71777
2024-06-26,2024-06-27,0.8292694302723054,0.8369140389096412,0.798269190552303,0.8112985180009321,257862741.18118468,2174505439.324042
2024-06-25,2024-06-26,0.8224238101321188,0.844770323260845,0.8123366578321319,0.8311100889858762,409727828.70731705,2200057218.292683
2024-06-24,2024-06-25,0.7852997876582596,0.8184726510736383,0.7553339276708838,0.8182594687568963,320461444.8919861,2076825839.7630663
2024-06-23,2024-06-24,0.8037551306297238,0.8142310250236083,0.7813542673350807,0.7839140709089847,151905309.59581882,2128296910.4808362
2024-06-22,2024-06-23,0.8020491636649039,0.8097700690187218,0.7933023140758965,0.8043584492733964,248256293.13240418,2130891804.8013937
2024-06-21,2024-06-22,0.802203676831434,0.8085284808149573,0.7867719445604809,0.8010117938797757,349655337.17421603,2123583608.0801394
2024-06-20,2024-06-21,0.8103624173589459,0.846697520131905,0.8009367769686698,0.8009367769686698,325237383.62020904,2177198110.4529614
2024-06-19,2024-06-20,0.7936469381047534,0.8336858543496067,0.7882674209259872,0.8115141414796371,452850100.6236934,2167465981.9512196
2024-06-18,2024-06-19,0.8586862812667976,0.8586862812667976,0.7563574979825213,0.794884014373598,682453913.8013937,2096128334.097561
2024-06-17,2024-06-18,0.9240868488738265,0.9291978569025519,0.8479116388905548,0.8595653194491695,301941965.71428573,2350777211.8501744
2024-06-16,2024-06-17,0.9209670215213882,0.9345434780591054,0.9025274875243544,0.923974241948935,190275828.03832752,2439542693.414634
2024-06-15,2024-06-16,0.9145769996829398,0.9370392706557666,0.9142761564782599,0.9223082994756198,354355319.3519164,2451620401.0905924
2024-06-14,2024-06-15,0.9394525032370108,0.9528969496104748,0.8849938679874821,0.9125397467675606,379183820.66550523,2465753293.5783973
2024-06-13,2024-06-14,0.9715135260591644,0.9725944376003521,0.924614376470766,0.9365728613964167,442124749.20905924,2512025908.9303136
2024-06-12,2024-06-13,0.9383377880347031,0.9958735038089351,0.9180986793042095,0.9723401328657911,502361000.1010453,2544030410.9059234
2024-06-11,2024-06-12,0.960843290094565,0.9624571704546913,0.9171520265840094,0.9381981307781768,527242635.6480836,2496138066.083624
2024-06-10,2024-06-11,0.9777621636956895,0.982730367106314,0.9489650735142606,0.9603542955505999,358531544.76655054,2562983801.7421603
2024-06-09,2024-06-10,0.9677833680839621,0.9873695464976522,0.9581162434166136,0.9796653551966356,384082715.554007,2588978707.383275
2024-06-08,2024-06-09,0.9958317943741223,1.007081060272092,0.9538851064485191,0.9681359904068108,691624001.1324042,2599464355.630662
2024-06-07,2024-06-08,1.0878118150236469,1.1028899438828048,0.9396582504773813,0.9994639474540256,400446168.0487805,2825727712.491289
2024-06-06,2024-06-07,1.1236138057991938,1.1236138057991938,1.0784564028027204,1.0894275161728701,326957449.21254355,2936164189.780488
2024-06-05,2024-06-06,1.110483323152742,1.1352137091677004,1.1040460395948335,1.124505387366394,381644676.12543553,2968134794.121951
