Start,End,Open,High,Low,Close,Volume,Market Cap
2024-12-11,2024-12-12,1.1575941548214457,1.2563649290501955,1.1168120195571187,1.2501464922448668,1271338840,3321706558.303136
2024-12-10,2024-12-11,1.1069491570034105,1.1994643871715438,1.0604332495172746,1.1551923325202746,1948414055.4146342,3197468022.4529614
2024-12-09,2024-12-10,1.3356323465038051,1.3356323465038051,1.0337097424621597,1.1260929479605966,890036815.8466899,3469472930.3344946
2024-12-08,2024-12-09,1.3198904328068872,1.3694849952501227,1.2934604655973154,1.3360286419271508,821852971.3344948,3716092801.2961674
2024-12-07,2024-12-08,1.3185800762489455,1.391607412922546,1.3145428924024378,1.3194927583947995,1142573002.1672473,3779017448.9477353
2024-12-06,2024-12-07,1.3040069806693486,1.3542262584987441,1.2639259008027535,1.3070426379130964,1812504512.6188812,3683494752.0734267
2024-12-05,2024-12-06,1.210860587369768,1.3309303315145042,1.165131135329256,1.308974884695245,1530030535.5314686,3504254901.1573424
2024-12-04,2024-12-05,1.2492506467154163,1.2877232268688719,1.1900118659129126,1.2129661032237686,1968566818.2439024,3490879046.616725
2024-12-03,2024-12-04,1.2558292205744381,1.3442705085836093,1.1799530440255421,1.2544611783959825,2718383417.0905924,3496469269.6689897
2024-12-02,2024-12-03,1.1048423068779474,1.2512866033625984,0.9860886207658254,1.2512866033625984,1174814457.8919861,2971221630.1881533
2024-12-01,2024-12-02,1.0525118429158196,1.1062804524974543,1.0253898480034644,1.0950276793516107,756270881.8466899,2965858413.6445994
2024-11-30,2024-12-01,1.0294001035727343,1.0891773710624486,1.0137078839163096,1.0500760589105502,878543982.6724739,2963278782.9965158
2024-11-29,2024-11-30,0.9981353936712978,1.0497347224200257,0.9981353936712978,1.0340722835730916,859314419.1219512,2879680318.550523
2024-11-28,2024-11-29,1.045342297402075,1.0995422243920818,0.9864351620763716,0.9963989857594762,1227413369.5853658,2890955863.3170733
2024-11-27,2024-11-28,1.0678155609820932,1.1328286158005985,1.0310964381928651,1.047872198814132,2467183112.6236935,2993451261.815331
2024-11-26,2024-11-27,0.9872773711024215,1.1005181652893359,0.928536562626651,1.082749950110197,2220687498.9825783,2838957766.097561
2024-11-25,2024-11-26,0.9914016259190205,1.0087089998025622,0.912837392377089,0.9745000993953717,2084426169.9059234,2680910859.3519163
2024-11-24,2024-11-25,0.8776093452578136,1.019600719906062,0.8404643334020128,1.0015100109005355,1999797204.4843206,2600029383.6236935
2024-11-23,2024-11-24,0.763271455463299,0.9452347357867379,0.7529613004969667,0.8761810719466538,1363201403.5958188,2368543515.30662
2024-11-22,2024-11-23,0.7069511100021177,0.7589127576985936,0.6859938736385748,0.7576217924466218,641929117.8188154,1994152321.8954704
2024-11-21,2024-11-22,0.6624948398364702,0.7267982118845256,0.6442591964152683,0.7086488079412409,621202160.7587413,1931735872.9265735
2024-11-20,2024-11-21,0.6926488688112765,0.7063333064970834,0.6481598467165295,0.6627352198998787,483635913.27526134,1908292912.9442508
2024-11-19,2024-11-20,0.7316370430688192,0.7316370430688192,0.6842920441269026,0.6961828756850014,526764859.0418118,1978923527.2439024
2024-11-18,2024-11-19,0.6978242011293914,0.7337735344443466,0.691200933409864,0.7291692302525392,555094990.2752613,2005752752.857143
2024-11-17,2024-11-18,0.7461323321118131,0.7660253641140543,0.6825172303119348,0.6971859294625701,650140349.6864111,2029814362.7212543
2024-11-16,2024-11-17,0.7058630984730033,0.7648510778351946,0.7011323296326867,0.7448485704038758,623540284.5993031,2060799947.4843206
2024-11-15,2024-11-16,0.6737874144613034,0.7257568209094656,0.661053945513081,0.705523331391647,667807945.7839721,1947695784.7665505
2024-11-14,2024-11-15,0.7019495048002484,0.7410840912680468,0.6619001108045597,0.6718146712803306,923471414.3066202,1966064751.3031359
2024-11-13,2024-11-14,0.766288466108217,0.7688156933576059,0.6821998903103569,0.7025148485167219,976811739.8188154,2022379259.5853658
2024-11-12,2024-11-13,0.8183195923143286,0.8326640435470801,0.7228679999992399,0.7675835201766851,1032799239.7003484,2178131341.219512
2024-11-11,2024-11-12,0.7905304407323448,0.8378938263614463,0.7555005409066657,0.8378938263614463,982240867.5261323,2222415321.080139
2024-11-10,2024-11-11,0.7520135623951353,0.8233602580494727,0.7327702139264751,0.7880847819144573,688989093.9686412,2174654250.327526
2024-11-09,2024-11-10,0.7150622238163047,0.7645092959241663,0.7137310819890403,0.7588228948301066,510046899.630662,2066428113.4982579
2024-11-08,2024-11-09,0.7272169230520472,0.7365115103835534,0.7007126557692921,0.7186002468973098,522419992.77700347,2008583300.9094076
2024-11-07,2024-11-08,0.6914733681963834,0.7339414942352419,0.685403438464435,0.7228231838970078,660585986.6062717,1995812188.609756
2024-11-06,2024-11-07,0.5852224470911161,0.6991414385347037,0.5832152976656163,0.6898139117439309,743902051.5261323,1840526730.4181185
2024-11-05,2024-11-06,0.548074838231761,0.6065475149755689,0.5461285104466463,0.5824006572960275,447293974.92334497,1606385138.5749128
2024-11-04,2024-11-05,0.5976130388351457,0.6036047434546801,0.5315159508781263,0.5452776636910771,391931834.0383275,1618234121.0522647
2024-11-03,2024-11-04,0.6197345610791831,0.6214872622956249,0.5618662650798735,0.5997206209734585,297011853.82229966,1669696614.7770035
2024-11-02,2024-11-03,0.6429694528328038,0.646550691784022,0.6147257685514619,0.618745273492823,282102207.9756098,1767160094.2299652
2024-11-01,2024-11-02,0.6579176850493339,0.667933367451643,0.6314128931569947,0.6396653318991153,325341143.5818815,1821917764.2229965
2024-10-31,2024-11-01,0.6938370963906344,0.6948605918397768,0.6446588880480145,0.6550252793990682,292146715.75958186,1879425270.2996516
2024-10-30,2024-10-31,0.7206771252146431,0.7206771252146431,0.6882530252748953,0.6930032645185084,355906094.4041812,1966469274.1811848
2024-10-29,2024-10-30,0.6868243751821959,0.726223162991151,0.6857135830535596,0.7189363202918174,430442841.8606272,1997135860.4634147
2024-10-28,2024-10-29,0.6852693880986587,0.6931076485081137,0.662685199241046,0.6878567024172552,399495495.31707317,1898921214.651568
2024-10-27,2024-10-28,0.645479738323082,0.6931976760768565,0.6442906132389502,0.6840008032182273,268375663.89198607,1845396838.8954704
2024-10-26,2024-10-27,0.6162134916044075,0.6509275848002875,0.6141637543665449,0.6452285233828445,551786435.8501742,1785229910.9233449
2024-10-25,2024-10-26,0.690514440215858,0.691284153851952,0.60379781196459,0.6204651601625394,326194722.8606272,1889472948.0662022
2024-10-24,2024-10-25,0.6872373977525218,0.7011733215576045,0.6831090348046185,0.6883435567660088,378225611.77003485,1943384534.0452962
2024-10-23,2024-10-24,0.7092165342634845,0.7092165342634845,0.6644525708454572,0.6870192738099399,415974356.22996515,1935998210.2543554
2024-10-22,2024-10-23,0.7395932636199716,0.7489548720682105,0.6966888858683622,0.708046987080189,425392281.6480836,2030320015.9756098
2024-10-21,2024-10-22,0.7610064474877305,0.7936632931723415,0.7346470141871237,0.7374970612777696,530140196.31707317,2117904069.9337978
2024-10-20,2024-10-21,0.7202087925806444,0.7611263445197674,0.7087547245211253,0.7595229955207154,274596717.80836236,2048866799.2404182
2024-10-19,2024-10-20,0.7334204956096882,0.7440631286892245,0.7137692286090902,0.7203757743537342,388734835.9756098,2036918195.7909408
2024-10-18,2024-10-19,0.7211218822156145,0.7421603774027704,0.7066463226562132,0.732996502035414,531503123.31358886,2028806738.2961671
2024-10-17,2024-10-18,0.7446527831392288,0.7653905682497805,0.7052154685266175,0.7210201840438923,588049247.9860628,2056877110.4285715
2024-10-16,2024-10-17,0.7574494844118518,0.7685571910202109,0.7247463681470274,0.7424651926008368,1007361443.4808363,2091543768.1254356
2024-10-15,2024-10-16,0.7334123969772666,0.7941767570838805,0.7247525959876162,0.7618153002544802,988354106.4808363,2108338568.8989546
2024-10-14,2024-10-15,0.6655023002077978,0.7434668138627248,0.6610055270805796,0.7330819979037551,700650128.1986063,1990095073.8850174
2024-10-13,2024-10-14,0.7049001359581653,0.7122516429852306,0.651979677330625,0.6649558896723845,494543054.0662021,1923345606.3240418
2024-10-12,2024-10-13,0.680086026040369,0.7073534406449647,0.6667074806889172,0.7052462459769477,552060794.1428572,1919327589.456446
2024-10-11,2024-10-12,0.6299714888778006,0.6869905709690688,0.6283218061909739,0.6742934799593483,747069189.2857143,1836792727.7038329
2024-10-10,2024-10-11,0.6638571084458988,0.7039364255023967,0.626108932121414,0.6309135526204638,743302324.9512196,1858046041.620209
2024-10-09,2024-10-10,0.6830493814095504,0.711093091503412,0.6628730442675328,0.6628730442675328,742052599.8954704,1941684578.1010454
2024-10-08,2024-10-09,0.6678057655388322,0.6979555785120651,0.6557572044461384,0.678973113268586,827915900.7317073,1904891067.2648084
2024-10-07,2024-10-08,0.6551437574788536,0.6928643381625404,0.6436473010070921,0.663580717488115,655328565.1533101,1874668129.512195
2024-10-06,2024-10-07,0.6072368688565788,0.6585335398423791,0.6058895418669324,0.6551910927329362,453479116.4181185,1777348532.7526133
2024-10-05,2024-10-06,0.6386495744999877,0.6417461523108697,0.5980284434025792,0.6096209486940071,541688038.1672474,1744121195.3240418
2024-10-04,2024-10-05,0.6111240953537777,0.6456056328904097,0.5995895319674652,0.6327887499591858,846369106.7560976,1746209469.7665505
2024-10-03,2024-10-04,0.6504681762579071,0.664116881171502,0.5916233136062927,0.6061269998403853,1107666353.379791,1748988084.8188152
2024-10-02,2024-10-03,0.6702274682460071,0.732135428257431,0.6458864197012112,0.6517193330722107,1424188675.3449478,1931406330.6794424
2024-10-01,2024-10-02,0.6953662982682621,0.7613164422286379,0.6618546225952224,0.6726710854805386,1053767772.0034844,2009082405.9198606
2024-09-30,2024-10-01,0.6770533263439088,0.7145376313430485,0.6597898205313559,0.6914149966947071,792642731.6550523,1934430671.4947736
2024-09-29,2024-09-30,0.6752757433606587,0.7278288634195899,0.6542889440114247,0.6799423903891388,425110457.8675958,1902249879.3031359
2024-09-28,2024-09-29,0.6995197026406529,0.7063427523191235,0.6647622548117299,0.6750744268299234,534598313.4878049,1900966855.477352
2024-09-27,2024-09-28,0.6925711703189404,0.7194847474268031,0.6731834294614784,0.7008263322548121,864902071.1219512,1955141596.0940766
2024-09-26,2024-09-27,0.6537138380500515,0.7334463222824207,0.643055282352831,0.69088367887668,741097142.4006969,1934029499.1358886
2024-09-25,2024-09-26,0.6662263210936029,0.7154394971864614,0.6520703241771927,0.6546974876926979,896360365.5958188,1893715236.456446
2024-09-24,2024-09-25,0.6362405078416782,0.6774395517598474,0.6174484819698207,0.6649271412346408,581152139.9512196,1806655296.8745644
2024-09-23,2024-09-24,0.6527116613825283,0.6830366905985696,0.6325989332555961,0.6394414985586206,701948062.5679443,1821585435.487805
2024-09-22,2024-09-23,0.7021787764341515,0.7039468825216588,0.6347791930355337,0.6558189235884222,694391471.2648084,1842232765.3344948
2024-09-21,2024-09-22,0.641181884890042,0.7092348658182972,0.6203545439754318,0.7092348658182972,583344841.0452962,1807567030.8536584
2024-09-20,2024-09-21,0.6318629925418742,0.6712638835612301,0.6234458186204282,0.6414447373559051,814740857.902439,1804605654.9233449
2024-09-19,2024-09-20,0.6521922189075489,0.6758547103556534,0.6300245308935682,0.6315833384251902,1226421759.6376307,1810930252.7979095
2024-09-18,2024-09-19,0.5707694814100444,0.6559444966691292,0.5585577725493578,0.647638967483256,903593425.0348432,1640142994.0801394
2024-09-17,2024-09-18,0.5198508327219781,0.5770243499252256,0.5126722605481036,0.5718431481407802,962370785.2891986,1555786601.8641114
2024-09-16,2024-09-17,0.5057645545162452,0.5270201714878258,0.48218615498607914,0.5217043696493373,791025258.1916376,1422898326.9198606
2024-09-15,2024-09-16,0.47380078002210546,0.5255109318947679,0.4735598564602076,0.5073308581886065,398542212.4076655,1400858581.4146342
2024-09-14,2024-09-15,0.49890151167710917,0.49890151167710917,0.46830280488905757,0.47335052034288416,361484871.0313589,1343269955.7038329
2024-09-13,2024-09-14,0.4967170497141537,0.5029250149535639,0.4750775804298186,0.4989452988859712,374907132.1672474,1365945063.979094
2024-09-12,2024-09-13,0.47899393696245596,0.497626263050167,0.4765856994839942,0.4968213157098409,447758817.5574913,1367309734.815331
2024-09-11,2024-09-12,0.5014253621259841,0.5016955959076673,0.4775796038439844,0.4809849391950997,520995019.4494774,1366621715.533101
2024-09-10,2024-09-11,0.48400830078336116,0.509852485505526,0.48002426722486746,0.5002451311799178,639640459.6027875,1373010479.1254356
2024-09-09,2024-09-10,0.40887831268649455,0.48729447990567315,0.40887831268649455,0.4846789917711709,421401123.85263157,1244194066.1157894
2024-09-08,2024-09-09,0.38250046249263353,0.41315591142442654,0.3810943252608115,0.40866096310933336,245882339.55052266,1116593347.1811848
2024-09-07,2024-09-08,0.3691795045999166,0.39144370408427864,0.36780193752428264,0.3821709013722868,319198463.9442509,1067934043.2299652
2024-09-06,2024-09-07,0.3783352973751468,0.3944879000793662,0.35967964398321745,0.3693506982394498,269647485.75958186,1062997965.6829268
2024-09-05,2024-09-06,0.39432877873591565,0.3977541096580512,0.3757421595647148,0.3784277054206931,251703342.4599303,1083889752.8536584
2024-09-04,2024-09-05,0.3861880570341993,0.4083642171362065,0.36931103243910685,0.39595185629922175,343685928.543554,1092725318.6027875
2024-09-03,2024-09-04,0.424021062030222,0.4316487481824314,0.38812013464419637,0.38812013464419637,306816203,1149795266.2334495
2024-09-02,2024-09-03,0.40042021696694746,0.4263023640285739,0.39867247524746224,0.4237802001144197,362235937.85365856,1156743253.6550522
2024-09-01,2024-09-02,0.41573117147868177,0.41855347005008836,0.3961194643519324,0.4008502260526451,211959459.57142857,1145850892.6864111
2024-08-31,2024-09-01,0.42365504462604897,0.4287863059075768,0.4147286837215288,0.41668563736570574,293729709.88850176,1182034831.3310103
2024-08-30,2024-08-31,0.41849324089118506,0.4318873969382527,0.40349365553140004,0.42392935256283487,442634110.4285714,1183133176.4634147
2024-08-29,2024-08-30,0.4193344174275943,0.4495358288087577,0.40993486556500985,0.4193127034444443,522505219.1324042,1191161153.6933799
2024-08-28,2024-08-29,0.44092069170251263,0.45701481535245464,0.40509527236123255,0.41818803112156117,640279393.5540069,1215497190.1881533
2024-08-27,2024-08-28,0.4824411277460999,0.5119404820381951,0.43461771230844365,0.4427197985594775,469109458.0627178,1354556048.84669
2024-08-26,2024-08-27,0.5241817505982851,0.5276298017558079,0.475328785610019,0.47805509752075437,420136015.9756098,1397348661.456446
2024-08-25,2024-08-26,0.5106153661437708,0.5308727878916607,0.48570322321145126,0.52253018292974,399317149.4285714,1398586141.4947736
2024-08-24,2024-08-25,0.5145596857938041,0.529214760739895,0.5049440597572925,0.5130248942252654,626923699.7108014,1437993455.121951
2024-08-23,2024-08-24,0.4644691087049685,0.5156196838459987,0.459956455009875,0.5120475451699492,557974578.048951,1365221099.0734265
2024-08-22,2024-08-23,0.4588694746915773,0.4684728488276351,0.4499361570909612,0.462592103186833,690268919.6271777,1287533140.1358886
2024-08-21,2024-08-22,0.39433509794054755,0.46447179423618923,0.38844839724431257,0.46063256733729446,421915436.8850174,1160656260.4599304
2024-08-20,2024-08-21,0.3880956117109925,0.39761171543900486,0.37867691829335726,0.39507403760229376,389683605.78745645,1092064156.0139372
2024-08-19,2024-08-20,0.3850560839848294,0.3926385847988815,0.37528039160608595,0.39198655795928533,472276151.3379791,1073321977.5087107
2024-08-18,2024-08-19,0.38955553729964804,0.40037328913916487,0.37335355833142836,0.3889144101635791,368121567.3519164,1078184738.8397212
2024-08-17,2024-08-18,0.3673045129839238,0.39221658444581997,0.3628255287127686,0.3895914674843286,570237796.0487804,1062993768.0696864
2024-08-16,2024-08-17,0.38641748385763064,0.4019089773748128,0.3551347384988072,0.3682795754493693,849635531.8188154,1063209472.0069686
2024-08-15,2024-08-16,0.37173264806300915,0.40387285121459826,0.35914702059655146,0.3880732382411666,526565370.0348432,1052491886.5888501
2024-08-14,2024-08-15,0.37104711898074766,0.3774799232840106,0.3644265451799901,0.37165318020839067,335134998.5261324,1038241514.3205575
2024-08-13,2024-08-14,0.3514467629146064,0.3734316718579054,0.33672547262799485,0.3700865955933992,268320191.3902439,982924817.8780488
2024-08-12,2024-08-13,0.3255189923227335,0.36164304366744165,0.32342640464986205,0.3518754205168858,258695932.5783972,954697104.9303136
2024-08-11,2024-08-12,0.3486931722804246,0.36282578914768504,0.3208968610605839,0.32465854685809203,169760316.0209059,967356839.8222996
2024-08-10,2024-08-11,0.3374390489621117,0.3537526574665714,0.3319834092160699,0.3497220405113916,154838434.4250871,962235996.2125436
2024-08-09,2024-08-10,0.3434495017032136,0.34595413199528946,0.33049867240157055,0.33879382731318997,206364492.3554007,945718454.6968641
2024-08-08,2024-08-09,0.2984456717677947,0.3446507189257475,0.29132046667161104,0.3445607820571677,238132849.63066202,896965009.2891986
2024-08-07,2024-08-08,0.31611371785849,0.32451644212244407,0.2971861141252661,0.2992215732799516,255634087.9651568,875451729.7247387
2024-08-06,2024-08-07,0.29380541515335584,0.32291420095984485,0.29380541515335584,0.3169599511698547,494990325.4250871,878358636.8397212
2024-08-05,2024-08-06,0.34480162923812196,0.3452703858787343,0.2651742802877332,0.29285730654388364,666308695.4494773,822790387.4912893
2024-08-04,2024-08-05,0.3586246598071518,0.3730546862671072,0.3289364622892169,0.34234549778995593,254156756.51567945,1003180570.0313588
2024-08-03,2024-08-04,0.3884432017209947,0.396867073860862,0.35193401973008126,0.35936187735353087,316761529.9651568,1065926240.2160279
2024-08-02,2024-08-03,0.4175185185197599,0.4224740483920047,0.3823774779496103,0.38662276500438814,359958615.70383275,1132397476.5261323
2024-08-01,2024-08-02,0.41349161827503417,0.41909836274647255,0.3836611063236739,0.4143165504140469,344093528.58536583,1142372679.6898954
2024-07-31,2024-08-01,0.43470266095467985,0.4394756382109272,0.4108465007861107,0.41150564429234104,382991698.4529617,1202843022.682927
2024-07-30,2024-07-31,0.44547052749902577,0.4767056321541978,0.4329134517105835,0.4337243621698033,291885743.5017422,1270577731.5365853
2024-07-29,2024-07-30,0.4441096524984249,0.4746069117367086,0.44316916962688885,0.4446877452540118,209506291.09756097,1290818249.5191638
2024-07-28,2024-07-29,0.4539292719396206,0.45708540087357163,0.4387816605850406,0.4447196368170612,212307323.09059232,1251101410.2543554
2024-07-27,2024-07-28,0.4611143744704128,0.473304552959456,0.44521838625724913,0.45744160708784193,193364970.40418118,1292004550.728223
2024-07-26,2024-07-27,0.43427497977856894,0.4632257901158997,0.43410613689721095,0.46254991869782924,321970967.75261325,1264208367.1777003
2024-07-25,2024-07-26,0.45861154082987277,0.46002286175022633,0.41659814640816123,0.43463265216225455,333540796.58536583,1233928178.487805
2024-07-24,2024-07-25,0.4919162313163443,0.500994581415176,0.4568246861170886,0.4585247309292373,270781303,1364150992.857143
2024-07-23,2024-07-24,0.5089879708115123,0.5160406259661263,0.4775935076304559,0.49084210782246174,292954823.9303136,1399437574.6794424
2024-07-22,2024-07-23,0.5449051383884767,0.5455230642678122,0.5068514532868553,0.5096068212685717,365159317.22105265,1468380845.877193
2024-07-21,2024-07-22,0.520974221274698,0.5441995486576818,0.5034421623493003,0.5433486836694726,263178519.39721254,1464104535.4250872
2024-07-20,2024-07-21,0.5222507844323073,0.5331476824318471,0.5102163491013801,0.5222929240068396,332573119.70383275,1462331926.0696864
2024-07-19,2024-07-20,0.47564022419595237,0.530202156529233,0.4657000404600846,0.5211985068886621,356726100.456446,1381369438.6550522
2024-07-18,2024-07-19,0.5116582121723947,0.5191957358127242,0.4680962707938743,0.4756170244413967,276396419.22299653,1389019538.1567943
2024-07-17,2024-07-18,0.5231303282495726,0.5350533699885612,0.5066636088721849,0.5089366581461505,312805400.4250871,1464207820.6271777
2024-07-16,2024-07-17,0.530999278157132,0.5336885124067915,0.4967883034039478,0.5247292895087995,426076129.0243902,1452869197.6864111
2024-07-15,2024-07-16,0.48961434917093244,0.5290207409409687,0.4863510451092401,0.5279837273329732,320881292.8675958,1401917819.7770035
2024-07-14,2024-07-15,0.48248116401710023,0.5049426657803107,0.4764168004860129,0.49111563455044,262498028.9303136,1360719020
2024-07-13,2024-07-14,0.468629549585556,0.4903247561235684,0.464145011561138,0.4841459940348987,269821354.3867596,1338059124.8083625
2024-07-12,2024-07-13,0.4608595939449685,0.47843458399682126,0.45141735296987096,0.46934250148596696,309605970.71777004,1303510704.9198606
2024-07-11,2024-07-12,0.4685071914917104,0.49135408927006424,0.45755634451716043,0.4621245088583226,284061789.04195803,1319252374.1818182
2024-07-10,2024-07-11,0.4582311763618049,0.4928741798717365,0.4539399568706834,0.46975136596280137,421424077.75958186,1320517130.979094
2024-07-09,2024-07-10,0.42976621147015603,0.46165551709991864,0.4280957812631381,0.45550095630157933,319790734.8954704,1241817005.4843206
2024-07-08,2024-07-09,0.4153571819969355,0.45223147411803394,0.397127523199975,0.43103406068576566,420925119.85365856,1208150333.9303136
2024-07-07,2024-07-08,0.450521017125281,0.45355887048846244,0.41296166538330065,0.4145481441345942,280072455.39721256,1219497967.56446
2024-07-06,2024-07-07,0.4236707951290254,0.46283601295246973,0.4185836006455734,0.45416873113588574,363312445.70383275,1233096740.327526
2024-07-05,2024-07-06,0.431566884754353,0.43312473901313076,0.3832971012214151,0.42335637902235124,592597736.163763,1164541766.620209
2024-07-04,2024-07-05,0.49982902663886536,0.5075392983354553,0.4417258188461741,0.4420641210176614,410635193.19860625,1332168004.0662022
2024-07-03,2024-07-04,0.5871642047977799,0.5877688982375677,0.49853928743325865,0.5006115087837575,248991350.2195122,1508126130.1498258
2024-07-02,2024-07-03,0.5803623753725796,0.5950089885178796,0.5769136315146745,0.5872837451569397,203114946.04529616,1641275067.5052264
2024-07-01,2024-07-02,0.5913423160959015,0.6090996945969924,0.579141804922918,0.5813204598421561,273654136.5052265,1656837586.1567943
2024-06-30,2024-07-01,0.5418830451579587,0.5929553662642968,0.5365186013234353,0.5894268664484037,148083657.65853658,1558420220.6655052
2024-06-29,2024-06-30,0.5406218158128249,0.5489574776859677,0.5388419516821663,0.5409684454037034,185548460.17770034,1526677674.641115
2024-06-28,2024-06-29,0.5640710394062856,0.5711926732203524,0.5381339920008392,0.5405357060117176,249057137.48083624,1565972342.5958188
2024-06-27,2024-06-28,0.5732811148849423,0.5906470875756027,0.5639684652892183,0.5648680071605052,250354977.03832752,1604299436.0766551
2024-06-26,2024-06-27,0.5937700149989744,0.5978900332457933,0.5624386864293416,0.571946612352061,310939186.4355401,1619146460.1080139
2024-06-25,2024-06-26,0.6161813275783521,0.6246067008883981,0.5923830854293196,0.5952098740201324,660965607.8780488,1691116011.4912891
2024-06-24,2024-06-25,0.5908723772400276,0.6184446160817997,0.5435372902880475,0.6184446160817997,589260937.4041812,1628644400.4599304
2024-06-23,2024-06-24,0.5745095923840544,0.5978274280112553,0.5595088572848362,0.5917840490731799,246204570.1881533,1625691142.620209
2024-06-22,2024-06-23,0.5769336206724938,0.5914536885711803,0.559595288001427,0.5756962942386603,334494467.63763064,1609581833.512195
2024-06-21,2024-06-22,0.549522582946818,0.5888167304896815,0.5437143174863722,0.5732298107174165,431029620.5749129,1604580842.4494774
2024-06-20,2024-06-21,0.5337018865635162,0.5828463223750179,0.532938882685939,0.5468454982397286,442017637.9616725,1560688994.0243902
2024-06-19,2024-06-20,0.5347793666009669,0.567470227917144,0.5283404732639185,0.5383255440519438,611540606.9860628,1535450521.554007
2024-06-18,2024-06-19,0.5688034282771476,0.5688034282771476,0.4773513406316893,0.5352333612401385,584486949.8641115,1425371885.7247386
2024-06-17,2024-06-18,0.6434532971181479,0.646922569880085,0.568543554919378,0.5710749482202959,244577590.90243903,1704137073.794425
2024-06-16,2024-06-17,0.6235940470566155,0.6466354604941796,0.6127037533451197,0.6414951119460918,135049163.75609756,1756434085.662021
2024-06-15,2024-06-16,0.6193998939782512,0.636920992847459,0.6193998939782512,0.6244396560175346,238468960.80487806,1764239327.783972
2024-06-14,2024-06-15,0.6435446277778766,0.6544801271047248,0.607613307074468,0.6177110061676231,261139780.84320557,1783403138.7247386
2024-06-13,2024-06-14,0.6743224805985464,0.6758291898392884,0.6314749088155822,0.6392186012856637,334331493.4738676,1823159981.1254356
2024-06-12,2024-06-13,0.633311307770192,0.6950192074015422,0.616661425702084,0.6769033050851996,364652227.0696864,1855667808.0592334
2024-06-11,2024-06-12,0.6778216866767591,0.6791259574436528,0.6250000496429883,0.6331705447537337,311359018.2055749,1824094697.2404182
2024-06-10,2024-06-11,0.6943479697748134,0.6989188803868355,0.6697853258375206,0.6768041822099464,183715810.16027874,1919641841.8710802
2024-06-09,2024-06-10,0.6893558195045402,0.7025186583241685,0.681229725705729,0.6967682422670971,217903829.51567945,1938844763.0696864
2024-06-08,2024-06-09,0.7198401927662684,0.7287577753711719,0.6851830030517123,0.6910926814441944,451265883.25087106,1987018964.3205576
2024-06-07,2024-06-08,0.8046998759018641,0.8191310006888609,0.6845904359501096,0.7222358593914442,317502363.8292683,2200875935.8083625
2024-06-06,2024-06-07,0.8280959286349732,0.8363961239329429,0.7951394529046305,0.806763694034365,277900450.1080139,2288924125.261324
2024-06-05,2024-06-06,0.8423690585278508,0.8540237646635466,0.8269361692480828,0.8288336474175164,345827007.80836236,2352534268.9094076
